time_ns,input_v,edge_1_time_ns,edge_2_time_ns,native_kd_hold_start_ns,native_kd_hold_end_ns,in_native_kd_hold_region,hspice_native_ibis__ku,hspice_native_ibis__kd,hspice_native_ibis__pad_v,ngspice_legacy__ku,ngspice_legacy__kd,ngspice_legacy__pad_v,ngspice_value_match_v2__ku,ngspice_value_match_v2__kd,ngspice_value_match_v2__pad_v,ngspice_two_state_directional_residual__ku,ngspice_two_state_directional_residual__kd,ngspice_two_state_directional_residual__pad_v,ngspice_two_state_directional_residual_recover_mean__ku,ngspice_two_state_directional_residual_recover_mean__kd,ngspice_two_state_directional_residual_recover_mean__pad_v,hspice_transistor_sp__pad_v
9.0005,3.3,10.0005,11.0005,nan,nan,0.0,0.9392520775146942,0.0024207761734961336,1.4614665211138438,0.935455953826429,0.004733891514739509,1.455260050690422,0.9354268883487002,0.004608633972288768,1.4552645681193688,0.933327467178206,0.005109699594537203,1.4525807339303662,0.933327467178206,0.005109699594537203,1.4525807339303662,1.5797816753575047
9.0015,3.3,10.0005,11.0005,nan,nan,0.0,0.9392295671974655,0.002321930952770016,1.4615899943724207,0.9321680774603266,0.0023420632894718295,1.455364795708389,0.9320007057296075,0.002249704051053144,1.4553698071045,0.9333825908429834,0.004765610123687815,1.4527061228866418,0.9333825908429834,0.004765610123687815,1.4527061228866418,1.5798117065048947
9.0025,3.3,10.0005,11.0005,nan,nan,0.0,0.9392070568802368,0.0022230857320438982,1.4617134676309975,0.9317669794054212,0.0019652286027244275,1.455431709831924,0.9317892985803219,0.0019785156533578987,1.45543379063126,0.9334375966961908,0.0043043170467732175,1.4528478696703266,0.9334375966961908,0.0043043170467732175,1.4528478696703266,1.5798417376522846
9.003499999999999,3.3,10.0005,11.0005,nan,nan,0.0,0.939184546563008,0.0021242405113177805,1.4618369408895742,0.9316503127157132,0.0018957745920064393,1.4555076997915348,0.9316360284438034,0.0018872708796190175,1.4555117559148012,0.9334925031507416,0.0038907130887585353,1.4529662938468837,0.9334925031507416,0.0038907130887585353,1.4529662938468837,1.5798717687996748
9.004499999999998,3.3,10.0005,11.0005,nan,nan,0.0,0.9391620362457793,0.0020253952905916633,1.461960414148151,0.9315775854286668,0.0018524785853476365,1.455627389325352,0.9315775854286658,0.0018524785853475897,1.4556335320804572,0.9335473146725669,0.003535355429798289,1.4530386140458098,0.9335473146725669,0.003535355429798289,1.4530386140458098,1.5799017999470648
9.005499999999998,3.3,10.0005,11.0005,nan,nan,0.0,0.9391395259285505,0.0019265500698655456,1.4620838874067277,0.9315775854286651,0.001852478585346642,1.4557682809764851,0.9315775854286659,0.0018524785853474026,1.4557750798324909,0.9336020490723135,0.003233486376364443,1.4531285349525331,0.9336020490723135,0.003233486376364443,1.4531285349525331,1.5799318310944548
9.006499999999997,3.3,10.0005,11.0005,nan,nan,0.0,0.9392926287650598,0.001991995841114256,1.4622038064759033,0.9315775854286645,0.0018524785853467664,1.4559153865781067,0.9315775854286659,0.001852478585347317,1.455922363657417,0.9336567082223632,0.002983308330761113,1.4532687701993965,0.9336567082223632,0.002983308330761113,1.4532687701993965,1.579961862241845
9.007499999999997,3.3,10.0005,11.0005,nan,nan,0.0,0.9394630999354555,0.0020736901720092194,1.4623233740318413,0.9315775854286649,0.0018524785853472104,1.4560637030498353,0.9315775854286659,0.001852478585347317,1.4560706989507282,0.933711297739635,0.0027771046651618963,1.4534361974896999,0.933711297739635,0.0027771046651618963,1.4534361974896999,1.579991893389235
9.008499999999996,3.3,10.0005,11.0005,nan,nan,0.0,0.9396335711058513,0.002155384502904183,1.462442941587779,0.931577585428667,0.0018524785853483293,1.456211565333151,0.9315775854286673,0.001852478585348392,1.45621852711963,0.93376582252688,0.002607760207340236,1.4536134738413844,0.93376582252688,0.002607760207340236,1.4536134738413844,1.580021924536625
9.009499999999996,3.3,10.0005,11.0005,nan,nan,0.0,0.9398040422762471,0.0022370788337991465,1.462562509143717,0.9315775854286655,0.0018524785853467308,1.4563455346761507,0.931577585428664,0.0018524785853460389,1.4563531367943863,0.9338202893715153,0.002468123927614576,1.4537732085746335,0.9338202893715153,0.002468123927614576,1.4537732085746335,1.5800519556840151
9.010499999999995,3.3,10.0005,11.0005,nan,nan,0.0,0.9399745134466428,0.00231877316469411,1.462682076699655,0.9327465265966464,0.002949880905154878,1.4564752047243554,0.9329062415289147,0.0030998213315639907,1.4564789755804868,0.9338746956831455,0.0024135596608373076,1.453927948281586,0.9338746956831455,0.0024135596608373076,1.453927948281586,1.580081986831405
9.011499999999995,3.3,10.0005,11.0005,nan,nan,0.0,0.9401449846170387,0.0024004674955890736,1.4628016442555931,0.9348199117388145,0.0039755096271542265,1.4565692823345693,0.9348851440156135,0.003987767578510336,1.456573904617597,0.933929047343698,0.0026302390301721035,1.454078201492774,0.933929047343698,0.0026302390301721035,1.454078201492774,1.580112017978795
9.012499999999994,3.3,10.0005,11.0005,nan,nan,0.0,0.9403154557874345,0.002482161826484037,1.4629212118115311,0.9345318713520523,0.003924917938210427,1.4566295048815852,0.9345259772379265,0.003923869334706926,1.4566312125056298,0.9339833470195237,0.002871544271851695,1.4542225082290205,0.9339833470195237,0.002871544271851695,1.4542225082290205,1.580142049126185
9.013499999999993,3.3,10.0005,11.0005,nan,nan,0.0,0.9404859269578302,0.0025638561573790007,1.4630407793674691,0.9345626810387231,0.0039303991936959016,1.4566977880937355,0.9345664532717644,0.003931070299938256,1.4567014840643957,0.9340375956947436,0.003061759428877384,1.4543372707303872,0.9340375956947436,0.003061759428877384,1.4543372707303872,1.5801720802735753
9.014499999999993,3.3,10.0005,11.0005,nan,nan,0.0,0.940656398128226,0.002645550488273964,1.4631603469234071,0.9345818870771495,0.003933816080229108,1.4568099716342073,0.9345818870771496,0.0039338160802291295,1.4568157625708051,0.934091794240113,0.0032185431755595737,1.4544100199913519,0.934091794240113,0.0032185431755595737,1.4544100199913519,1.5802021114209652
9.015499999999992,3.3,10.0005,11.0005,nan,nan,0.0,0.9408268692986218,0.002727244819168928,1.4632799144793451,0.93458188707715,0.003933816080229214,1.456943475701826,0.9345818870771497,0.003933816080229153,1.4569499274500346,0.9341459478879047,0.003349426061940193,1.4544948008168872,0.9341459478879047,0.003349426061940193,1.4544948008168872,1.5802321425683552
9.016499999999992,3.3,10.0005,11.0005,nan,nan,0.0,0.9409973404690175,0.0028089391500638917,1.463399482035283,0.93458188707715,0.003933816080229226,1.457083273827576,0.9345818870771497,0.003933816080229163,1.45708990727953,0.9342000550822512,0.0034566285932727766,1.4546249601758714,0.9342000550822512,0.0034566285932727766,1.4546249601758714,1.5802621737157454
