time_ns,input_v,native_kd_hold_start_ns,native_kd_hold_end_ns,in_native_kd_hold_region,hspice_native_ibis__kd,ngspice_legacy__kd,ngspice_value_match_v2__kd,ngspice_two_state_identity__kd,ngspice_two_state_pwl__kd,ngspice_two_state_directional__kd,ngspice_two_state_directional_residual__kd,ngspice_two_state_directional_residual_recover_mean__kd
4.035500000000011,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.036500000000012,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.037500000000012,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.038500000000012,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.039500000000013,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.040500000000013,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.041500000000013,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.042500000000014,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.043500000000014,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.044500000000014,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.045500000000015,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.046500000000015,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.047500000000015,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.048500000000016,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.049500000000016,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.050500000000016,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.051500000000017,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.052500000000017,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.053500000000017,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.054500000000018,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.055500000000018,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.056500000000018,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.057500000000019,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.058500000000019,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.059500000000019,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.06050000000002,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.06150000000002,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.06250000000002,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.063500000000021,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.064500000000021,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.065500000000021,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.066500000000022,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.067500000000022,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.068500000000022,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.069500000000023,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.070500000000023,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.071500000000023,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.072500000000024,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.073500000000024,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.074500000000024,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.075500000000025,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.076500000000025,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.077500000000025,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.078500000000026,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.079500000000026,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.080500000000026,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.081500000000027,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.082500000000027,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.083500000000027,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.084500000000028,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.085500000000028,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.086500000000028,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.087500000000029,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.088500000000029,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.0895000000000294,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.09050000000003,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.09150000000003,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.0925000000000304,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.093500000000031,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.094500000000031,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.0955000000000314,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.096500000000032,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.097500000000032,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.0985000000000325,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.099500000000033,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.100500000000033,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.1015000000000335,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.102500000000034,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.103500000000034,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.1045000000000345,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.105500000000035,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.106500000000035,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.1075000000000355,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.108500000000036,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.109500000000036,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.1105000000000365,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.111500000000037,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.112500000000037,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.1135000000000375,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.114500000000038,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.115500000000038,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.1165000000000385,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.117500000000039,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.118500000000039,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.1195000000000395,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.12050000000004,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.12150000000004,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.1225000000000405,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.123500000000041,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.124500000000041,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.1255000000000415,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.126500000000042,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.127500000000042,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.1285000000000425,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.129500000000043,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.130500000000043,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.1315000000000435,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.132500000000044,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.133500000000044,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.1345000000000445,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.135500000000045,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.136500000000045,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.1375000000000455,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.138500000000046,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.139500000000046,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.1405000000000465,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.141500000000047,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.142500000000047,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.1435000000000475,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.144500000000048,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.145500000000048,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.1465000000000485,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.147500000000049,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.148500000000049,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.1495000000000495,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.15050000000005,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.15150000000005,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.1525000000000505,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.153500000000051,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.154500000000051,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
4.1555000000000515,0.0,6.0005,8.057456796447054,0.0,1.0,1.0,1.0,0.9986107960546058,0.9986107960502535,0.9986107960502535,0.9986107960502535,0.9986107960502535
