return_code,raw,log,points,stop_ns,v(p1)_min_v,v(p1)_max_v,v(p1)_finite,v(p3)_min_v,v(p3)_max_v,v(p3)_finite,tx_low_v,tx_active_v,tx_threshold_v,rx_low_v,rx_active_v,rx_threshold_v,tx_rise50_ns,rx_rise50_ns,tx_fall50_ns,rx_fall50_ns,rx_minus_tx_rise50_ps,rx_minus_tx_fall50_ps,finite_reasonable,last_trouble,case,rsrc_ohm,edge_ps,amplitude_v,model
0,results/sparam_cisco_delay_parallel_2026-06-08/Ch9_33_5F3N_t/trim_sweep/trim_m20ps/ngspice/audit_amp1p5_edge5_r50.raw,results/sparam_cisco_delay_parallel_2026-06-08/Ch9_33_5F3N_t/trim_sweep/trim_m20ps/ngspice/audit_amp1p5_edge5_r50.log,3531,35.0,0.0,0.75,True,0.0,0.6751742738131902,True,0.0,0.75,0.375,0.0,0.674815304858595,0.3374076524292975,1.0025000000000002,13.57879686100001,9.002500000000001,21.578526046351907,12576.29686100001,12576.026046351908,True,,audit_amp1p5_edge5_r50,50.0,5.0,1.5,results/sparam_cisco_delay_parallel_2026-06-08/Ch9_33_5F3N_t/trim_sweep/trim_m20ps/models/s_equivalent_delay_reduced.sp
0,results/sparam_cisco_delay_parallel_2026-06-08/Ch9_33_5F3N_t/trim_sweep/trim_m20ps/ngspice/audit_amp1p5_edge50_r50.raw,results/sparam_cisco_delay_parallel_2026-06-08/Ch9_33_5F3N_t/trim_sweep/trim_m20ps/ngspice/audit_amp1p5_edge50_r50.log,3522,35.0,-2.531790280207067e-17,0.75,True,0.0,0.6751730487674966,True,0.0,0.75,0.375,0.0,0.6748105991455077,0.33740529957275384,1.025,13.602767926072932,9.025000000000002,21.602779421671926,12577.767926072935,12577.779421671923,True,,audit_amp1p5_edge50_r50,50.0,50.0,1.5,results/sparam_cisco_delay_parallel_2026-06-08/Ch9_33_5F3N_t/trim_sweep/trim_m20ps/models/s_equivalent_delay_reduced.sp
0,results/sparam_cisco_delay_parallel_2026-06-08/Ch9_33_5F3N_t/trim_sweep/trim_m20ps/ngspice/audit_amp1p5_edge500_r50.raw,results/sparam_cisco_delay_parallel_2026-06-08/Ch9_33_5F3N_t/trim_sweep/trim_m20ps/ngspice/audit_amp1p5_edge500_r50.log,3520,35.0,-2.739866018907873e-17,0.75,True,0.0,0.6751527364676312,True,0.0,0.75,0.375,0.0,0.6747052555702095,0.3373526277851048,1.2499999999999996,13.882225916591555,9.250000000000002,21.882680120228446,12632.225916591555,12632.680120228446,True,,audit_amp1p5_edge500_r50,50.0,500.0,1.5,results/sparam_cisco_delay_parallel_2026-06-08/Ch9_33_5F3N_t/trim_sweep/trim_m20ps/models/s_equivalent_delay_reduced.sp
