channel_name,return_code,strength,out_dir,baseline_comparison_rows,baseline_pass_count,baseline_max_rx_active_rmse_v,baseline_mean_rx_active_rmse_v,baseline_max_rx_active_maxabs_v,baseline_mean_rx_active_maxabs_v,baseline_max_tx_active_rmse_v,baseline_mean_tx_active_rmse_v,baseline_max_tx_active_maxabs_v,baseline_mean_tx_active_maxabs_v,baseline_max_rx_rise50_delta_ps,baseline_mean_rx_rise50_delta_ps,baseline_max_rx_fall50_delta_ps,baseline_mean_rx_fall50_delta_ps,baseline_all_pass,s11_comparison_rows,s11_pass_count,s11_max_rx_active_rmse_v,s11_mean_rx_active_rmse_v,s11_max_rx_active_maxabs_v,s11_mean_rx_active_maxabs_v,s11_max_tx_active_rmse_v,s11_mean_tx_active_rmse_v,s11_max_tx_active_maxabs_v,s11_mean_tx_active_maxabs_v,s11_max_rx_rise50_delta_ps,s11_mean_rx_rise50_delta_ps,s11_max_rx_fall50_delta_ps,s11_mean_rx_fall50_delta_ps,s11_all_pass,status
Ch10_35_5F3N_t,0,0.25,C:\Users\sh3qm\code\ibis_comparison\results\sparam_cisco_s11_proto_2026-06-09_strength025\Ch10_35_5F3N_t,3,3,0.008022373470550709,0.007836280311800009,0.032624713416366524,0.024871294830894713,0.025181974191753016,0.02437304473315902,0.08273084866664715,0.0681955861573781,4.631581802820861,-0.4747872346679098,11.421606682223029,-5.201756989496431,True,3,3,0.009425735300780762,0.008995753910084545,0.030268207953205006,0.021008068118207556,0.022865100915916745,0.021958968048359066,0.08336609202216483,0.06670964974513295,13.773277760085634,8.859652975677553,12.395908721231308,2.086683782747419,True,pass
Ch1_10_5F3N_t,0,0.25,C:\Users\sh3qm\code\ibis_comparison\results\sparam_cisco_s11_proto_2026-06-09_strength025\Ch1_10_5F3N_t,3,3,0.012810010014528087,0.012462998674209117,0.045376624350886074,0.03728642031809893,0.039087743339855735,0.03793896617133281,0.08305957222979743,0.07696564147543432,5.538057573178712,-2.9533406543856464,4.336386598041031,2.2222226845460824,True,3,3,0.014704037680900891,0.014302650366599973,0.0577699394978482,0.04012450482011439,0.03535002167135331,0.034104495626782506,0.08145503998946224,0.07328299520931762,5.095583926682412,1.6454279370862561,8.672480683722839,5.152613452240236,True,pass
Ch3_17_5F3N_t,0,0.25,C:\Users\sh3qm\code\ibis_comparison\results\sparam_cisco_s11_proto_2026-06-09_strength025\Ch3_17_5F3N_t,3,3,0.006522874740747143,0.006329287957251088,0.026550691647070343,0.023661931271724,0.038398438747692575,0.03764924080351729,0.08507880841267379,0.0831834377743536,5.1181572116707486,4.215889899572704,9.826780526369205,7.127229080477804,True,3,3,0.00777756857471932,0.007505232377060366,0.028641030006124737,0.02783586844357655,0.03450115562335146,0.033759103445814724,0.07852850077157614,0.07664737290782302,4.889267964668598,3.4922142828447043,4.810865725143998,3.989003402808796,True,pass
Ch4_20_5F3N_t,0,0.25,C:\Users\sh3qm\code\ibis_comparison\results\sparam_cisco_s11_proto_2026-06-09_strength025\Ch4_20_5F3N_t,3,3,0.009481138097767365,0.008050175798208664,0.04243523891801715,0.035139016032441704,0.02465434135275521,0.02221290812550535,0.11771776871934025,0.08478526599685395,18.603786226812247,6.70207977472496,13.809149082245398,9.910764353797674,True,3,3,0.009862999420393164,0.008491726072635195,0.04244052882720674,0.03475568908376645,0.023842982611903745,0.02128397644921648,0.11648435663130652,0.08325268136459525,18.510467974657274,6.4871616043298275,13.295409234615363,9.047131097111341,True,pass
Ch5_22_5F3N_t,0,0.25,C:\Users\sh3qm\code\ibis_comparison\results\sparam_cisco_s11_proto_2026-06-09_strength025\Ch5_22_5F3N_t,3,3,0.008019038633151352,0.007846557151370231,0.027190742206745416,0.019939096948469733,0.023875465560236814,0.023302784101564018,0.05404868151453161,0.05144659745607943,14.101444858485301,4.747328745517088,19.42208826906544,5.161180775938708,True,3,3,0.009059432489296994,0.008851308513052358,0.0321975647617713,0.02283768334102779,0.02147186655585067,0.020854114208059757,0.05063840805984707,0.04804360082991576,18.670703386268528,9.403283973973645,21.32302389662044,8.039414633179476,True,pass
Ch7_28_5F3N_t,0,0.25,C:\Users\sh3qm\code\ibis_comparison\results\sparam_cisco_s11_proto_2026-06-09_strength025\Ch7_28_5F3N_t,3,3,0.012529987610080876,0.012418925106427267,0.027950180437444266,0.023187751486089286,0.023912561510609748,0.023786844983035692,0.05281455332758202,0.05089440009328198,11.951566771312372,4.7377742402587115,13.898050155557229,1.5925622100058472,True,3,3,0.011603970990002453,0.011395334689681484,0.039516596789082675,0.02717491242185111,0.021277473371279745,0.02112148824644573,0.04899559586485228,0.04707498344831099,16.876121114256293,9.49105603930711,16.285468710833584,4.362407338077172,True,pass
Ch8_30_5F3N_t,0,0.25,C:\Users\sh3qm\code\ibis_comparison\results\sparam_cisco_s11_proto_2026-06-09_strength025\Ch8_30_5F3N_t,3,3,0.007439127115533519,0.006080858407478508,0.05916945695874215,0.033151196630349496,0.031411243860564105,0.030444579097820113,0.08390183318834998,0.07735394598670692,13.374313635621249,5.728817627693061,15.37997036501082,-1.649579605384588,True,3,3,0.009198137733745636,0.007449815579686293,0.07464879103928365,0.04196144221028725,0.028219619950780674,0.027238820340216904,0.07738418858182453,0.07161396188134876,18.206427618970622,10.318997328929195,13.73463222671134,-0.6483281348875399,True,pass
Ch9_33_5F3N_t,0,0.25,C:\Users\sh3qm\code\ibis_comparison\results\sparam_cisco_s11_proto_2026-06-09_strength025\Ch9_33_5F3N_t,3,3,0.0076963457399364795,0.0066608014073266586,0.052637471978495234,0.03391590627534114,0.029438445675346033,0.028808064438180986,0.0789397786098952,0.07031951841736833,20.25416510581657,-2.156624750272229,12.602513633481749,2.814887459624771,True,3,2,0.008665266941785174,0.008322056638274159,0.03568951625440775,0.03113051938241368,0.02664155257355952,0.025936142097962175,0.07779135280268634,0.0674771547165827,29.437831199143005,7.198204485685385,18.09926370127357,9.17249271050006,False,needs_review
