case,return_code,raw,log,points,v(p1)_max_v,v(p3)_max_v
audit_amp1p5_edge5_r50,0,results/sparam_cisco_s11_strength_sweep_2026-06-09/Ch8_30_5F3N_t/strength_0p750/ngspice/audit_amp1p5_edge5_r50.raw,results/sparam_cisco_s11_strength_sweep_2026-06-09/Ch8_30_5F3N_t/strength_0p750/ngspice/audit_amp1p5_edge5_r50.log,7086,0.7663703069103223,0.6700987910395544
audit_amp1p5_edge50_r50,0,results/sparam_cisco_s11_strength_sweep_2026-06-09/Ch8_30_5F3N_t/strength_0p750/ngspice/audit_amp1p5_edge50_r50.raw,results/sparam_cisco_s11_strength_sweep_2026-06-09/Ch8_30_5F3N_t/strength_0p750/ngspice/audit_amp1p5_edge50_r50.log,7061,0.7663380228654566,0.6700986744499479
audit_amp1p5_edge500_r50,0,results/sparam_cisco_s11_strength_sweep_2026-06-09/Ch8_30_5F3N_t/strength_0p750/ngspice/audit_amp1p5_edge500_r50.raw,results/sparam_cisco_s11_strength_sweep_2026-06-09/Ch8_30_5F3N_t/strength_0p750/ngspice/audit_amp1p5_edge500_r50.log,7026,0.7660122493910968,0.6700898110491998
