channel_id,channel_path,ports,selected_candidate,selected_candidate_family,independent_trust_class,independent_warn_reasons,case,hspice_return_code,hspice_tr0,hspice_lis,ngspice_raw,ngspice_log,ngspice_return_code,tx_rmse_v,tx_maxabs_v,rx_rmse_v,rx_maxabs_v,hspice_tx_low_v,hspice_tx_active_v,hspice_tx_threshold_v,hspice_rx_low_v,hspice_rx_active_v,hspice_rx_threshold_v,threshold_v,tx_active_rmse_v,tx_active_maxabs_v,rx_active_rmse_v,rx_active_maxabs_v,hspice_tx_rise50_ns,hspice_rx_rise50_ns,hspice_tx_fall50_ns,hspice_rx_fall50_ns,hspice_rx_minus_tx_rise50_ps,hspice_rx_minus_tx_fall50_ps,ngspice_tx_rise50_ns,ngspice_rx_rise50_ns,ngspice_tx_fall50_ns,ngspice_rx_fall50_ns,ngspice_rx_minus_tx_rise50_ps,ngspice_rx_minus_tx_fall50_ps,rx_minus_tx_rise50_ps_delta_ps,rx_minus_tx_fall50_ps_delta_ps,correlation_status,hspice_audit_class,hspice_audit_reason
Clarity_example_acf20e4a,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Clarity_example.S2P,2,vector_3r3c,full_vector_fit,WARN,rx_overshoot_margin;rx_undershoot_margin,audit_amp1p5_edge5_r50,0,results/sparam_trust_workflow_selected_smoke_warn_2026-06-09/channels/Clarity_example_acf20e4a/hspice_audit/audit_amp1p5_edge5_r50_hspice.tr0,results/sparam_trust_workflow_selected_smoke_warn_2026-06-09/channels/Clarity_example_acf20e4a/hspice_audit/audit_amp1p5_edge5_r50_hspice.lis,results/sparam_trust_workflow_selected_smoke_warn_2026-06-09/channels/Clarity_example_acf20e4a/hspice_audit/ngspice/audit_amp1p5_edge5_r50.raw,results/sparam_trust_workflow_selected_smoke_warn_2026-06-09/channels/Clarity_example_acf20e4a/hspice_audit/ngspice/audit_amp1p5_edge5_r50.log,0,0.010326614807663852,0.09077901139730271,0.08386564419497808,0.8139554032309688,5.024248e-90,0.78386435,0.391932175,8.024863e-90,0.9601625,0.48008125,0.48008125,0.011794371685065743,0.09077901139730271,0.09981204579774157,0.8139554032309688,1.0025883019255277,1.3751148337789447,9.002319535700535,9.061111052150855,372.5265318534169,58.79151645031995,1.00226250090333,1.375755637266855,9.002062479993649,9.003842480235399,373.4931363635251,1.7800002417501184,0.9666045101081977,-57.01151620856984,ok,FAIL,rx_active_rmse;rx_active_maxabs;rx_minus_tx_fall50
Clarity_example_acf20e4a,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Clarity_example.S2P,2,vector_3r3c,full_vector_fit,WARN,rx_overshoot_margin;rx_undershoot_margin,audit_amp1p5_edge50_r50,0,results/sparam_trust_workflow_selected_smoke_warn_2026-06-09/channels/Clarity_example_acf20e4a/hspice_audit/audit_amp1p5_edge50_r50_hspice.tr0,results/sparam_trust_workflow_selected_smoke_warn_2026-06-09/channels/Clarity_example_acf20e4a/hspice_audit/audit_amp1p5_edge50_r50_hspice.lis,results/sparam_trust_workflow_selected_smoke_warn_2026-06-09/channels/Clarity_example_acf20e4a/hspice_audit/ngspice/audit_amp1p5_edge50_r50.raw,results/sparam_trust_workflow_selected_smoke_warn_2026-06-09/channels/Clarity_example_acf20e4a/hspice_audit/ngspice/audit_amp1p5_edge50_r50.log,0,0.006231956569746911,0.03621879552224002,0.04980215197014636,0.33408612906740054,5.024248e-90,0.78355335,0.391776675,8.024863e-90,0.887609,0.4438045,0.4438045,0.0068025009584158315,0.03621879552224002,0.05907182070086963,0.33408612906740054,1.0255224290172336,1.3885177979998085,9.022914169173168,9.352425706049404,362.9953689825748,329.5115368762346,1.0235432824362973,1.3922816113435201,9.02140780928681,9.367856559635296,368.73832890722275,346.4487503484848,5.742959924647948,16.93721347225022,ok,FAIL,rx_active_rmse;rx_active_maxabs
Clarity_example_acf20e4a,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Clarity_example.S2P,2,vector_3r3c,full_vector_fit,WARN,rx_overshoot_margin;rx_undershoot_margin,audit_amp1p5_edge500_r50,0,results/sparam_trust_workflow_selected_smoke_warn_2026-06-09/channels/Clarity_example_acf20e4a/hspice_audit/audit_amp1p5_edge500_r50_hspice.tr0,results/sparam_trust_workflow_selected_smoke_warn_2026-06-09/channels/Clarity_example_acf20e4a/hspice_audit/audit_amp1p5_edge500_r50_hspice.lis,results/sparam_trust_workflow_selected_smoke_warn_2026-06-09/channels/Clarity_example_acf20e4a/hspice_audit/ngspice/audit_amp1p5_edge500_r50.raw,results/sparam_trust_workflow_selected_smoke_warn_2026-06-09/channels/Clarity_example_acf20e4a/hspice_audit/ngspice/audit_amp1p5_edge500_r50.log,0,0.0039024485541049774,0.0081558166367082,0.006230953187627663,0.019587321853175466,5.024248e-90,0.7801015,0.39005075,8.024863e-90,0.7456858,0.3728429,0.3728429,0.003732699201560839,0.0081558166367082,0.006359100483081914,0.019587321853175466,1.2496477453776809,1.6221903388457752,9.225915843571563,9.618776334669228,372.5425934680943,392.86049109766304,1.2485318079385825,1.6053281115202012,9.229040461298945,9.606923855819948,356.79630358161853,377.88339452100314,-15.746289886475779,-14.977096576659903,ok,PASS,thresholds passed
