case_id,description,pattern,pulse_width_ns,variant,variant_label,edge_ns,r_load_ohm,c_load_pf,hspice_deck,ngspice_deck,ngspice_raw,pad_active_rmse_v,pad_active_max_v,ku_active_rmse,ku_active_max,kd_active_rmse,kd_active_max,hspice_ku_peak,ku_peak,hspice_kd_min,kd_min,ku_min,kd_max,coeff_range_ok,ku_jump_at_retrigger,kd_jump_at_retrigger,overlap_energy_ns,hspice_kd_recovery_ns,kd_recovery_ns,kd_recovery_delta_ns,status,kutarget_min,kutarget_max,kdtarget_min,kdtarget_max,kuleg_min,kuleg_max,kdleg_min,kdleg_max,hinterrupt_min,hinterrupt_max,hshort_min,hshort_max,highage_min,highage_max,lowage_min,lowage_max,gup_min,gup_max,gdn_min,gdn_max,kugate_min,kugate_max,kdgate_min,kdgate_max,ku_on_min,ku_on_max,ku_off_min,ku_off_max,kd_off_min,kd_off_max,kd_on_min,kd_on_max,kudir_min,kudir_max,kddir_min,kddir_max,hfall_after_rise_min,hfall_after_rise_max,hrise_after_fall_min,hrise_after_fall_max,hdiractive_min,hdiractive_max,halign_min,halign_max,haligned_min,haligned_max,koverlap_min,koverlap_max,pad_peak_v,pad_min_v,hspice_pad_peak_v,hspice_pad_min_v,pad_worst_error_time_ns,ku_worst_error_time_ns,kd_worst_error_time_ns,kusamp_min,kusamp_max,kdsamp_min,kdsamp_max,tr_ku_min,tr_ku_max,tr_kd_min,tr_kd_max,tf_ku_min,tf_ku_max,tf_kd_min,tf_kd_max,tr_start_min,tr_start_max,tf_start_min,tf_start_max,vmstart_min,vmstart_max,vmarg_min,vmarg_max,match_err_ku_min,match_err_ku_max,match_err_kd_min,match_err_kd_max,start_disagree_min,start_disagree_max,match_ambiguous_min,match_ambiguous_max,hvmatch_min,hvmatch_max,kumatch_min,kumatch_max,kdmatch_min,kdmatch_max,qpu_min,qpu_max,qpd_min,qpd_max,kuchg_min,kuchg_max,kdchg_min,kdchg_max,error,match_ambiguous_active_start_ns,match_ambiguous_active_end_ns,match_ambiguous_active_count,hvmatch_active_start_ns,hvmatch_active_end_ns,hvmatch_active_count
short_pulse_500ps_high,"500 ps high pulse with 1 ps edges, 50 ohm + 2 pF",short_high,0.5,vm_hybrid,ValueMatchedReplayHybrid,0.001,50.0,2.0,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_500ps_high\hspice_native_ibis\short_pulse_500ps_high_hspice_native_ibis.sp,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_500ps_high\ngspice_vm_hybrid\short_pulse_500ps_high_ngspice_vm_hybrid.sp,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_500ps_high\ngspice_vm_hybrid\short_pulse_500ps_high_ngspice_vm_hybrid.raw,0.6787055109265047,1.5189425780202923,0.4595133802742391,1.0181199875318394,0.5416699320971463,1.0156036310800438,0.04662606,1.01139952698624,-0.02253873,-0.07180680928039708,-0.016384012872112472,1.0039471438133871,True,0.31714589760479117,0.3169055124561838,0.012208897851300637,0.00010600000000060561,0.00010600000000060561,0.0,CHECK,-0.01711813022941118,1.012537321356546,-0.07171830957784203,1.003789832357011,-0.01711813022941118,1.012537321356546,-0.07171830957784203,1.003789832357011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,1.5151326710202924,-0.0012745204013148894,0.04775305,-0.01137848,5.956108,5.725264,5.871482,0.0,0.5914625483645725,0.40850641438827107,0.9999999999990034,0.1329104413718812,2.485659329264946,1.1115784005591622,1.663249147494219,0.7065175812364841,2.5567329980507227,2.665089642024348,3.5789390635137868,0.6229305958852991,2.0744542383795825,1.685803611630416,2.79890366523971,1.356953720621303,2.6369898804617873,1.3669539334539178,7.526811541694977,0.000449083240193654,0.993836573934458,0.019433610811912784,0.9991157389575819,0.4301035422423535,1.958572060787977,0.10042637046923927,1.0,0.0,0.24598330459289625,6.546021209111526e-05,0.993836573934458,-0.01982966535883933,1.0045182555835586,,,,,,,,,,4.86361,8.495951,182,nan,nan,0
short_pulse_500ps_high,"500 ps high pulse with 1 ps edges, 50 ohm + 2 pF",short_high,0.5,vm_full,ValueMatchedReplayFull diagnostic,0.001,50.0,2.0,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_500ps_high\hspice_native_ibis\short_pulse_500ps_high_hspice_native_ibis.sp,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_500ps_high\ngspice_vm_full\short_pulse_500ps_high_ngspice_vm_full.sp,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_500ps_high\ngspice_vm_full\short_pulse_500ps_high_ngspice_vm_full.raw,0.47045351661768753,1.2851852963980515,0.31413899643570165,0.9864372503150834,0.701830614066251,1.0281626109595985,0.04662606,0.9912393863150835,-0.02253873,-0.028162610959598537,-0.0026991391268573737,1.0044010911136863,True,0.26157636838957143,0.39652623131587517,0.02110942202099252,0.00010600000000060561,0.002899000000000207,0.0027929999999996014,CHECK,-0.0026991391262937985,0.9938365739314764,-0.028162610959990363,1.0044021626772257,-0.01712683472419384,1.01253686910255,-0.07171716110202228,1.0037854307769645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.9999999999989999,0.0,0.9999999999989999,,,,,,,,,1.2838734943980514,-0.0052190411686268545,0.04775305,-0.01137848,5.500606,5.005911,5.000342,-0.002692410705180859,0.5910453148291133,-0.025607264122842702,0.4025179399747813,0.24913978664205622,2.484446447379777,1.6657444135199606,5.345299999994656,0.7067032589482536,2.143059702572442,0.8334674335668123,2.662416357064146,1.8302471663618618,3.914873223683301,0.896773659784483,1.7575419609335394,1.181118138605766,2.7644332630708797,1.1811181386045841,7.171739137090295,6.728343683045393e-06,0.995773889810837,0.002564054863727895,1.0050307092763258,0.566467682165839,5.096160213347503,0.9999999999989999,0.9999999999989999,0.9999999999989999,0.9999999999989999,-0.0026991391262964994,0.9938365739324703,-0.028162610960018507,1.0044021626782302,,,,,,,,,,4.86361,8.495951,183,4.86361,8.495951,183
short_pulse_500ps_high,"500 ps high pulse with 1 ps edges, 50 ohm + 2 pF",short_high,0.5,vm_ku,ValueMatchedReplayKuOnly diagnostic,0.001,50.0,2.0,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_500ps_high\hspice_native_ibis\short_pulse_500ps_high_hspice_native_ibis.sp,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_500ps_high\ngspice_vm_ku\short_pulse_500ps_high_ngspice_vm_ku.sp,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_500ps_high\ngspice_vm_ku\short_pulse_500ps_high_ngspice_vm_ku.raw,0.6784849536456994,1.5180856178659812,0.45958311307517136,1.018126082017851,0.5417579823912969,1.0155741679798131,0.04662606,1.01143417283132,-0.02253873,-0.07184136785566356,-0.01627490493117419,1.0030122777749868,True,0.31645581047938015,0.3165406230411647,0.012241252607044523,0.00010600000000060561,0.00010600000000060561,0.0,CHECK,-0.01666805443923648,1.0125478950237985,-0.07177534289013884,1.00378539456688,-0.01666805443923648,1.0125478950237985,-0.07177534289013884,1.00378539456688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,1.5142757108659812,-0.001166752883213941,0.04775305,-0.01137848,5.956108,5.725264,5.871482,0.0,0.5912423990737592,0.4087686138612152,0.9999999999990016,0.049898149996199674,2.485019363721382,1.111578400559218,1.663139894720964,0.7066155523084318,2.234486951334503,2.6652066891816864,3.578939063513722,0.049898149996199674,2.485019363721382,0.7066155523084318,2.234486951334503,0.6965921750890918,1.7039659294472354,0.7065921750893955,6.679937940493099,5.625782386980711e-05,0.993836573934458,0.0023548660004794335,1.0250394307113124,0.9763033180965217,1.958591136873255,1.0,1.0,0.0,0.24597666282665134,-0.021796545901481414,0.993836573934458,-0.07160935420496792,1.004708011424144,,,,,,,,,,4.86361,8.495951,183,nan,nan,0
short_pulse_500ps_high,"500 ps high pulse with 1 ps edges, 50 ohm + 2 pF",short_high,0.5,vm_kd,ValueMatchedReplayKdOnly diagnostic,0.001,50.0,2.0,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_500ps_high\hspice_native_ibis\short_pulse_500ps_high_hspice_native_ibis.sp,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_500ps_high\ngspice_vm_kd\short_pulse_500ps_high_ngspice_vm_kd.sp,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_500ps_high\ngspice_vm_kd\short_pulse_500ps_high_ngspice_vm_kd.raw,0.6782441783374843,1.5177991340060526,0.4595715632148011,1.0181234814937525,0.5417648225885728,1.0156728387139942,0.04662606,1.011617934117352,-0.02253873,-0.07182589275337614,-0.016314464918485094,1.003014654767356,True,0.3164035696858769,0.3165671409662171,0.012249204888486907,0.00010600000000060561,0.00010600000000060561,0.0,CHECK,-0.016562484469645183,1.0125518863123366,-0.07178922241818073,1.0037851271894473,-0.016562484469645183,1.0125518863123366,-0.07178922241818073,1.0037851271894473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,1.5139892270060527,-0.0011229903527668148,0.04775305,-0.01137848,5.956108,5.725264,5.871482,0.0,0.5843517604865539,0.4156697888710018,0.9999999999990016,0.08419843506765218,2.468434330929874,1.111578400559218,1.660273446197248,0.7090063219190058,2.4835992948044385,2.6675829528942394,3.578939063513722,1.111578400559218,1.660273446197248,2.6675829528942394,3.578939063513722,1.995389144429155,3.5700138314737893,2.0053891444298966,8.436421694880679,0.0015859814073468494,0.993836573934458,0.0017845838732039774,1.002876379703961,0.49961600932329,1.958576630975234,0.05330193593017725,1.0,0.0,0.24599652512581138,2.5099403733377105e-05,0.993836573934458,-0.003743813951582157,1.004428531192111,,,,,,,,,,4.86361,8.495951,182,nan,nan,0
short_pulse_1ns_high,"1 ns high pulse with 1 ps edges, 50 ohm + 2 pF",short_high,1.0,legacy,legacy pybis,0.001,50.0,2.0,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_1ns_high\hspice_native_ibis\short_pulse_1ns_high_hspice_native_ibis.sp,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_1ns_high\ngspice_legacy\short_pulse_1ns_high_ngspice_legacy.sp,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_1ns_high\ngspice_legacy\short_pulse_1ns_high_ngspice_legacy.raw,0.6532560845126897,1.4579885585552739,0.4704147907901465,1.0124229601567074,0.5038066834239642,1.0017879526348774,0.07455821,1.012537321335477,-0.06318683,-0.07176545831889017,-0.02221839669661043,1.006158578486266,True,1.0115220290662483,1.003074248053177,0.011341953063584136,0.00013600000000035806,2.9120429999999997,2.9119069999999994,CHECK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.515512479370926,-0.011048494844779662,0.06159213,-0.01111205,6.380701,6.02251,6.29289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short_pulse_1ns_high,"1 ns high pulse with 1 ps edges, 50 ohm + 2 pF",short_high,1.0,gate_hybrid,GateStateHybrid,0.001,50.0,2.0,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_1ns_high\hspice_native_ibis\short_pulse_1ns_high_hspice_native_ibis.sp,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_1ns_high\ngspice_gate_hybrid\short_pulse_1ns_high_ngspice_gate_hybrid.sp,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_1ns_high\ngspice_gate_hybrid\short_pulse_1ns_high_ngspice_gate_hybrid.raw,0.02964772894699204,0.07764176230926442,0.03120758961837705,0.07455821,0.48874376539884706,1.061797626050249,0.07455821,0.058609542308875454,-0.06318683,0.0024890858084829887,-0.021285195786803855,1.0051342159228025,True,0.0043276715990246736,0.0015730986659906465,0.006736463446375169,0.00013600000000035806,0.00013600000000035806,0.0,CHECK,-0.02221839669661066,0.05860954230916861,0.0024861406983276335,1.006158578486266,-0.02221839669661066,1.0125373114967808,-0.07176546016834949,1.006158578486266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08024616330926443,-0.010888109305713387,0.06159213,-0.01111205,7.030045,6.386647,6.386647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short_pulse_1ns_high,"1 ns high pulse with 1 ps edges, 50 ohm + 2 pF",short_high,1.0,charge_hybrid,ChargeLimitedGateHybrid,0.001,50.0,2.0,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_1ns_high\hspice_native_ibis\short_pulse_1ns_high_hspice_native_ibis.sp,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_1ns_high\ngspice_charge_hybrid\short_pulse_1ns_high_ngspice_charge_hybrid.sp,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_1ns_high\ngspice_charge_hybrid\short_pulse_1ns_high_ngspice_charge_hybrid.raw,0.02878946367758174,0.08764822662301651,0.025921937813366828,0.07808668230887551,0.48678605450095813,1.0617976260502506,0.07455821,0.05860954230887553,-0.06318683,0.0012268699603855814,-0.021243878451317883,1.0051290586211226,True,0.005060933970432688,0.0015735378787322674,0.026974740028519937,0.00013600000000035806,0.00013600000000035806,0.0,CHECK,-0.022218450775737492,0.05860954230916861,0.0012241069674641559,1.0061585784862657,-0.022218450775737492,1.0125373192465847,-0.07176545937358011,1.0061585784862657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,0.08927496919852361,-0.01086709495656609,0.06159213,-0.01111205,7.130045,6.58737,6.386647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.10087584334651818,0.00021181028838654833,0.9999999999999992,0.001940593158962918,0.05860954230916861,0.001224106967464157,0.9986107960552464,,,,,,,
short_pulse_1ns_high,"1 ns high pulse with 1 ps edges, 50 ohm + 2 pF",short_high,1.0,vm_hybrid,ValueMatchedReplayHybrid,0.001,50.0,2.0,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_1ns_high\hspice_native_ibis\short_pulse_1ns_high_hspice_native_ibis.sp,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_1ns_high\ngspice_vm_hybrid\short_pulse_1ns_high_ngspice_vm_hybrid.sp,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_1ns_high\ngspice_vm_hybrid\short_pulse_1ns_high_ngspice_vm_hybrid.raw,0.6530012469407213,1.4567444165580261,0.4302047920765075,1.0114006304778962,0.4671321053717263,1.0016541583959344,0.07455821,1.012203159223543,-0.06318683,-0.0717629390852179,-0.02222504804825568,1.006169260520348,True,0.29115361592999683,0.2886298741261437,0.011916348476911278,0.00013600000000035806,0.00013600000000035806,0.0,CHECK,-0.02221705171773338,1.0125373213589755,-0.07176545849343034,1.0061586527613218,-0.02221705171773338,1.0125373213589755,-0.07176545849343034,1.0061586527613218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,1.5150863732455233,-0.011032911559533034,0.06159213,-0.01111205,6.3760900000000005,6.02251,6.29289,-2.769151810531171e-17,0.59111247365756,0.40852940133144494,0.9999999999990075,0.12808374531942213,2.4846416755203733,1.1115784005590312,1.663239569338847,0.706673371855573,2.6109191994257896,2.665099903510857,3.578939063513945,0.6226263915864175,2.0739406224296095,1.685886637683215,2.808319125151492,1.3569537206206261,2.636989880461409,1.3669539334539178,7.526811541694977,0.013112379848529383,0.993836573934458,0.019433610811912784,1.013773844934312,0.3738590562286699,1.9584265316553402,0.08205149930214463,1.0,0.0,0.2459269586538,6.647780161868744e-05,0.993836573934458,-0.018288055612101797,1.0044117848626395,,,,,,,,,,5.0,8.97921,211,nan,nan,0
short_pulse_1ns_high,"1 ns high pulse with 1 ps edges, 50 ohm + 2 pF",short_high,1.0,vm_full,ValueMatchedReplayFull diagnostic,,,,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_1ns_high\hspice_native_ibis\short_pulse_1ns_high_hspice_native_ibis.sp,,,,,,,,,,,,,,,,,,,,,,failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ngspice vm_full return code -999,,,,,,
short_pulse_1ns_high,"1 ns high pulse with 1 ps edges, 50 ohm + 2 pF",short_high,1.0,vm_ku,ValueMatchedReplayKuOnly diagnostic,0.001,50.0,2.0,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_1ns_high\hspice_native_ibis\short_pulse_1ns_high_hspice_native_ibis.sp,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_1ns_high\ngspice_vm_ku\short_pulse_1ns_high_ngspice_vm_ku.sp,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_1ns_high\ngspice_vm_ku\short_pulse_1ns_high_ngspice_vm_ku.raw,0.6526242164026511,1.456109248557087,0.430233017453366,1.011119219867729,0.46725109490936123,1.0016274600840076,0.07455821,1.0120816540805542,-0.06318683,-0.07171549023066906,-0.022036047588553632,1.0043732172780213,True,0.29142846863410216,0.2880495392109098,0.011933988691358127,0.00013600000000035806,0.00013600000000035806,0.0,CHECK,-0.022216310606104395,1.0125494432364128,-0.07182198913786886,1.0038728356877502,-0.022216310606104395,1.0125494432364128,-0.07182198913786886,1.0038728356877502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,1.51418192794459,-0.010145909913294594,0.06159213,-0.01111205,6.380701,6.02251,6.259557,0.0,0.5972503807172294,0.402276075866381,0.9999999999990012,0.04701852279154672,2.502484335895421,1.1115784005592275,1.665845192994205,0.7039418739164703,2.258592005483943,2.662308387718005,3.578939063513708,0.04701852279154672,2.502484335895421,0.7039418739164703,2.258592005483943,0.6965921750887858,1.703965929446963,0.7065921750893955,6.679937940493099,5.625782386980711e-05,0.993836573934458,0.00020684009038451098,0.9991157389575819,0.9742640976037151,1.958366513801534,1.0,1.0,0.0,0.24598289946460197,-0.021796545901481414,0.993836573934458,-0.07202773011549964,1.004708011424144,,,,,,,,,,5.0,8.97921,212,nan,nan,0
short_pulse_1ns_high,"1 ns high pulse with 1 ps edges, 50 ohm + 2 pF",short_high,1.0,vm_kd,ValueMatchedReplayKdOnly diagnostic,0.001,50.0,2.0,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_1ns_high\hspice_native_ibis\short_pulse_1ns_high_hspice_native_ibis.sp,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_1ns_high\ngspice_vm_kd\short_pulse_1ns_high_ngspice_vm_kd.sp,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_1ns_high\ngspice_vm_kd\short_pulse_1ns_high_ngspice_vm_kd.raw,0.6526046766319628,1.4561049680663352,0.4302100909414183,1.0112685754983386,0.4672430649696692,1.0016273228821797,0.07455821,1.0121319679798808,-0.06318683,-0.07172364524416718,-0.021993606726114136,1.0035244693879721,True,0.2915483523596027,0.28806212070448856,0.011943709758342141,0.00013600000000035806,0.00013600000000035806,0.0,CHECK,-0.022208352495448613,1.0125479074687618,-0.07182337916487043,1.0037851271894473,-0.022208352495448613,1.0125479074687618,-0.07182337916487043,1.0037851271894473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,1.5139463676167206,-0.00994470765049818,0.06159213,-0.01111205,6.380701,6.02251,6.259557,0.0,0.5918010137333701,0.40770420635310817,0.9999999999990016,0.08152695799790326,2.486643235108659,1.111578400559218,1.663583409998964,0.7063669570174562,2.6059096161928785,2.664731532341456,3.578939063513722,1.111578400559218,1.663583409998964,2.664731532341456,3.578939063513722,1.9953891444283314,3.570013831473235,2.0053891444298966,8.436421694880679,0.001585981407350182,0.993836573934458,0.001784583873234546,0.9991157389575824,0.3780394742939902,1.9583645753240038,0.07733508597236934,1.0,0.0,0.2459651683603407,2.582312646802427e-05,0.993836573934458,0.0008842610414191893,1.0044525962358712,,,,,,,,,,5.0,8.97921,211,nan,nan,0
short_pulse_2ns_high,"2 ns high pulse with 1 ps edges, 50 ohm + 2 pF",short_high,2.0,legacy,legacy pybis,0.001,50.0,2.0,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_2ns_high\hspice_native_ibis\short_pulse_2ns_high_hspice_native_ibis.sp,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_2ns_high\ngspice_legacy\short_pulse_2ns_high_ngspice_legacy.sp,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_2ns_high\ngspice_legacy\short_pulse_2ns_high_ngspice_legacy.raw,0.3613616426183236,0.9468966623382855,0.2833019281281989,0.7207869,0.23141813087362825,0.7982299065828886,0.5431727,1.012537321335477,-0.07198926,-0.07240746584312961,-0.02221839669661043,1.006158578486266,True,0.7330050250303745,0.053807035572748026,0.04630958986444791,2.5561859999999994,2.9063620000000006,0.35017600000000115,CHECK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5213845112415332,-0.011048494844779662,0.8250917,-0.01111205,7.727422999999999,7.001,9.501303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short_pulse_2ns_high,"2 ns high pulse with 1 ps edges, 50 ohm + 2 pF",short_high,2.0,gate_hybrid,GateStateHybrid,0.001,50.0,2.0,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_2ns_high\hspice_native_ibis\short_pulse_2ns_high_hspice_native_ibis.sp,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_2ns_high\ngspice_gate_hybrid\short_pulse_2ns_high_ngspice_gate_hybrid.sp,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_2ns_high\ngspice_gate_hybrid\short_pulse_2ns_high_ngspice_gate_hybrid.raw,0.062112885587674485,0.18637412234174844,0.05488370019936523,0.28399623833254006,0.22606230508361305,0.8399074036650257,0.5431727,0.566020994226117,-0.07198926,0.0010975044256644943,-0.021285195786803855,1.0051342159228025,True,0.06102002819760294,0.006251858224498086,0.04171820694336914,2.5561859999999994,2.9396960000000005,0.38351000000000113,CHECK,-0.02221839669661066,0.5684105925076319,0.0010974674244385758,1.006158578486266,-0.02221839669661066,1.012537321335477,-0.07240746584312978,1.006158578486266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8744271528900945,-0.010888109305713387,0.8250917,-0.01111205,7.603026000000001,7.569693000000001,9.501303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short_pulse_2ns_high,"2 ns high pulse with 1 ps edges, 50 ohm + 2 pF",short_high,2.0,charge_hybrid,ChargeLimitedGateHybrid,0.001,50.0,2.0,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_2ns_high\hspice_native_ibis\short_pulse_2ns_high_hspice_native_ibis.sp,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_2ns_high\ngspice_charge_hybrid\short_pulse_2ns_high_ngspice_charge_hybrid.sp,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_2ns_high\ngspice_charge_hybrid\short_pulse_2ns_high_ngspice_charge_hybrid.raw,0.06396926314997739,0.18911884773883791,0.05472389526572463,0.29259145527095404,0.21874346390426955,0.8370992984423309,0.5431727,0.5660585812878446,-0.07198926,0.0010975044549051268,-0.021243878451317883,1.0051290586211226,True,0.06096666133405071,0.007603243740309955,0.04706401441455154,2.5561859999999994,2.873029,0.31684300000000043,CHECK,-0.022218450775737492,0.5684481958456495,0.0010974674530630508,1.0061585784862657,-0.022218450775737492,1.012537321335477,-0.07240746584312985,1.0061585784862657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,0.8729921399002919,-0.01086709495656609,0.8250917,-0.01111205,7.603026000000001,7.569693000000001,9.501303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.5859597461388278,2.8367857018750255e-06,0.9999999999999992,0.001940593158962918,0.5684481958456495,0.0010974674530630493,0.9986107960552464,,,,,,,
short_pulse_2ns_high,"2 ns high pulse with 1 ps edges, 50 ohm + 2 pF",short_high,2.0,vm_hybrid,ValueMatchedReplayHybrid,,,,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_2ns_high\hspice_native_ibis\short_pulse_2ns_high_hspice_native_ibis.sp,,,,,,,,,,,,,,,,,,,,,,failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ngspice vm_hybrid return code -999,,,,,,
short_pulse_2ns_high,"2 ns high pulse with 1 ps edges, 50 ohm + 2 pF",short_high,2.0,vm_full,ValueMatchedReplayFull diagnostic,,,,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_2ns_high\hspice_native_ibis\short_pulse_2ns_high_hspice_native_ibis.sp,,,,,,,,,,,,,,,,,,,,,,failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ngspice vm_full return code -999,,,,,,
short_pulse_2ns_high,"2 ns high pulse with 1 ps edges, 50 ohm + 2 pF",short_high,2.0,vm_ku,ValueMatchedReplayKuOnly diagnostic,0.001,50.0,2.0,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_2ns_high\hspice_native_ibis\short_pulse_2ns_high_hspice_native_ibis.sp,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_2ns_high\ngspice_vm_ku\short_pulse_2ns_high_ngspice_vm_ku.sp,results\io_buf_value_matched_replay_2026-06-23\cases\short_pulse_2ns_high\ngspice_vm_ku\short_pulse_2ns_high_ngspice_vm_ku.raw,0.35971336661493347,0.9482452418876084,0.2567416241050123,0.7120623914635844,0.23500063300055388,0.7987624524548324,0.5431727,1.012546179924095,-0.07198926,-0.07243268161782934,-0.022036047588553632,1.0051595707169056,True,0.28484568878877015,0.042093068653186766,0.0471429858171408,2.5561859999999994,2.9063620000000006,0.35017600000000115,CHECK,-0.022216310606104395,1.0125373709727312,-0.07239516673946501,1.0056686854866221,-0.022216310606104395,1.0125373709727312,-0.07239516673946501,1.0056686854866221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,1.5198560944643906,-0.010145909913294594,0.8250917,-0.01111205,7.727422999999999,7.008605,9.501303,0.0,0.5951305173733104,0.37675873105946467,0.9999999999990016,0.05204065645748752,2.4963219744716727,1.111578400559218,1.676638659145377,0.7048852577603121,1.9582599035636852,2.650486765111115,3.578939063513722,0.05204065645748752,2.4963219744716727,0.7048852577603121,1.9582599035636852,0.6965921750881892,1.703965929447586,0.7065921750893955,6.679937940493099,5.625782386980711e-05,0.993836573934458,0.00020684009038451098,0.9991157389575819,0.9763033180965217,1.945601507350803,1.0,1.0,0.0,0.2393234324348556,-0.021796545901481414,0.993836573934458,-0.07213192053503893,1.004708011424144,,,,,,,,,,4.68861,9.973529,254,nan,nan,0
