case,return_code,raw,log,points,v(p1)_max_v,v(p3)_max_v
audit_amp1p5_edge5_r50,0,results/sparam_cisco_s11_strength_sweep_2026-06-09/Ch4_20_5F3N_t/strength_0p750/ngspice/audit_amp1p5_edge5_r50.raw,results/sparam_cisco_s11_strength_sweep_2026-06-09/Ch4_20_5F3N_t/strength_0p750/ngspice/audit_amp1p5_edge5_r50.log,7103,0.7570307389443859,0.7019918793886959
audit_amp1p5_edge50_r50,0,results/sparam_cisco_s11_strength_sweep_2026-06-09/Ch4_20_5F3N_t/strength_0p750/ngspice/audit_amp1p5_edge50_r50.raw,results/sparam_cisco_s11_strength_sweep_2026-06-09/Ch4_20_5F3N_t/strength_0p750/ngspice/audit_amp1p5_edge50_r50.log,7074,0.7570305583235897,0.7019918550490849
audit_amp1p5_edge500_r50,0,results/sparam_cisco_s11_strength_sweep_2026-06-09/Ch4_20_5F3N_t/strength_0p750/ngspice/audit_amp1p5_edge500_r50.raw,results/sparam_cisco_s11_strength_sweep_2026-06-09/Ch4_20_5F3N_t/strength_0p750/ngspice/audit_amp1p5_edge500_r50.log,7050,0.7570129889722138,0.7019896151435254
