case,return_code,raw,log,points,v(p1)_max_v,v(p3)_max_v
audit_amp1p5_edge5_r50,0,results/sparam_cisco_s11_strength_sweep_2026-06-09/Ch8_30_5F3N_t/strength_0p500/ngspice/audit_amp1p5_edge5_r50.raw,results/sparam_cisco_s11_strength_sweep_2026-06-09/Ch8_30_5F3N_t/strength_0p500/ngspice/audit_amp1p5_edge5_r50.log,7088,0.7609585648102483,0.6740944020264363
audit_amp1p5_edge50_r50,0,results/sparam_cisco_s11_strength_sweep_2026-06-09/Ch8_30_5F3N_t/strength_0p500/ngspice/audit_amp1p5_edge50_r50.raw,results/sparam_cisco_s11_strength_sweep_2026-06-09/Ch8_30_5F3N_t/strength_0p500/ngspice/audit_amp1p5_edge50_r50.log,7061,0.7609368274675562,0.6740943261273328
audit_amp1p5_edge500_r50,0,results/sparam_cisco_s11_strength_sweep_2026-06-09/Ch8_30_5F3N_t/strength_0p500/ngspice/audit_amp1p5_edge500_r50.raw,results/sparam_cisco_s11_strength_sweep_2026-06-09/Ch8_30_5F3N_t/strength_0p500/ngspice/audit_amp1p5_edge500_r50.log,7026,0.7607175279444838,0.6740887606046271
