case,flow,simulator,model,direction,ui_ns,length_cm,loss_scale,channel_delay_ui,t_end_ns,completed,edges,contexts,delay_50_median_ps,delay_50_std_ps,delay_50_p2p_ps,delay_50_p2p_ui,slew_20_80_median_ps,slew_20_80_std_ps,slew_20_80_p2p_ps,trace_residual_p95_mV,trace_residual_max_mV,v_min,v_max
ui2_len30cm_loss5_coarse10,xyce_pybis_tanh15,Xyce,global tanh15 smoothing,rise,2.0,30,5.0,1.0379999999999998,76.0,True,8,00->10;00->11;10->10;10->11,4107.678647774388,1773.4393884566246,4266.220172169324,2.1331100860846615,431.434544725823,1966.7781276977707,5063.525530461102,799.9822982664847,1175.4407271871776,-0.0272031742,1.53705013
ui2_len30cm_loss5_coarse10,xyce_pybis_tanh15,Xyce,global tanh15 smoothing,fall,2.0,30,5.0,1.0379999999999998,76.0,True,8,01->00;01->01;11->00;11->01,3000.828634124072,17.23731927278564,54.33363460108603,0.027166817300543013,400.3191914787901,59.184594384480114,160.96245562125574,1027.565773515497,1300.447133745254,-0.0272031742,1.53705013
