case,flow,simulator,model,direction,edge_index,context,input_crossing_ns,output_50_delay_ps,slew_20_80_ps
ui2_len30cm_loss5_coarse10,ngspice_refspice,ngspice,io_buf.sp,fall,14,01->00,86.10042677240426,2303.3163064170794,nan
ui2_len30cm_loss5_coarse10,ngspice_refspice,ngspice,io_buf.sp,rise,15,00->11,90.10044709521792,3701.2485409201377,973.075783610772
ui2_len30cm_loss5_coarse10,ngspice_refspice,ngspice,io_buf.sp,fall,16,11->00,94.10042738218279,2409.843449188566,447.9296408332837
ui2_len30cm_loss5_coarse10,ngspice_refspice,ngspice,io_buf.sp,rise,17,00->10,100.10044733826093,3690.1681812293455,nan
ui2_len30cm_loss5_coarse10,ngspice_refspice,ngspice,io_buf.sp,fall,18,01->01,102.10042682366624,2277.772645034868,nan
ui2_len30cm_loss5_coarse10,ngspice_refspice,ngspice,io_buf.sp,rise,19,10->10,104.10044541716522,3647.53227841841,nan
ui2_len30cm_loss5_coarse10,ngspice_refspice,ngspice,io_buf.sp,fall,20,01->01,106.10042683341655,2286.0755207254742,nan
ui2_len30cm_loss5_coarse10,ngspice_refspice,ngspice,io_buf.sp,rise,21,10->11,108.10044543942436,3630.1369082443825,1027.6760121304949
ui2_len30cm_loss5_coarse10,ngspice_refspice,ngspice,io_buf.sp,fall,22,11->00,112.10042720208021,2407.352138779039,420.163263901607
ui2_len30cm_loss5_coarse10,ngspice_pybis,ngspice,pybis,fall,0,11->01,26.1,2966.9989979191896,297.049303962632
ui2_len30cm_loss5_coarse10,ngspice_pybis,ngspice,pybis,rise,1,10->11,28.1,203.42946358091663,-1493.8409634402406
ui2_len30cm_loss5_coarse10,ngspice_pybis,ngspice,pybis,fall,2,11->00,38.1,2969.100596304495,300.7539973741497
ui2_len30cm_loss5_coarse10,ngspice_pybis,ngspice,pybis,rise,3,00->11,42.1,2187.9215247801535,450.3679898317456
ui2_len30cm_loss5_coarse10,ngspice_pybis,ngspice,pybis,fall,4,11->01,50.10000000000001,2969.6835029324043,286.4113581523725
ui2_len30cm_loss5_coarse10,ngspice_pybis,ngspice,pybis,rise,5,10->10,52.1,199.80708921515782,-1498.5442249881694
ui2_len30cm_loss5_coarse10,ngspice_pybis,ngspice,pybis,fall,6,01->01,54.1,942.900357852195,283.3548728139008
ui2_len30cm_loss5_coarse10,ngspice_pybis,ngspice,pybis,rise,7,10->11,56.10000000000001,188.05700486677642,-1581.8365792784289
ui2_len30cm_loss5_coarse10,ngspice_pybis,ngspice,pybis,fall,8,11->00,62.10000000000001,2981.8949892824617,295.2539894143102
ui2_len30cm_loss5_coarse10,ngspice_pybis,ngspice,pybis,rise,9,00->11,70.10000000000001,2180.7518110697233,427.6341753775941
ui2_len30cm_loss5_coarse10,ngspice_pybis,ngspice,pybis,fall,10,11->01,74.10000000000001,2978.6849110949306,313.5413054027597
ui2_len30cm_loss5_coarse10,ngspice_pybis,ngspice,pybis,rise,11,10->11,76.1,207.00167930192146,-1525.2982631159532
ui2_len30cm_loss5_coarse10,ngspice_pybis,ngspice,pybis,fall,12,11->01,82.10000000000001,2970.2978780538465,294.04232117996065
ui2_len30cm_loss5_coarse10,ngspice_pybis,ngspice,pybis,rise,13,10->10,84.10000000000001,184.3403948504164,-1504.7786911900034
ui2_len30cm_loss5_coarse10,ngspice_pybis,ngspice,pybis,fall,14,01->00,86.1,945.6229320479163,287.4499518488362
ui2_len30cm_loss5_coarse10,ngspice_pybis,ngspice,pybis,rise,15,00->11,90.10000000000001,2172.0493607145327,435.52882757018136
ui2_len30cm_loss5_coarse10,ngspice_pybis,ngspice,pybis,fall,16,11->00,94.10000000000001,2979.1179620134385,305.24383956796294
ui2_len30cm_loss5_coarse10,ngspice_pybis,ngspice,pybis,rise,17,00->10,100.10000000000001,2168.692530116118,410.3658006610455
ui2_len30cm_loss5_coarse10,ngspice_pybis,ngspice,pybis,fall,18,01->01,102.1,943.7722943429087,307.05457176714606
ui2_len30cm_loss5_coarse10,ngspice_pybis,ngspice,pybis,rise,19,10->10,104.1,187.35838953982673,-1531.3320185489517
ui2_len30cm_loss5_coarse10,ngspice_pybis,ngspice,pybis,fall,20,01->01,106.1,981.6754609527763,335.0451033726822
ui2_len30cm_loss5_coarse10,ngspice_pybis,ngspice,pybis,rise,21,10->11,108.10000000000001,198.7056311510125,-1603.6532521463866
ui2_len30cm_loss5_coarse10,ngspice_pybis,ngspice,pybis,fall,22,11->00,112.1,2981.6521101810413,335.5188032102641
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,fall,0,11->01,26.100428860056045,2426.1133457492183,421.4635119293752
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,rise,1,10->11,28.100441963679053,3594.17632001657,1015.088928344776
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,fall,2,11->00,38.10042748262795,2422.846130190835,422.2730338119999
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,rise,3,00->11,42.100445126642875,3693.4065692904096,891.056165743631
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,fall,4,11->01,50.10042901584476,2421.0088738676145,428.5944977129993
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,rise,5,10->10,52.10044272162747,3594.1677695528874,nan
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,fall,6,01->01,54.10043015820457,2304.6067550228818,nan
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,rise,7,10->11,56.10044250901043,3634.391844839695,1024.4808521873715
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,fall,8,11->00,62.100428134948295,2417.8834903761604,446.70597227511234
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,rise,9,00->11,70.10044465534288,3703.327090978735,928.659709943459
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,fall,10,11->01,74.1004320111199,2408.345714718763,449.59015140420354
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,rise,11,10->11,76.10044126867712,3601.8426179694475,1030.1072725051445
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,fall,12,11->01,82.10043244572526,2417.4761353909316,436.251889199467
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,rise,13,10->10,84.10044201434654,3597.0307052478033,nan
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,fall,14,01->00,86.10044246994535,2300.805815737895,nan
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,rise,15,00->11,90.10044411942015,3698.5469677746282,930.8945971913113
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,fall,16,11->00,94.10042925169668,2407.752529128569,456.4711129237083
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,rise,17,00->10,100.10044445478103,3694.6807875583154,nan
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,fall,18,01->01,102.1004361559252,2272.998974299862,nan
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,rise,19,10->10,104.1004424205906,3648.0657312904127,nan
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,fall,20,01->01,106.10044336739004,2280.4259165740323,nan
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,rise,21,10->11,108.10044220718308,3633.739666170076,1028.7503929660022
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,fall,22,11->00,112.10042952228362,2409.336644489377,431.7736066636156
