channel_id,source,source_family,validation_split,channel_path,relative_path,ports,points,f_min_hz,f_max_hz,inventory_dominant_path,max_low_freq_start_hz,low_freq_coverage_ok,low_freq_coverage_ratio,min_frequency_points,frequency_point_count_ok,high_fmax_hz,sampled_max_sv,sampled_max_sv_freq_hz,sampled_is_passive,candidate,candidate_family,stage,fit_source,use_scope,fit_warnings,fit_complex_rms,fit_complex_max,fit_mag_db_rms_above_m40,fit_mag_db_max_above_m40,fit_phase_deg_rms_above_m40,fit_phase_deg_max_above_m40,fit_group_delay_rms_ps,fit_group_delay_max_ps,model_order,pole_count_array,is_passive,passivity_violation_bands_hz,max_sv_input_samples,max_sv_input_samples_freq_hz,max_sv_high,max_sv_high_freq_hz,sv_at_high_fmax,spice_file,math_pass,math_fail_reasons,ngspice_pass,ngspice_fail_reasons,trust_class,trust_fail_reasons,trust_warn_reasons,independent_score,selected,dominant_path,delay_estimate_ns,basis_order,ring_basis_count,reflection_basis_count,dc_gain_to_load,reduced_fit_objective,edge5_fit_rx_active_rmse_v,edge5_fit_rx_active_maxabs_v,edge50_fit_rx_active_rmse_v,edge50_fit_rx_active_maxabs_v,edge500_fit_rx_active_rmse_v,edge500_fit_rx_active_maxabs_v,ngspice_cases,ngspice_cases_passed,max_voltage_shape_score_v,threshold_delay_confidence_low_cases,threshold_delay_confidence_low_reasons,fit_error
hfss_twoport_e975fe9f,skrf_tests,skrf_tests,holdout,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/hfss_twoport.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/hfss_twoport.s2p,2,101,75000000000.0,110000000000.0,S12,5000000000.0,False,15.0,8,True,400000000000.0,0.9905657630375243,75700000000.0,True,reduced_4p_dominant_delay_rc,reduced_4p_dominant_delay_rc,,touchstone_time_domain,,,,,,,,,,,,,,,,,,,,,False,candidate_requires_s4p,False,,FAIL,candidate_requires_s4p,,1000000000.0999,False,,,,,,,,,,,,,,,,,,,
hfss_twoport_e975fe9f,skrf_tests,skrf_tests,holdout,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/hfss_twoport.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/hfss_twoport.s2p,2,101,75000000000.0,110000000000.0,S12,5000000000.0,False,15.0,8,True,400000000000.0,0.9905657630375243,75700000000.0,True,reduced_4p_dominant_delay_rc_reflect,reduced_4p_dominant_delay_rc_reflect,,touchstone_time_domain,,,,,,,,,,,,,,,,,,,,,False,candidate_requires_s4p,False,,FAIL,candidate_requires_s4p,,1000000000.0999,False,,,,,,,,,,,,,,,,,,,
hfss_twoport_e975fe9f,skrf_tests,skrf_tests,holdout,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/hfss_twoport.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/hfss_twoport.s2p,2,101,75000000000.0,110000000000.0,S12,5000000000.0,False,15.0,8,True,400000000000.0,0.9905657630375243,75700000000.0,True,reduced_s2p_delay_rc,reduced_s2p_delay_rc,touchstone_time_fit,touchstone_time_domain,matched_50ohm_transient,,0.9823601164076532,0.990765564176477,45.12487907452632,46.65371872265038,104.88607504180811,179.9664980956834,437.41197780535936,437.6229796650301,9,9,True,[],0.006686523795957699,75000000000.0,0.7508962994911131,0.0,0.0012511423822783722,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/hfss_twoport_e975fe9f/models/reduced_s2p_delay_rc/hfss_twoport_e975fe9f_reduced_s2p_delay_rc.sp,False,low_frequency_coverage;complex_rms_error;magnitude_db_error;group_delay_error,False,,FAIL,complex_rms_error;group_delay_error;low_frequency_coverage;magnitude_db_error,,0.9876342361857068,False,S21,5.28098410944579,8,0,0,0.7508962994911131,338.5333666913797,0.2577887269493132,2.00286896914141,0.2575543326694865,1.6585863073714355,0.2554740403717933,1.134614282446073,,,,,,
hfss_twoport_e975fe9f,skrf_tests,skrf_tests,holdout,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/hfss_twoport.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/hfss_twoport.s2p,2,101,75000000000.0,110000000000.0,S12,5000000000.0,False,15.0,8,True,400000000000.0,0.9905657630375243,75700000000.0,True,reduced_s2p_delay_rc_ring,reduced_s2p_delay_rc_ring,touchstone_time_fit,touchstone_time_domain,matched_50ohm_transient,,1.9922656527040263,2.970120452620048,3.312494533378539,6.888664573252273,115.80565736349783,154.28540497752124,23.393050625250414,60.58957976975798,24,24,True,[],2.1745176610483026,77800000000.0,5.181686379092899,15200000000.0,0.5155789429408888,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/hfss_twoport_e975fe9f/models/reduced_s2p_delay_rc_ring/hfss_twoport_e975fe9f_reduced_s2p_delay_rc_ring.sp,False,low_frequency_coverage;dense_singular_value;complex_rms_error;magnitude_db_error;group_delay_error,False,,FAIL,complex_rms_error;dense_singular_value;group_delay_error;low_frequency_coverage;magnitude_db_error,,1.9948995832102787,False,S21,5.28098410944579,8,15,0,0.7508962994911131,338.5333666913797,0.2577887269493132,2.00286896914141,0.2575543326694865,1.6585863073714355,0.2554740403717933,1.134614282446073,,,,,,
hfss_twoport_e975fe9f,skrf_tests,skrf_tests,holdout,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/hfss_twoport.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/hfss_twoport.s2p,2,101,75000000000.0,110000000000.0,S12,5000000000.0,False,15.0,8,True,400000000000.0,0.9905657630375243,75700000000.0,True,reduced_s2p_delay_rc_ring_reflect,reduced_s2p_delay_rc_ring_reflect,touchstone_time_fit,touchstone_time_domain,matched_50ohm_transient,,1.9922656527040263,2.970120452620048,3.312494533378539,6.888664573252273,115.80565736349783,154.28540497752124,23.393050625250414,60.58957976975798,31,31,True,[],2.1745176610483026,77800000000.0,5.181686379092899,15200000000.0,0.5155789429408888,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/hfss_twoport_e975fe9f/models/reduced_s2p_delay_rc_ring_reflect/hfss_twoport_e975fe9f_reduced_s2p_delay_rc_ring_reflect.sp,False,low_frequency_coverage;dense_singular_value;complex_rms_error;magnitude_db_error;group_delay_error,False,,FAIL,complex_rms_error;dense_singular_value;group_delay_error;low_frequency_coverage;magnitude_db_error,,1.9955995832102789,False,S21,5.28098410944579,8,15,7,0.7508962994911131,338.5333666913797,0.2577887269493132,2.00286896914141,0.2575543326694865,1.6585863073714355,0.2554740403717933,1.134614282446073,,,,,,
LFCN-2352__Plus125degC_4793e65c,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,2,2006,10000000.0,50000000000.0,S21,5000000000.0,True,0.002,8,True,400000000000.0,1.1201258463409525,10625000000.0,False,auto_fit,full_vector_fit,raw,vector_fit_frequency_domain,general_multiport,,0.006876840547482682,0.028723662787114718,0.6358634229841325,15.349981060158854,4.758251068997018,94.82774032720559,9.438212510179264,191.72965003872199,61,32,False,"[[0.0, 1935056873.316306], [4010286572.5938, 5677562779.787489], [5949724379.390732, 7498138586.99236], [8058365449.677676, 9145219556.925436], [9833318990.474802, 11427855279.18637], [12132495549.27512, 13370351299.558784], [13951981190.61599, 15183394186.831404], [16061116780.077023, 17061977130.267841], [51036694508.40072, 52662921774.781]]",1.1184046020894656,10675000000.0,2.1428197974484897,0.0,0.2412296919610471,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/LFCN-2352__Plus125degC_4793e65c/models/auto_fit/LFCN-2352__Plus125degC_4793e65c_auto_fit.sp,False,non_passive_fit;dense_singular_value;magnitude_db_error;group_delay_error,False,,FAIL,dense_singular_value;group_delay_error;magnitude_db_error;non_passive_fit,,0.013071222672584475,False,,,,,,,,,,,,,,,,,,,
LFCN-2352__Plus125degC_4793e65c,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,2,2006,10000000.0,50000000000.0,S21,5000000000.0,True,0.002,8,True,400000000000.0,1.1201258463409525,10625000000.0,False,vector_1r1c,full_vector_fit,raw,vector_fit_frequency_domain,general_multiport,,0.4214943676255518,1.0483066622693384,24.736542042750077,49.2710587464191,89.29538733378676,179.99515496390026,60.70371887758632,290.1832610341767,3,2,True,[],0.9550824031465802,13900000000.0,0.9526636445408211,13600000000.0,0.2319757159654369,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/LFCN-2352__Plus125degC_4793e65c/models/vector_1r1c/LFCN-2352__Plus125degC_4793e65c_vector_1r1c.sp,False,complex_rms_error;magnitude_db_error;group_delay_error,False,,FAIL,complex_rms_error;group_delay_error;magnitude_db_error,,0.4224014048143277,False,,,,,,,,,,,,,,,,,,,
LFCN-2352__Plus125degC_4793e65c,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,2,2006,10000000.0,50000000000.0,S21,5000000000.0,True,0.002,8,True,400000000000.0,1.1201258463409525,10625000000.0,False,vector_1r1c_enforced,full_vector_fit_enforced,passivity_enforced,vector_fit_frequency_domain,general_multiport,,0.4214943676255518,1.0483066622693384,24.736542042750077,49.2710587464191,89.29538733378676,179.99515496390026,60.70371887758632,290.1832610341767,3,2,True,[],0.9550824031465802,13900000000.0,0.9526636445408211,13600000000.0,0.2319757159654369,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/LFCN-2352__Plus125degC_4793e65c/models/vector_1r1c_enforced/LFCN-2352__Plus125degC_4793e65c_vector_1r1c_enforced.sp,False,complex_rms_error;magnitude_db_error;group_delay_error,False,,FAIL,complex_rms_error;group_delay_error;magnitude_db_error,,0.4224014048143277,False,,,,,,,,,,,,,,,,,,,
LFCN-2352__Plus125degC_4793e65c,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,2,2006,10000000.0,50000000000.0,S21,5000000000.0,True,0.002,8,True,400000000000.0,1.1201258463409525,10625000000.0,False,vector_2r2c,full_vector_fit,raw,vector_fit_frequency_domain,general_multiport,Vector Fitting: The pole relocation process stopped after reaching the maximum number of iterations (N_max = 100). The results did not converge properly.,0.3571933767656874,0.7937895255022175,13.527262141094186,31.919236338130172,83.63865036203455,179.8780346612916,56.10472146617496,313.91871342623745,6,3,True,[],0.9453849448223596,18700000000.0,0.9437989521649512,18400000000.0,0.3290600251085858,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/LFCN-2352__Plus125degC_4793e65c/models/vector_2r2c/LFCN-2352__Plus125degC_4793e65c_vector_2r2c.sp,False,complex_rms_error;magnitude_db_error;group_delay_error,False,,FAIL,complex_rms_error;group_delay_error;magnitude_db_error,,0.35835442398034917,False,,,,,,,,,,,,,,,,,,,
LFCN-2352__Plus125degC_4793e65c,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,2,2006,10000000.0,50000000000.0,S21,5000000000.0,True,0.002,8,True,400000000000.0,1.1201258463409525,10625000000.0,False,vector_2r2c_enforced,full_vector_fit_enforced,passivity_enforced,vector_fit_frequency_domain,general_multiport,,0.3571933767656874,0.7937895255022175,13.527262141094186,31.919236338130172,83.63865036203455,179.8780346612916,56.10472146617496,313.91871342623745,6,3,True,[],0.9453849448223596,18700000000.0,0.9437989521649512,18400000000.0,0.3290600251085858,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/LFCN-2352__Plus125degC_4793e65c/models/vector_2r2c_enforced/LFCN-2352__Plus125degC_4793e65c_vector_2r2c_enforced.sp,False,complex_rms_error;magnitude_db_error;group_delay_error,False,,FAIL,complex_rms_error;group_delay_error;magnitude_db_error,,0.35835442398034917,False,,,,,,,,,,,,,,,,,,,
LFCN-2352__Plus125degC_4793e65c,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,2,2006,10000000.0,50000000000.0,S21,5000000000.0,True,0.002,8,True,400000000000.0,1.1201258463409525,10625000000.0,False,vector_3r3c,full_vector_fit,raw,vector_fit_frequency_domain,general_multiport,Vector Fitting: The pole relocation process stopped after reaching the maximum number of iterations (N_max = 100). The results did not converge properly.,0.35153821830923726,0.8429787243710868,13.265400328129532,37.51604688767998,87.10161328798809,179.99009315687178,78.47480327945344,336.95190422165973,9,5,True,[],0.9057111434396353,10250000000.0,0.905670271311315,10400000000.0,0.3667362992075969,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/LFCN-2352__Plus125degC_4793e65c/models/vector_3r3c/LFCN-2352__Plus125degC_4793e65c_vector_3r3c.sp,False,complex_rms_error;magnitude_db_error;group_delay_error,False,,FAIL,complex_rms_error;group_delay_error;magnitude_db_error,,0.3532229663420318,False,,,,,,,,,,,,,,,,,,,
LFCN-2352__Plus125degC_4793e65c,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,2,2006,10000000.0,50000000000.0,S21,5000000000.0,True,0.002,8,True,400000000000.0,1.1201258463409525,10625000000.0,False,vector_3r3c_enforced,full_vector_fit_enforced,passivity_enforced,vector_fit_frequency_domain,general_multiport,,0.35153821830923726,0.8429787243710868,13.265400328129532,37.51604688767998,87.10161328798809,179.99009315687178,78.47480327945344,336.95190422165973,9,5,True,[],0.9057111434396353,10250000000.0,0.905670271311315,10400000000.0,0.3667362992075969,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/LFCN-2352__Plus125degC_4793e65c/models/vector_3r3c_enforced/LFCN-2352__Plus125degC_4793e65c_vector_3r3c_enforced.sp,False,complex_rms_error;magnitude_db_error;group_delay_error,False,,FAIL,complex_rms_error;group_delay_error;magnitude_db_error,,0.3532229663420318,False,,,,,,,,,,,,,,,,,,,
LFCN-2352__Plus125degC_4793e65c,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,2,2006,10000000.0,50000000000.0,S21,5000000000.0,True,0.002,8,True,400000000000.0,1.1201258463409525,10625000000.0,False,vector_4r4c,full_vector_fit,raw,vector_fit_frequency_domain,general_multiport,Vector Fitting: The pole relocation process stopped after reaching the maximum number of iterations (N_max = 100). The results did not converge properly.,0.3172433105377328,0.9815633178770189,9.723059726961528,28.360799390915314,76.0206723319741,179.97919489337076,144.2990212322421,735.5966626863619,12,6,True,[],0.9654436417937973,5275000000.0,0.9651681242761325,5600000000.0,0.4815454356206279,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/LFCN-2352__Plus125degC_4793e65c/models/vector_4r4c/LFCN-2352__Plus125degC_4793e65c_vector_4r4c.sp,False,complex_rms_error;magnitude_db_error;group_delay_error,False,,FAIL,complex_rms_error;group_delay_error;magnitude_db_error,,0.3198863007500552,False,,,,,,,,,,,,,,,,,,,
LFCN-2352__Plus125degC_4793e65c,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,2,2006,10000000.0,50000000000.0,S21,5000000000.0,True,0.002,8,True,400000000000.0,1.1201258463409525,10625000000.0,False,vector_4r4c_enforced,full_vector_fit_enforced,passivity_enforced,vector_fit_frequency_domain,general_multiport,,0.3172433105377328,0.9815633178770189,9.723059726961528,28.360799390915314,76.0206723319741,179.97919489337076,144.2990212322421,735.5966626863619,12,6,True,[],0.9654436417937973,5275000000.0,0.9651681242761325,5600000000.0,0.4815454356206279,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/LFCN-2352__Plus125degC_4793e65c/models/vector_4r4c_enforced/LFCN-2352__Plus125degC_4793e65c_vector_4r4c_enforced.sp,False,complex_rms_error;magnitude_db_error;group_delay_error,False,,FAIL,complex_rms_error;group_delay_error;magnitude_db_error,,0.3198863007500552,False,,,,,,,,,,,,,,,,,,,
LFCN-2352__Plus125degC_4793e65c,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,2,2006,10000000.0,50000000000.0,S21,5000000000.0,True,0.002,8,True,400000000000.0,1.1201258463409525,10625000000.0,False,vector_5r5c,full_vector_fit,raw,vector_fit_frequency_domain,general_multiport,,0.28671164099114665,0.9393061948097137,8.917653889901173,27.8186781864304,76.0875593001462,179.99477834326697,133.96211472357064,498.92661994897236,15,8,True,[],0.9699831083711539,7325000000.0,0.969961887169985,7200000000.0,0.675536604345903,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/LFCN-2352__Plus125degC_4793e65c/models/vector_5r5c/LFCN-2352__Plus125degC_4793e65c_vector_5r5c.sp,False,complex_rms_error;magnitude_db_error;group_delay_error,False,,FAIL,complex_rms_error;group_delay_error;magnitude_db_error,,0.28955126213838234,False,,,,,,,,,,,,,,,,,,,
LFCN-2352__Plus125degC_4793e65c,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,2,2006,10000000.0,50000000000.0,S21,5000000000.0,True,0.002,8,True,400000000000.0,1.1201258463409525,10625000000.0,False,vector_5r5c_enforced,full_vector_fit_enforced,passivity_enforced,vector_fit_frequency_domain,general_multiport,,0.28671164099114665,0.9393061948097137,8.917653889901173,27.8186781864304,76.0875593001462,179.99477834326697,133.96211472357064,498.92661994897236,15,8,True,[],0.9699831083711539,7325000000.0,0.969961887169985,7200000000.0,0.675536604345903,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/LFCN-2352__Plus125degC_4793e65c/models/vector_5r5c_enforced/LFCN-2352__Plus125degC_4793e65c_vector_5r5c_enforced.sp,False,complex_rms_error;magnitude_db_error;group_delay_error,False,,FAIL,complex_rms_error;group_delay_error;magnitude_db_error,,0.28955126213838234,False,,,,,,,,,,,,,,,,,,,
LFCN-2352__Plus125degC_4793e65c,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,2,2006,10000000.0,50000000000.0,S21,5000000000.0,True,0.002,8,True,400000000000.0,1.1201258463409525,10625000000.0,False,vector_6r6c,full_vector_fit,raw,vector_fit_frequency_domain,general_multiport,,0.23123689317672394,0.9168801347207978,7.9432366153688365,25.689762639126535,69.24421954715291,179.96433378933665,206.13007726073363,1565.467343130785,18,9,False,"[[0.0, 3757007534.37332], [18325550382.051773, 20939026141.483624]]",1.022856562917933,19750000000.0,1.0219828943996043,20000000000.0,0.5396696327619345,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/LFCN-2352__Plus125degC_4793e65c/models/vector_6r6c/LFCN-2352__Plus125degC_4793e65c_vector_6r6c.sp,False,non_passive_fit;complex_rms_error;magnitude_db_error;group_delay_error,False,,FAIL,complex_rms_error;group_delay_error;magnitude_db_error;non_passive_fit,,0.23509819394933126,False,,,,,,,,,,,,,,,,,,,
LFCN-2352__Plus125degC_4793e65c,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,2,2006,10000000.0,50000000000.0,S21,5000000000.0,True,0.002,8,True,400000000000.0,1.1201258463409525,10625000000.0,False,vector_6r6c_enforced,full_vector_fit_enforced,passivity_enforced,vector_fit_frequency_domain,general_multiport,Passivity enforcement: The dc point in the model is not passive. Cannot preserve the dc point during passivity enforcement. ,0.23129137991370718,0.9167411875078831,7.899579524309116,25.648172793698443,69.61616353023547,179.98741761863727,207.0873794225436,1614.1223095543676,18,9,True,[],0.9999593667022415,19700000000.0,0.9989905607492188,2400000000.0,0.5396742076292026,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/LFCN-2352__Plus125degC_4793e65c/models/vector_6r6c_enforced/LFCN-2352__Plus125degC_4793e65c_vector_6r6c_enforced.sp,False,complex_rms_error;magnitude_db_error;group_delay_error,False,,FAIL,complex_rms_error;group_delay_error;magnitude_db_error,,0.23516225370793262,False,,,,,,,,,,,,,,,,,,,
LFCN-2352__Plus125degC_4793e65c,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,2,2006,10000000.0,50000000000.0,S21,5000000000.0,True,0.002,8,True,400000000000.0,1.1201258463409525,10625000000.0,False,vector_8r8c,full_vector_fit,raw,vector_fit_frequency_domain,general_multiport,,0.06866665925654424,0.31701080223043815,4.9068773671959205,24.65425438327674,52.29556337313753,179.80048367482914,263.2475433969783,4421.935842573438,24,12,False,"[[0.0, 5802941751.91661], [13359448661.026379, 20258851103.53129]]",1.0434212377870256,17525000000.0,1.0433946331045816,17600000000.0,0.38240291337703924,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/LFCN-2352__Plus125degC_4793e65c/models/vector_8r8c/LFCN-2352__Plus125degC_4793e65c_vector_8r8c.sp,False,non_passive_fit;complex_rms_error;magnitude_db_error;group_delay_error,False,,FAIL,complex_rms_error;group_delay_error;magnitude_db_error;non_passive_fit,,0.07369913469051402,False,,,,,,,,,,,,,,,,,,,
LFCN-2352__Plus125degC_4793e65c,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,2,2006,10000000.0,50000000000.0,S21,5000000000.0,True,0.002,8,True,400000000000.0,1.1201258463409525,10625000000.0,False,vector_8r8c_enforced,full_vector_fit_enforced,passivity_enforced,vector_fit_frequency_domain,general_multiport,Passivity enforcement: The dc point in the model is not passive. Cannot preserve the dc point during passivity enforcement. ,0.06958534975659234,0.31589729996554705,4.564692253576782,24.979063038586617,52.93966069038062,179.96235317033998,247.27817707417347,3310.9221303370928,24,12,True,[],0.9999134592272424,17325000000.0,0.9996470135890312,17600000000.0,0.382425219372533,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/LFCN-2352__Plus125degC_4793e65c/models/vector_8r8c_enforced/LFCN-2352__Plus125degC_4793e65c_vector_8r8c_enforced.sp,False,complex_rms_error;magnitude_db_error;group_delay_error,False,,FAIL,complex_rms_error;group_delay_error;magnitude_db_error,,0.07445813152733408,False,,,,,,,,,,,,,,,,,,,
LFCN-2352__Plus125degC_4793e65c,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,2,2006,10000000.0,50000000000.0,S21,5000000000.0,True,0.002,8,True,400000000000.0,1.1201258463409525,10625000000.0,False,reduced_4p_dominant_delay_rc,reduced_4p_dominant_delay_rc,,touchstone_time_domain,,,,,,,,,,,,,,,,,,,,,False,candidate_requires_s4p,False,,FAIL,candidate_requires_s4p,,1000000000.0999,False,,,,,,,,,,,,,,,,,,,
LFCN-2352__Plus125degC_4793e65c,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,2,2006,10000000.0,50000000000.0,S21,5000000000.0,True,0.002,8,True,400000000000.0,1.1201258463409525,10625000000.0,False,reduced_4p_dominant_delay_rc_reflect,reduced_4p_dominant_delay_rc_reflect,,touchstone_time_domain,,,,,,,,,,,,,,,,,,,,,False,candidate_requires_s4p,False,,FAIL,candidate_requires_s4p,,1000000000.0999,False,,,,,,,,,,,,,,,,,,,
LFCN-2352__Plus125degC_4793e65c,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/LFCN-2352+_Plus125degC.s2p,2,2006,10000000.0,50000000000.0,S21,5000000000.0,True,0.002,8,True,400000000000.0,1.1201258463409525,10625000000.0,False,reduced_s2p_delay_rc,reduced_s2p_delay_rc,touchstone_time_fit,touchstone_time_domain,matched_50ohm_transient,,0.4987585384289577,0.8539362066375021,12.358732442085794,30.02957043572266,61.373696249363334,167.94369817537606,76.37368229206221,1792.9676561048605,9,9,True,[],1.1528172868323388,4150000000.0,1.2851125399739072,0.0,0.02501841840812719,results/sparam_trust_workflow_calibration_v1_2026-06-09/channels/LFCN-2352__Plus125degC_4793e65c/models/reduced_s2p_delay_rc/LFCN-2352__Plus125degC_4793e65c_reduced_s2p_delay_rc.sp,False,dense_singular_value;complex_rms_error;magnitude_db_error;group_delay_error,False,,FAIL,complex_rms_error;dense_singular_value;group_delay_error;magnitude_db_error,,0.5004222752518783,False,S21,0.052990732043933605,8,0,0,1.2851125399739072,0.21416374615372932,0.06033010783274525,0.1520840636290577,0.0601911505056435,0.13678464809989266,0.05978770422046935,0.10737729549796311,,,,,,
