trim_ps,delay_ns,cases,max_rx_active_rmse_v,mean_rx_active_rmse_v,max_rx_active_maxabs_v,mean_rx_active_maxabs_v,max_rx_rise50_delta_ps,mean_rx_rise50_delta_ps,max_rx_fall50_delta_ps,mean_rx_fall50_delta_ps,max_tx_active_rmse_v,mean_tx_active_rmse_v,pass_count,all_pass
-30.0,8.90810771658,3,0.019789881335437094,0.015856759811300424,0.1695138290086518,0.11713680961328403,30.855782397203768,-23.29792022527381,23.147566496216854,-20.089235646201093,0.02465434135275521,0.02221290812550535,1,False
-20.0,8.91810771658,3,0.01509050094430662,0.011955523962718623,0.13045189938998308,0.08687005728866683,20.855782397205758,-13.297920225274021,13.147566496208185,-10.089235646199532,0.02465434135275521,0.02221290812550535,1,False
-15.0,8.923107716579999,3,0.013300382270159663,0.010337045708724048,0.10926571665246722,0.071440952902307,15.784110824009545,-8.310477258934412,8.170491612510489,-5.056116735655536,0.02465434135275521,0.02221290812550535,1,False
-10.0,8.92810771658,3,0.011709504381530181,0.009035905381410919,0.08781185426058948,0.05556453254376754,10.85578239720597,-3.297920225274827,3.8091490822438345,-0.08923564619796782,0.02465434135275521,0.02221290812550535,2,False
-5.0,8.933107716579999,3,0.010306451829703921,0.008230444585338172,0.0649538186762046,0.041448721945682436,13.605291697770028,1.6895227410641904,8.932935839947476,4.9438832643436585,0.02465434135275521,0.02221290812550535,3,True
0.0,8.93810771658,3,0.009481138097767365,0.008050175798208664,0.04243523891801715,0.035139016032441704,18.603786226812247,6.70207977472496,13.809149082245398,9.910764353797674,0.02465434135275521,0.02221290812550535,3,True
5.0,8.94310771658,3,0.009516741427194364,0.008645628398678303,0.06312689722209341,0.05142399724861254,23.605291697769815,11.689522741061609,18.932935839956144,14.943883264345223,0.02465434135275521,0.02221290812550535,3,True
10.0,8.94810771658,3,0.010450312778410652,0.009881638481695447,0.084843481790086,0.06822514022084701,28.603786226812034,16.702079774724748,23.809149082243408,19.910764353799237,0.02465434135275521,0.02221290812550535,0,False
15.0,8.95310771658,3,0.012324275379929448,0.011634262466686737,0.10868324210910724,0.08580249367883543,33.6052916977696,21.68952274106199,28.932935839954155,24.94388326434323,0.02465434135275521,0.02221290812550535,0,False
