channel_id,source,source_family,validation_split,channel_path,relative_path,ports,points,f_min_hz,f_max_hz,inventory_dominant_path,max_low_freq_start_hz,low_freq_coverage_ok,low_freq_coverage_ratio,min_frequency_points,frequency_point_count_ok,high_fmax_hz,sampled_max_sv,sampled_max_sv_freq_hz,sampled_is_passive,qualification_profile,combined_rx_shape_degradation_v,selected_candidate,selected_candidate_family,selected_fit_source,selected_use_scope,selected_dominant_path,selected_delay_estimate_ns,selected_delay_equalized,selected_delay_estimator_source,selected_delay_step_threshold_ns,selected_delay_impulse_peak_ns,selected_delay_group_delay_median_ns,selected_basis_order,selected_ring_basis_count,selected_reflection_basis_count,selected_spice_file,selected_model_copy,selected_channel_model_copy,selected_model_order,selected_fit_complex_rms,selected_max_sv_high,independent_score,independent_trust_class,independent_fail_reasons,independent_warn_reasons,rx_selected_candidate,rx_selected_candidate_family,rx_selected_use_scope,rx_selected_dominant_path,rx_selected_spice_file,rx_selected_model_copy,rx_selected_channel_model_copy,rx_best_attempt_candidate,rx_trust_class,rx_voltage_shape_class,rx_voltage_shape_fail_reasons,rx_voltage_shape_warn_reasons,rx_timing_class,rx_timing_fail_reasons,rx_timing_warn_reasons,rx_fail_reasons,rx_warn_reasons,rx_independent_score,rx_ready_status,reflection_selected_candidate,reflection_selected_candidate_family,reflection_selected_use_scope,reflection_selected_spice_file,reflection_selected_model_copy,reflection_selected_channel_model_copy,reflection_best_attempt_candidate,reflection_trust_class,reflection_fail_reasons,reflection_warn_reasons,reflection_independent_score,reflection_ready_status,full_selected_candidate,full_selected_candidate_family,full_selected_use_scope,full_selected_spice_file,full_selected_model_copy,full_selected_channel_model_copy,full_model_best_candidate,full_model_best_candidate_family,full_model_best_use_scope,full_model_trust_class,full_model_fail_reasons,full_model_warn_reasons,full_model_independent_score,full_model_ready_status,status,reason
Clarity_example_40c993a4,extra,extra,calibration,results/bbs_quality_tuning_smoke_inputs_2026-06-17/Clarity_example.S2P,results/bbs_quality_tuning_smoke_inputs_2026-06-17/Clarity_example.S2P,2,40,50000000.0,2000000000.0,S12,5000000000.0,True,0.01,8,True,400000000000.0,0.9981438316324364,50000000.0,True,full,0.002,vector_3r3c,full_vector_fit,vector_fit_frequency_domain,general_multiport,,,,,,,,,,,results/sparam_bbs_quality_tuning_v1_smoke_2026-06-17/channels/Clarity_example_40c993a4/models/vector_3r3c/Clarity_example_40c993a4_vector_3r3c.sp,results/sparam_bbs_quality_tuning_v1_smoke_2026-06-17/selected_models/Clarity_example_40c993a4.sp,results/sparam_bbs_quality_tuning_v1_smoke_2026-06-17/channels/Clarity_example_40c993a4/selected_model.sp,9,0.0004875352609379861,0.9983643763329778,0.030070431171092465,WARN,,rx_overshoot_margin;rx_undershoot_margin,vector_3r3c,full_vector_fit,general_multiport,,results/sparam_bbs_quality_tuning_v1_smoke_2026-06-17/channels/Clarity_example_40c993a4/models/vector_3r3c/Clarity_example_40c993a4_vector_3r3c.sp,results/sparam_bbs_quality_tuning_v1_smoke_2026-06-17/selected_models/rx/Clarity_example_40c993a4.sp,results/sparam_bbs_quality_tuning_v1_smoke_2026-06-17/channels/Clarity_example_40c993a4/selected_rx_model.sp,vector_3r3c,WARN,WARN,,rx_overshoot_margin;rx_undershoot_margin,PASS,,,,rx_overshoot_margin;rx_undershoot_margin,0.029978374818350386,RX_WARN_VOLTAGE_MARGIN,,,,,,,vector_3r3c,FAIL,reflection_group_delay_error,,0.01266827533235443,FAIL,,,,,,,vector_3r3c,full_vector_fit,general_multiport,WARN,,rx_overshoot_margin;rx_undershoot_margin,0.030070431171092465,WARN,selected,"full model selected if independently PASS, otherwise scoped RX model selected for backward-compatible primary output"
