case,label,direction,edges,contexts,delay_50_median_ps,delay_50_std_ps,delay_50_p2p_ps,slew_20_80_median_ps,slew_20_80_std_ps,slew_20_80_p2p_ps,trace_residual_p95_mV,trace_residual_max_mV
ngspice_refspice,ngspice + io_buf.sp,rise,46,00->10;00->11;10->10;10->11,2280.031352555413,0.2425989762302128,0.5694666504609813,932.1265291912637,0.41189420503764973,0.9446722242296346,2.6898006415969196,5.209434719485687
ngspice_refspice,ngspice + io_buf.sp,fall,46,01->00;01->01;11->00;11->01,954.9497077226804,1.0643421810516214,2.1728074171543312,167.68610036059727,0.24763649269831617,0.5361820911581106,32.764601140868635,77.6737269620622
xyce_refspice,Xyce + io_buf.sp,rise,46,00->10;00->11;10->10;10->11,2275.781472328639,1.2426280763848097,4.677016797641045,928.3293348602042,2.6095178490489013,9.933558625064393,3.616552462497209,7.047267555115278
xyce_refspice,Xyce + io_buf.sp,fall,46,01->00;01->01;11->00;11->01,953.2772733165491,1.0509143377469417,3.7592214196307623,167.96080889665768,0.519883587823342,2.400298586125814,31.113104820032472,74.47738725071851
ngspice_pybis,ngspice + pybis,rise,46,00->10;00->11;10->10;10->11,2938.8348169255887,0.0002595876653979928,0.0006671442720289633,1034.3714111471227,0.00046765433004133776,0.001232174063943603,0.8326184842227596,5.3757661400961005
ngspice_pybis,ngspice + pybis,fall,46,01->00;01->01;11->00;11->01,1570.5472727966014,0.17917569783463222,0.35974680325261943,322.79961942829345,0.04551975740503078,0.0915014595050252,85.51231800817739,200.49342073492826
xyce_pybis,Xyce + pybis edge15_flat4p2,rise,46,00->10;00->11;10->10;10->11,2946.0432123507126,3.592138371143344,7.191085761436625,1033.6868024240434,0.28963768979272153,0.5798528364291542,8.949614711100576,17.105292124638474
xyce_pybis,Xyce + pybis edge15_flat4p2,fall,46,01->00;01->01;11->00;11->01,1560.818541858694,3.570996572394032,7.172610020287493,351.688966329354,0.337460674477831,0.680357414900925,31.668185290805773,147.23129014665548
