case,hspice_tr0,ngspice_raw,hspice_stop_ns,ngspice_stop_ns,hspice_tx_min_v,hspice_tx_max_v,ngspice_tx_min_v,ngspice_tx_max_v,hspice_rx_min_v,hspice_rx_max_v,ngspice_rx_min_v,ngspice_rx_max_v,hspice_tx_low_v,hspice_tx_active_v,hspice_tx_threshold_v,hspice_rx_low_v,hspice_rx_active_v,hspice_rx_threshold_v,tx_rmse_v,tx_maxabs_v,tx_active_rmse_v,tx_active_maxabs_v,rx_rmse_v,rx_maxabs_v,rx_active_rmse_v,rx_active_maxabs_v,ngspice_input_backdrive_flag,hspice_tx_rise50_ns,hspice_rx_rise50_ns,hspice_tx_fall50_ns,hspice_rx_fall50_ns,hspice_rx_minus_tx_rise50_ps,hspice_rx_minus_tx_fall50_ps,ngspice_tx_rise50_ns,ngspice_rx_rise50_ns,ngspice_tx_fall50_ns,ngspice_rx_fall50_ns,ngspice_rx_minus_tx_rise50_ps,ngspice_rx_minus_tx_fall50_ps,tx_rise50_delta_ps,rx_rise50_delta_ps,tx_fall50_delta_ps,rx_fall50_delta_ps,rx_minus_tx_rise50_ps_delta_ps,rx_minus_tx_fall50_ps_delta_ps,case_class,case_reason,plot
audit_amp1p5_edge5_r50,results/sparam_cisco_native_hspice_2026-06-08/Ch10_35_5F3N_t_long/audit_amp1p5_edge5_r50_hspice.tr0,results/sparam_cisco_delay_reduced_2026-06-08/Ch10_35_5F3N_t/trim_sweep/trim_m20ps/ngspice/audit_amp1p5_edge5_r50.raw,35.0,35.0,-0.05970446,0.8464823,0.0,0.75,-5.664177e-78,0.6691638,0.0,0.6585156242526765,-2.018925e-78,0.7940703,0.39703515,-4.270876e-80,0.6340131,0.31700655,0.01941701122215876,0.08273084866664715,0.025181974191753016,0.08273084866664715,0.014139237368466846,0.07894350792549287,0.021962262407504624,0.07894350792549287,False,1.0035588068822232,15.076442909642719,9.003508331737706,23.111052093092773,14072.884102760494,14107.543761355068,1.002646901,15.129339145827593,9.002353099,23.158290659346342,14126.692244827593,14155.937560346343,-0.9119058822231185,52.89623618487482,-1.1552327377053473,47.23856625356859,53.80814206709874,48.39379899127562,FAIL,rx_active_rmse;rx_active_maxabs;rx_rise_delta;rx_fall_delta,results/sparam_cisco_delay_reduced_2026-06-08/Ch10_35_5F3N_t/trim_sweep/trim_m20ps/comparison/audit_amp1p5_edge5_r50_hspice_vs_ngspice.png
audit_amp1p5_edge50_r50,results/sparam_cisco_native_hspice_2026-06-08/Ch10_35_5F3N_t_long/audit_amp1p5_edge50_r50_hspice.tr0,results/sparam_cisco_delay_reduced_2026-06-08/Ch10_35_5F3N_t/trim_sweep/trim_m20ps/ngspice/audit_amp1p5_edge50_r50.raw,35.0,35.0,-0.0560304,0.8259677,-2.086786677376089e-17,0.75,-5.664177e-78,0.6690949,0.0,0.6585156241759728,-2.018925e-78,0.7907239,0.39536195,-4.270876e-80,0.6393827,0.31969135,0.019066267550357,0.07058966688674984,0.024733184609186255,0.07058966688674984,0.013837749156409535,0.04941615867467747,0.02149802508070276,0.04941615867467747,False,1.025425132625831,15.10442731861615,9.024508307360632,23.133206704904044,14079.002185990319,14108.698397543412,1.0263574633333334,15.155192083628116,9.023642536666667,23.177922809436996,14128.834620294783,14154.280272770327,0.9323307075024267,50.76476501196581,-0.8657706939647625,44.71610453295227,49.832434304464186,45.581875226915145,FAIL,rx_active_rmse;rx_rise_delta;rx_fall_delta,results/sparam_cisco_delay_reduced_2026-06-08/Ch10_35_5F3N_t/trim_sweep/trim_m20ps/comparison/audit_amp1p5_edge50_r50_hspice_vs_ngspice.png
audit_amp1p5_edge500_r50,results/sparam_cisco_native_hspice_2026-06-08/Ch10_35_5F3N_t_long/audit_amp1p5_edge500_r50_hspice.tr0,results/sparam_cisco_delay_reduced_2026-06-08/Ch10_35_5F3N_t/trim_sweep/trim_m20ps/ngspice/audit_amp1p5_edge500_r50.raw,35.0,35.0,-0.01411816,0.7855317,-5.551115123125538e-17,0.75,-5.664177e-78,0.6688653,0.0,0.6585156232648325,-2.018925e-78,0.76157165,0.380785825,-4.270876e-80,0.6503462,0.3251731,0.017917309457362546,0.051266242918737326,0.023203975398537795,0.051266242918737326,0.013095093975694416,0.041539753485877115,0.0202236454096842,0.041539753485877115,False,1.261033894754836,15.375842483156461,9.264485046346424,23.389682894995364,14114.808588401625,14125.19784864894,1.2538572166666664,15.412635663996426,9.246142783333335,23.422356540868105,14158.77844732976,14176.21375753477,-7.176678088169686,36.793180839964634,-18.342263013089166,32.67364587274102,43.96985892813427,51.01590888582905,FAIL,rx_active_rmse;rx_rise_delta;rx_fall_delta,results/sparam_cisco_delay_reduced_2026-06-08/Ch10_35_5F3N_t/trim_sweep/trim_m20ps/comparison/audit_amp1p5_edge500_r50_hspice_vs_ngspice.png
