case_id,description,pattern,pulse_width_ns,variant,variant_label,edge_ns,r_load_ohm,c_load_pf,hspice_deck,ngspice_deck,ngspice_raw,pad_active_rmse_v,pad_active_max_v,ku_active_rmse,ku_active_max,kd_active_rmse,kd_active_max,hspice_ku_peak,ku_peak,hspice_kd_min,kd_min,ku_min,kd_max,coeff_range_ok,ku_jump_at_retrigger,kd_jump_at_retrigger,overlap_energy_ns,hspice_kd_recovery_ns,kd_recovery_ns,kd_recovery_delta_ns,status,kutarget_min,kutarget_max,kdtarget_min,kdtarget_max,kuleg_min,kuleg_max,kdleg_min,kdleg_max,hinterrupt_min,hinterrupt_max,hshort_min,hshort_max,highage_min,highage_max,lowage_min,lowage_max,gup_min,gup_max,gdn_min,gdn_max,kugate_min,kugate_max,kdgate_min,kdgate_max,ku_on_min,ku_on_max,ku_off_min,ku_off_max,kd_off_min,kd_off_max,kd_on_min,kd_on_max,kudir_min,kudir_max,kddir_min,kddir_max,hfall_after_rise_min,hfall_after_rise_max,hrise_after_fall_min,hrise_after_fall_max,hdiractive_min,hdiractive_max,halign_min,halign_max,haligned_min,haligned_max,koverlap_min,koverlap_max
short_pulse_2ns_high,"2 ns high pulse with 1 ps edges, 50 ohm + 2 pF",short_high,2.0,legacy,legacy pybis,0.001,50.0,2.0,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_2ns_high\hspice_native_ibis\short_pulse_2ns_high_hspice_native_ibis.sp,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_2ns_high\ngspice_legacy\short_pulse_2ns_high_ngspice_legacy.sp,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_2ns_high\ngspice_legacy\short_pulse_2ns_high_ngspice_legacy.raw,0.3613616426183236,0.9468966623382855,0.2833019281281989,0.7207869,0.23141813087362825,0.7982299065828886,0.5431727,1.012537321335477,-0.07198926,-0.07240746584312961,-0.02221839669661043,1.006158578486266,True,0.7330050250303745,0.053807035572748026,0.04630958986444791,2.5561859999999994,2.9063620000000006,0.35017600000000115,CHECK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short_pulse_2ns_high,"2 ns high pulse with 1 ps edges, 50 ohm + 2 pF",short_high,2.0,short_hybrid,ShortPulseHybrid,0.001,50.0,2.0,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_2ns_high\hspice_native_ibis\short_pulse_2ns_high_hspice_native_ibis.sp,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_2ns_high\ngspice_short_hybrid\short_pulse_2ns_high_ngspice_short_hybrid.sp,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_2ns_high\ngspice_short_hybrid\short_pulse_2ns_high_ngspice_short_hybrid.raw,0.116976240180345,0.3463873533282154,0.08738695387805437,0.26933960240090105,0.16077705306338091,0.39582490204704285,0.5431727,0.5906026543886469,-0.07198926,0.0013430374824426926,-0.022212661896960216,1.0061709537402663,True,0.08020559291827373,0.018141022164225445,0.05278624233561953,2.5561859999999994,4.789080000000001,2.2328940000000017,CHECK,-0.022218397093284447,0.590638841652231,0.0013419953076405874,1.006158578953084,-0.022218397093284447,1.012537321335477,-0.07240746584312958,1.006158578953084,,,0.0,1.0,0.0,2.000161152518774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short_pulse_2ns_high,"2 ns high pulse with 1 ps edges, 50 ohm + 2 pF",short_high,2.0,gate_hybrid,GateStateHybrid,0.001,50.0,2.0,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_2ns_high\hspice_native_ibis\short_pulse_2ns_high_hspice_native_ibis.sp,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_2ns_high\ngspice_gate_hybrid\short_pulse_2ns_high_ngspice_gate_hybrid.sp,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_2ns_high\ngspice_gate_hybrid\short_pulse_2ns_high_ngspice_gate_hybrid.raw,0.062112885587674485,0.18637412234174844,0.05488370019936523,0.28399623833254006,0.22606230508361305,0.8399074036650257,0.5431727,0.566020994226117,-0.07198926,0.0010975044256644943,-0.021285195786803855,1.0051342159228025,True,0.06102002819760294,0.006251858224498086,0.04171820694336914,2.5561859999999994,2.9396960000000005,0.38351000000000113,CHECK,-0.02221839669661066,0.5684105925076319,0.0010974674244385758,1.006158578486266,-0.02221839669661066,1.012537321335477,-0.07240746584312978,1.006158578486266,0.0,1.0,,,0.0,2.00016434155366,,,0.0,0.5859342926523806,2.8367384673565706e-06,0.9999999999999992,0.0,0.5684105925076319,0.0010974674244385758,0.9986107960552464,,,,,,,,,,,,,,,,,,,,,,,0.0,0.03929764045067582
short_pulse_2ns_high,"2 ns high pulse with 1 ps edges, 50 ohm + 2 pF",short_high,2.0,dir_hybrid,DirectionalGateStateHybrid,0.001,50.0,2.0,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_2ns_high\hspice_native_ibis\short_pulse_2ns_high_hspice_native_ibis.sp,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_2ns_high\ngspice_dir_hybrid\short_pulse_2ns_high_ngspice_dir_hybrid.sp,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_2ns_high\ngspice_dir_hybrid\short_pulse_2ns_high_ngspice_dir_hybrid.raw,0.11557129125848793,0.3568826108402489,0.08280261612066858,0.3188777465266196,0.2546001065696395,0.8568198717447907,0.5431727,0.5249134439153917,-0.07198926,-0.05149354125829288,-0.1950934381057962,1.0051372780001788,True,0.00936181328155139,0.019828174118404707,0.05254477169124565,2.5561859999999994,3.17303,0.6168440000000004,CHECK,-0.1952845669498888,0.5249134439306712,-0.051493541258675675,1.006158578486266,-0.022218396976617684,1.012537321335477,-0.07240747184127648,1.006158578486266,,,,,0.0,1.996426084355344,361665267686.72955,999999999999.9977,,,,,,,,,0.0,1.027022596280221,-1.011695705631335,0.0,-1.0435578620943424,0.0,-0.05170402197546333,0.9382720666389824,-0.1952845669498888,0.5249134439306712,-0.051493541258675675,0.9987451026428787,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.07886262381057982
short_pulse_2ns_high,"2 ns high pulse with 1 ps edges, 50 ohm + 2 pF",short_high,2.0,dir_full,DirectionalGateStateFull diagnostic,0.001,50.0,2.0,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_2ns_high\hspice_native_ibis\short_pulse_2ns_high_hspice_native_ibis.sp,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_2ns_high\ngspice_dir_full\short_pulse_2ns_high_ngspice_dir_full.sp,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_2ns_high\ngspice_dir_full\short_pulse_2ns_high_ngspice_dir_full.raw,0.11142795470320795,0.4172630868263781,0.07924970090522704,0.33590254188669866,0.2624513666973523,0.8779971455626019,0.5431727,0.5396157670123288,-0.07198926,-0.07315501031555346,-0.16241507947917558,0.9986107960550082,True,0.0054874601127245515,0.0230777869173467,0.05922465502696592,2.5561859999999994,3.206360000000001,0.6501740000000016,CHECK,-0.1625941445739656,0.5396157670291327,-0.07315501031600852,0.9986107960599999,-0.022218396696610625,1.0125373506471862,-0.07244613845289433,1.0061585784862652,,,,,0.0,1.996258009633932,366420105000.3011,999999999999.9977,,,,,,,,,0.0,1.067180734739007,-1.0019297838736774,0.0,-1.065333682230284,0.0,-0.05227388307296052,0.9408898159226492,-0.1625941445739656,0.5396157670291327,-0.07315501031600852,0.9986107960599999,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.09484290330027217
short_pulse_500ps_low,"500 ps low pulse after settled high, 50 ohm + 2 pF",short_low,0.5,legacy,legacy pybis,0.001,50.0,2.0,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_500ps_low\hspice_native_ibis\short_pulse_500ps_low_hspice_native_ibis.sp,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_500ps_low\ngspice_legacy\short_pulse_500ps_low_ngspice_legacy.sp,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_500ps_low\ngspice_legacy\short_pulse_500ps_low_ngspice_legacy.raw,0.6808194597727125,1.388297605163003,0.523050511748162,0.9293765057980719,0.7421039561689352,1.0746465021815514,1.013494,1.0101618928878084,-0.072523,-0.0284836458097058,-0.02221839669661069,1.0059633510050079,True,0.767750625423389,0.8645257504430812,0.04575320609447328,0.0001619999999995514,1.9366599999999998,1.9364980000000003,CHECK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short_pulse_500ps_low,"500 ps low pulse after settled high, 50 ohm + 2 pF",short_low,0.5,short_hybrid,ShortPulseHybrid,0.001,50.0,2.0,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_500ps_low\hspice_native_ibis\short_pulse_500ps_low_hspice_native_ibis.sp,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_500ps_low\ngspice_short_hybrid\short_pulse_500ps_low_ngspice_short_hybrid.sp,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_500ps_low\ngspice_short_hybrid\short_pulse_500ps_low_ngspice_short_hybrid.raw,0.6806451232289322,1.3879282564288185,0.49824112486438343,0.9293157799438057,0.7197643272836045,1.074658280031117,1.013494,1.0102806801046682,-0.072523,-0.02848419232478244,-0.022226742809822824,1.0060726703456055,True,0.20595935193363735,0.23192093487490337,0.04627220909161329,0.0001619999999995514,1.9366599999999998,1.9364980000000003,CHECK,-0.022216254071467424,1.0125373293147248,-0.02848364628021276,1.0062113156461145,-0.022216254071467424,1.0125373293147248,-0.02848364628021276,1.0062113156461145,,,0.0,0.0,4.511535076537877,7.976062103543695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short_pulse_500ps_low,"500 ps low pulse after settled high, 50 ohm + 2 pF",short_low,0.5,gate_hybrid,GateStateHybrid,0.001,50.0,2.0,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_500ps_low\hspice_native_ibis\short_pulse_500ps_low_hspice_native_ibis.sp,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_500ps_low\ngspice_gate_hybrid\short_pulse_500ps_low_ngspice_gate_hybrid.sp,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_500ps_low\ngspice_gate_hybrid\short_pulse_500ps_low_ngspice_gate_hybrid.raw,0.6781674069561322,1.3895647241846607,0.48613640408009157,0.9295488208941916,0.7088893732147817,1.074648048591929,1.013494,1.0094959357565232,-0.072523,-0.028092538971043093,-0.021687239400951627,1.0038449141024373,True,0.2967358481714639,0.33356172144302537,0.04818516835215517,0.0001619999999995514,0.0001619999999995514,0.0,CHECK,-0.02221839669661047,1.0125379137853057,-0.028483645809703015,1.0061547265459814,-0.02221839669661047,1.0125379137853057,-0.028483645809703015,1.0061547265459814,0.0,0.0,,,4.511535076531929,7.976063740887663,,,0.02259915073903365,0.9469189821558719,0.0011750429287037702,0.011474670905360187,0.05316739812168816,0.9826250576098461,0.0017021605229680953,0.00804937409840707,,,,,,,,,,,,,,,,,,,,,,,0.0003845511084786082,0.00672309106160267
short_pulse_500ps_low,"500 ps low pulse after settled high, 50 ohm + 2 pF",short_low,0.5,dir_hybrid,DirectionalGateStateHybrid,0.001,50.0,2.0,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_500ps_low\hspice_native_ibis\short_pulse_500ps_low_hspice_native_ibis.sp,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_500ps_low\ngspice_dir_hybrid\short_pulse_500ps_low_ngspice_dir_hybrid.sp,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_500ps_low\ngspice_dir_hybrid\short_pulse_500ps_low_ngspice_dir_hybrid.raw,0.677863782223069,1.3893591032568084,0.4860930737670296,0.9295357444344279,0.7088547493511288,1.0746396434295256,1.013494,1.009496071456343,-0.072523,-0.028090461289347862,-0.021717698287174448,1.0039733751366653,True,0.2919428127608729,0.32817050261457076,0.048193448857365886,0.0001619999999995514,0.0001619999999995514,0.0,CHECK,-0.02221772208793461,1.0125377374617226,-0.0284836458097058,1.0061996538425946,-0.02221772208793461,1.0125377374617226,-0.0284836458097058,1.0061996538425946,,,,,1.8684216456358633,4.996426593312719,361685018216.5133,986852876393.7814,,,,,,,,,0.940386880703643,1.7534832418523785,-1.011448459633051,-0.0007646644264138064,-1.9748057587384489,-1.0053845141177595,-0.050626760267706676,1.0034872248863325,-0.009416736506138834,1.0009315212619607,-0.9383379305435223,0.027292262208368445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.020621352766803627
short_pulse_500ps_low,"500 ps low pulse after settled high, 50 ohm + 2 pF",short_low,0.5,dir_full,DirectionalGateStateFull diagnostic,0.001,50.0,2.0,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_500ps_low\hspice_native_ibis\short_pulse_500ps_low_hspice_native_ibis.sp,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_500ps_low\ngspice_dir_full\short_pulse_500ps_low_ngspice_dir_full.sp,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_500ps_low\ngspice_dir_full\short_pulse_500ps_low_ngspice_dir_full.raw,0.29057036803953695,1.0021843667971304,0.3669871067643397,0.8603408973820568,0.27507679208677166,0.9614542530488907,1.013494,1.0208844677511337,-0.072523,-0.9614528892548907,0.01858301909095281,0.010298628635665894,False,0.04529015354710786,0.020221988989314606,0.0022247758057031075,0.0001619999999995514,0.0001619999999995514,0.0,CHECK,0.01858301909104521,1.0208844677562992,-0.9615125749501432,0.010298628635718505,-0.0222183232632619,1.0125400872966919,-0.022110801010760454,1.0061757132133144,,,,,1.8564037550735255,4.996258009621664,366420104995.8978,999999999994.798,,,,,,,,,0.9587019295346014,1.7786920524494843,-1.0027570666067052,0.0,-1.99736599659518,-1.025115118748071,-0.052782565350332204,1.0090538291704765,0.01858301909104521,1.0208844677562992,-0.9615125749501432,0.010298628635718505,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.008126740162389859
short_pulse_1ns_low,"1 ns low pulse after settled high, 50 ohm + 2 pF",short_low,1.0,legacy,legacy pybis,0.001,50.0,2.0,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_1ns_low\hspice_native_ibis\short_pulse_1ns_low_hspice_native_ibis.sp,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_1ns_low\ngspice_legacy\short_pulse_1ns_low_ngspice_legacy.sp,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_1ns_low\ngspice_legacy\short_pulse_1ns_low_ngspice_legacy.raw,0.508684032438304,1.388442484387221,0.4054065451694065,0.9296828219525782,0.6549988875132998,1.061476052140943,1.013494,1.0101618928878084,-0.07171205,-0.07176545831889039,-0.023456096886438623,1.005087383782284,True,0.06465669293301023,0.8878897289534433,0.04550009022016115,0.00013200000000068712,1.94318,1.9430479999999992,CHECK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short_pulse_1ns_low,"1 ns low pulse after settled high, 50 ohm + 2 pF",short_low,1.0,short_hybrid,ShortPulseHybrid,0.001,50.0,2.0,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_1ns_low\hspice_native_ibis\short_pulse_1ns_low_hspice_native_ibis.sp,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_1ns_low\ngspice_short_hybrid\short_pulse_1ns_low_ngspice_short_hybrid.sp,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_1ns_low\ngspice_short_hybrid\short_pulse_1ns_low_ngspice_short_hybrid.raw,0.5078892518501963,1.3875690273848875,0.40484107928847574,0.9293305828982588,0.6308069983664457,1.0621159807921554,1.013494,1.0102806801046682,-0.07171205,-0.07176279708003912,-0.023459882587562254,1.0050849239810968,True,0.019206495659687954,0.26375743667774504,0.04608897134202313,0.00013200000000068712,1.94318,1.9430479999999992,CHECK,-0.023456284458506785,1.0125373293147248,-0.0717654821609811,1.0050873837854157,-0.023456284458506785,1.0125373293147248,-0.0717654821609811,1.0050873837854157,,,0.0,0.0,4.511535076537877,7.9767510328800615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short_pulse_1ns_low,"1 ns low pulse after settled high, 50 ohm + 2 pF",short_low,1.0,gate_hybrid,GateStateHybrid,0.001,50.0,2.0,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_1ns_low\hspice_native_ibis\short_pulse_1ns_low_hspice_native_ibis.sp,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_1ns_low\ngspice_gate_hybrid\short_pulse_1ns_low_ngspice_gate_hybrid.sp,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_1ns_low\ngspice_gate_hybrid\short_pulse_1ns_low_ngspice_gate_hybrid.raw,0.5090351537932986,1.3890728359539453,0.40549361014931845,0.9291023485188218,0.617714032649645,1.05485630385564,1.013494,1.0094959357565232,-0.07171205,-0.07186300825229108,-0.0228233098715897,1.0052099690877032,True,0.02564557822679637,0.3432718362963145,0.046173794171019064,0.00013200000000068712,0.00013200000000068712,0.0,CHECK,-0.023456521678123322,1.0125379137853057,-0.07176545831888972,1.0050873791578472,-0.023456521678123322,1.0125379137853057,-0.07176545831888972,1.0050873791578472,0.0,0.0,,,4.511535076531929,7.976744738200258,,,0.005984806812089638,0.9469189821558719,0.00944708915760516,0.011474670905360187,0.015506701675287417,0.9826250576098461,0.00682075542447655,0.008049374101675487,,,,,,,,,,,,,,,,,,,,,,,0.0001248192409467691,0.00672309106160267
short_pulse_1ns_low,"1 ns low pulse after settled high, 50 ohm + 2 pF",short_low,1.0,dir_hybrid,DirectionalGateStateHybrid,0.001,50.0,2.0,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_1ns_low\hspice_native_ibis\short_pulse_1ns_low_hspice_native_ibis.sp,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_1ns_low\ngspice_dir_hybrid\short_pulse_1ns_low_ngspice_dir_hybrid.sp,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_1ns_low\ngspice_dir_hybrid\short_pulse_1ns_low_ngspice_dir_hybrid.raw,0.509143775603883,1.3891847910658592,0.4055323440169869,0.9290917642370232,0.6177653872182497,1.0547861843293243,1.013494,1.009496071456343,-0.07171205,-0.07186274916020413,-0.02278091014642047,1.0052123137317026,True,0.025392142106316448,0.33987178485422115,0.04617011768613537,0.00013200000000068712,0.00013200000000068712,0.0,CHECK,-0.023462594456908934,1.0125377374617226,-0.07176546491235841,1.0050886800767644,-0.023462594456908934,1.0125377374617226,-0.07176546491235841,1.0050886800767644,,,,,1.7946754711930193,4.996426593312719,361685018216.68054,986852876393.7814,,,,,,,,,0.940386880703643,1.7863827792572589,-1.0099188295322854,-0.0007646644264138064,-2.027288086027246,-1.0053845141179087,-0.05054022802135421,0.9980613157581828,-0.00784750427022085,1.0009315212619607,-0.24624821264786514,-0.005489931829302465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
short_pulse_1ns_low,"1 ns low pulse after settled high, 50 ohm + 2 pF",short_low,1.0,dir_full,DirectionalGateStateFull diagnostic,0.001,50.0,2.0,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_1ns_low\hspice_native_ibis\short_pulse_1ns_low_hspice_native_ibis.sp,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_1ns_low\ngspice_dir_full\short_pulse_1ns_low_ngspice_dir_full.sp,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_1ns_low\ngspice_dir_full\short_pulse_1ns_low_ngspice_dir_full.raw,0.40374439339649104,1.0874135213580294,0.3678526621482813,0.8402012423233767,0.06000123795892193,0.23517965190215823,1.013494,1.0208844677511337,-0.07171205,-0.23517829109315821,0.017814543484747328,-0.010383849609368875,False,0.013576822276623463,5.900241445561116e-07,0.0,0.00013200000000068712,0.00013200000000068712,0.0,CHECK,0.017814543484835875,1.0208844677562992,-0.2406033417870683,-0.010383849609414778,-0.023461740026564242,1.0125400872966919,-0.07156159943708287,1.00508858255263,,,,,1.825305039015173,4.996258009621664,366420104996.15283,999999999994.798,,,,,,,,,0.9587019295346014,1.7931313517269762,-1.0035283247840472,0.0,-2.012423171411669,-1.0251151187481455,-0.05209836745821248,1.003428525741321,0.017814543484835875,1.0208844677562992,-0.2406033417870683,-0.010383849609414778,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.036631588587375016,0.0,0.0
short_pulse_2ns_low,"2 ns low pulse after settled high, 50 ohm + 2 pF",short_low,2.0,legacy,legacy pybis,0.001,50.0,2.0,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_2ns_low\hspice_native_ibis\short_pulse_2ns_low_hspice_native_ibis.sp,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_2ns_low\ngspice_legacy\short_pulse_2ns_low_ngspice_legacy.sp,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_2ns_low\ngspice_legacy\short_pulse_2ns_low_ngspice_legacy.raw,0.018888382643368846,0.049819652091884506,0.020990479212269788,0.05960178578788941,0.3616978395600471,1.0203965405398758,1.013494,1.0101618928878084,-0.07171205,-0.07176545831889039,-0.023456285787889417,1.0050874177278435,True,0.0036659257314177436,0.6083980124407531,0.046061992812669976,0.00015999999999927184,1.9226100000000006,1.9224500000000013,CHECK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short_pulse_2ns_low,"2 ns low pulse after settled high, 50 ohm + 2 pF",short_low,2.0,short_hybrid,ShortPulseHybrid,0.001,50.0,2.0,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_2ns_low\hspice_native_ibis\short_pulse_2ns_low_hspice_native_ibis.sp,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_2ns_low\ngspice_short_hybrid\short_pulse_2ns_low_ngspice_short_hybrid.sp,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_2ns_low\ngspice_short_hybrid\short_pulse_2ns_low_ngspice_short_hybrid.raw,0.01896517775576315,0.04981441395679069,0.02102174185875706,0.05960763504120922,0.3348274106495849,1.0203942781080249,1.013494,1.0102806801046682,-0.07171205,-0.07176279708003912,-0.023462135041209226,1.0050774360822872,True,0.003672391426466698,0.22670160470035902,0.04604243375459369,0.00015999999999927184,1.9226100000000006,1.9224500000000013,CHECK,-0.023455777828106764,1.0125373293147248,-0.0717654821609811,1.0050907024556184,-0.023455777828106764,1.0125373293147248,-0.0717654821609811,1.0050907024556184,,,0.0,0.0,4.511535076537877,7.992793103416382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short_pulse_2ns_low,"2 ns low pulse after settled high, 50 ohm + 2 pF",short_low,2.0,gate_hybrid,GateStateHybrid,0.001,50.0,2.0,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_2ns_low\hspice_native_ibis\short_pulse_2ns_low_hspice_native_ibis.sp,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_2ns_low\ngspice_gate_hybrid\short_pulse_2ns_low_ngspice_gate_hybrid.sp,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_2ns_low\ngspice_gate_hybrid\short_pulse_2ns_low_ngspice_gate_hybrid.raw,0.020468714813805224,0.04978312546040172,0.021630622966337536,0.059208795795987645,0.32114258138815344,1.0205350259996024,1.013494,1.0094959357565232,-0.07171205,-0.07186300825229108,-0.023063295795987652,1.0052597212850352,True,0.0024210508890192685,0.3246054557950096,0.04605704044607795,0.00015999999999927184,0.00015999999999927184,0.0,CHECK,-0.02345626647848961,1.0125379137853057,-0.07176545831888972,1.005088342680124,-0.02345626647848961,1.0125379137853057,-0.07176545831888972,1.005088342680124,0.0,0.0,,,4.511535076531929,7.992796629498447,,,0.0003778253465736393,0.9469189821558719,0.011474487349121156,0.968687247089498,0.0,0.9826250576098461,0.006841969474525581,0.9968823483441208,,,,,,,,,,,,,,,,,,,,,,,0.0,0.03760247561830723
short_pulse_2ns_low,"2 ns low pulse after settled high, 50 ohm + 2 pF",short_low,2.0,dir_hybrid,DirectionalGateStateHybrid,0.001,50.0,2.0,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_2ns_low\hspice_native_ibis\short_pulse_2ns_low_hspice_native_ibis.sp,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_2ns_low\ngspice_dir_hybrid\short_pulse_2ns_low_ngspice_dir_hybrid.sp,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_2ns_low\ngspice_dir_hybrid\short_pulse_2ns_low_ngspice_dir_hybrid.raw,0.020416859087573375,0.04978238207392355,0.02163019664090129,0.059209060309457426,0.32114130762904974,1.0205328291531985,1.013494,1.009496071456343,-0.07171205,-0.07186274916020413,-0.02306356030945743,1.0052577431844423,True,0.0024345714052240244,0.32133402988185517,0.046062089760091074,0.00015999999999927184,0.00015999999999927184,0.0,CHECK,-0.023452923606902612,1.0125377374617226,-0.07176546491235841,1.0050894610322878,-0.023452923606902612,1.0125377374617226,-0.07176546491235841,1.0050894610322878,,,,,1.8760209144234246,4.996426593312719,361685018217.35406,986852876393.7814,,,,,,,,,0.940386880703643,1.771509545549333,-1.011037318313713,-0.0007646644264138064,-1.9838418268497924,-1.0053845141178686,-0.05054022802135421,1.0108560847140398,-0.008965993051631047,1.0009315212619607,-0.05731394608013434,0.9638572991030617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1151364226522433
short_pulse_2ns_low,"2 ns low pulse after settled high, 50 ohm + 2 pF",short_low,2.0,dir_full,DirectionalGateStateFull diagnostic,0.001,50.0,2.0,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_2ns_low\hspice_native_ibis\short_pulse_2ns_low_hspice_native_ibis.sp,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_2ns_low\ngspice_dir_full\short_pulse_2ns_low_ngspice_dir_full.sp,results\io_buf_directional_gate_state_retrigger_2026-06-22\cases\short_pulse_2ns_low\ngspice_dir_full\short_pulse_2ns_low_ngspice_dir_full.raw,0.08777577212309699,0.15048804648554423,0.055333955847826494,0.13939545561474634,0.048339845721128,0.1261714193690343,1.013494,1.0208844677511337,-0.07171205,-0.07860269014670214,0.018286783237767473,0.9477608148187647,True,3.5475912827945266e-05,0.0010549725848781888,0.09445634829520079,0.00015999999999927184,0.00015999999999927184,0.0,CHECK,0.01828678323785926,1.0208844677562992,-0.07860269014723073,0.9477608148235039,-0.023454836685097395,1.0125400872966919,-0.07156159943708287,1.005088411318486,,,,,1.828005914575632,4.996258009621664,366420104996.61847,999999999994.798,,,,,,,,,0.9587019295346014,1.798382975861575,-1.0030560850310173,0.0,-2.0273914820944596,-1.0251151187480674,-0.05209836745821248,1.0172878507787735,0.01828678323785926,1.0208844677562992,-0.07860269014723073,0.9477608148235039,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6493684114094169,0.0,0.1363791997429347
