channel_id,source,source_family,validation_split,channel_path,relative_path,ports,points,f_min_hz,f_max_hz,inventory_dominant_path,max_low_freq_start_hz,low_freq_coverage_ok,low_freq_coverage_ratio,min_frequency_points,frequency_point_count_ok,high_fmax_hz,sampled_max_sv,sampled_max_sv_freq_hz,sampled_is_passive,qualification_profile,combined_rx_shape_degradation_v,candidate,return_code,raw,log,stop_ns,v(p1)_min_v,v(p1)_max_v,v(p1)_finite,v(p3)_min_v,v(p3)_max_v,v(p3)_finite,tx_low_v,tx_active_v,tx_threshold_v,rx_low_v,rx_active_v,rx_threshold_v,tx_rise50_ns,rx_rise50_ns,tx_fall50_ns,rx_fall50_ns,rx_minus_tx_rise50_ps,rx_minus_tx_fall50_ps,tx_pre_response_abs_v,tx_overshoot_v,tx_undershoot_v,tx_settling_abs_v,tx_rise_threshold_crossing_count,tx_fall_threshold_crossing_count,tx_swing_v,tx_ringing_threshold_ambiguous,tx_overshoot_pct_swing,tx_undershoot_pct_swing,tx_settling_pct_swing,tx_pre_response_pct_swing,rx_pre_response_abs_v,rx_overshoot_v,rx_undershoot_v,rx_settling_abs_v,rx_rise_threshold_crossing_count,rx_fall_threshold_crossing_count,rx_swing_v,rx_ringing_threshold_ambiguous,rx_overshoot_pct_swing,rx_undershoot_pct_swing,rx_settling_pct_swing,rx_pre_response_pct_swing,finite_reasonable,last_trouble,case,rsrc_ohm,edge_ps,amplitude_v,voltage_shape_score_v,threshold_delay_confidence,threshold_delay_confidence_reasons
Ch10_35_5F3N_f1_49905299,extra,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,4,2911,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.622332333104745,45563387500.0,True,fast_calibration,0.002,reduced_4p_rx_dominant_delay_rc,0,results/sparam_rx_trust_v2_cisco_smoke_2026-06-10/channels/Ch10_35_5F3N_f1_49905299/ngspice_smoke/reduced_4p_rx_dominant_delay_rc/amp0p5_edge5_ideal.raw,results/sparam_rx_trust_v2_cisco_smoke_2026-06-10/channels/Ch10_35_5F3N_f1_49905299/ngspice_smoke/reduced_4p_rx_dominant_delay_rc/amp0p5_edge5_ideal.log,28.7579160335,0.0,0.5,True,-0.001307603340872197,0.0,True,0.0,0.5,0.25,0.0,-0.001305147043562134,-0.000652573521781067,1.0025000000000002,17.777535391817498,9.002500000000001,25.777656974451368,16775.035391817502,16775.156974451365,0.0,0.0,0.0,0.0,1,1,0.5,False,0.0,0.0,0.0,0.0,0.0,0.0,2.456297310063143e-06,0.0002827617328389666,0,0,0.001305147043562134,False,0.0,0.1882008101829797,21.665124572264737,0.0,True,,amp0p5_edge5_ideal,ideal,5.0,0.5,0.0002827617328389666,low,rx_low_swing
Ch10_35_5F3N_f1_49905299,extra,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,4,2907,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.622332333104745,45563387500.0,True,fast_calibration,0.002,reduced_4p_rx_dominant_delay_rc,0,results/sparam_rx_trust_v2_cisco_smoke_2026-06-10/channels/Ch10_35_5F3N_f1_49905299/ngspice_smoke/reduced_4p_rx_dominant_delay_rc/amp0p5_edge5_r50.raw,results/sparam_rx_trust_v2_cisco_smoke_2026-06-10/channels/Ch10_35_5F3N_f1_49905299/ngspice_smoke/reduced_4p_rx_dominant_delay_rc/amp0p5_edge5_r50.log,28.7579160335,0.0,0.25,True,-0.0006538016293897383,0.0,True,0.0,0.25,0.125,0.0,-0.0006525873904934328,-0.0003262936952467164,1.0025000000000002,17.777594107580402,9.002500000000001,25.778263603618214,16775.094107580404,16775.763603618212,0.0,0.0,0.0,0.0,1,1,0.25,False,0.0,0.0,0.0,0.0,0.0,0.0,1.2142388963055483e-06,0.00014017420431068585,0,0,0.0006525873904934328,False,0.0,0.18606533224422878,21.47975985326619,0.0,True,,amp0p5_edge5_r50,50.0,5.0,0.5,0.00014017420431068585,low,rx_low_swing
Ch10_35_5F3N_f1_49905299,extra,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,4,2908,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.622332333104745,45563387500.0,True,fast_calibration,0.002,reduced_4p_rx_delayeq_rc_ring,0,results/sparam_rx_trust_v2_cisco_smoke_2026-06-10/channels/Ch10_35_5F3N_f1_49905299/ngspice_smoke/reduced_4p_rx_delayeq_rc_ring/amp1p5_edge5_ideal.raw,results/sparam_rx_trust_v2_cisco_smoke_2026-06-10/channels/Ch10_35_5F3N_f1_49905299/ngspice_smoke/reduced_4p_rx_delayeq_rc_ring/amp1p5_edge5_ideal.log,27.4289580168,0.0,1.5,True,-0.004208275972414161,8.119786992002762e-05,True,0.0,1.5,0.75,0.0,-0.004154801056315095,-0.0020774005281575473,1.0025000000000002,17.736518803795427,9.002500000000001,25.809065641468674,16734.018803795425,16806.565641468675,0.0,0.0,0.0,0.0,1,1,1.5,False,0.0,0.0,0.0,0.0,0.0,8.119786992002762e-05,5.34749160990668e-05,0.001711180729029765,0,0,0.004154801056315095,False,1.9543142696714881,1.2870632161264988,41.18562371184666,0.0,True,,amp1p5_edge5_ideal,ideal,5.0,1.5,0.001711180729029765,low,rx_low_swing
Ch10_35_5F3N_f1_49905299,extra,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,4,2814,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.622332333104745,45563387500.0,True,fast_calibration,0.002,reduced_4p_rx_delayeq_rc_ring,0,results/sparam_rx_trust_v2_cisco_smoke_2026-06-10/channels/Ch10_35_5F3N_f1_49905299/ngspice_smoke/reduced_4p_rx_delayeq_rc_ring/amp1p5_edge50_ideal.raw,results/sparam_rx_trust_v2_cisco_smoke_2026-06-10/channels/Ch10_35_5F3N_f1_49905299/ngspice_smoke/reduced_4p_rx_delayeq_rc_ring/amp1p5_edge50_ideal.log,27.4289580168,0.0,1.5,True,-0.004207669898082443,5.699549216978475e-05,True,0.0,1.5,0.75,0.0,-0.004155238708759223,-0.0020776193543796113,1.0249999999999997,17.759459813848853,9.025000000000002,25.831041846161515,16734.459813848855,16806.04184616151,0.0,0.0,0.0,0.0,1,1,1.5,False,0.0,0.0,0.0,0.0,0.0,5.699549216978475e-05,5.243118932322065e-05,0.001716920552051758,0,0,0.004155238708759223,False,1.3716538606948991,1.261809320670217,41.31942043263358,0.0,True,,amp1p5_edge50_ideal,ideal,50.0,1.5,0.001716920552051758,low,rx_low_swing
Ch10_35_5F3N_f1_49905299,extra,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,4,2763,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.622332333104745,45563387500.0,True,fast_calibration,0.002,reduced_4p_rx_delayeq_rc_ring,0,results/sparam_rx_trust_v2_cisco_smoke_2026-06-10/channels/Ch10_35_5F3N_f1_49905299/ngspice_smoke/reduced_4p_rx_delayeq_rc_ring/amp1p5_edge500_ideal.raw,results/sparam_rx_trust_v2_cisco_smoke_2026-06-10/channels/Ch10_35_5F3N_f1_49905299/ngspice_smoke/reduced_4p_rx_delayeq_rc_ring/amp1p5_edge500_ideal.log,27.4289580168,0.0,1.5,True,-0.004201282922014046,4.602171575209245e-05,True,0.0,1.5,0.75,0.0,-0.004145661616287646,-0.002072830808143823,1.2499999999999996,17.983310883002947,9.250000000000002,26.06420676957611,16733.31088300295,16814.206769576107,0.0,0.0,0.0,0.0,1,1,1.5,False,0.0,0.0,0.0,0.0,0.0,4.602171575209245e-05,5.562130572639955e-05,0.0017220289924737404,0,0,0.004145661616287646,False,1.1101175158937342,1.3416750056944413,41.53809818216137,0.0,True,,amp1p5_edge500_ideal,ideal,500.0,1.5,0.0017220289924737404,low,rx_low_swing
Ch10_35_5F3N_f1_49905299,extra,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,4,2864,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.622332333104745,45563387500.0,True,fast_calibration,0.002,reduced_4p_rx_delayeq_rc_ring,0,results/sparam_rx_trust_v2_cisco_smoke_2026-06-10/channels/Ch10_35_5F3N_f1_49905299/ngspice_smoke/reduced_4p_rx_delayeq_rc_ring/amp1p5_edge5_r50.raw,results/sparam_rx_trust_v2_cisco_smoke_2026-06-10/channels/Ch10_35_5F3N_f1_49905299/ngspice_smoke/reduced_4p_rx_delayeq_rc_ring/amp1p5_edge5_r50.log,27.4289580168,-1.804236342056736e-26,0.7499999997750002,True,-0.002104128385305382,4.033723924951055e-05,True,0.0,0.7499999997750002,0.3749999998875001,0.0,-0.002077285385989825,-0.0010386426929949125,1.0025000000000002,17.736430617510717,9.002500000000001,25.80914006613943,16733.930617510716,16806.64006613943,0.0,0.0,1.804236342056736e-26,0.0,1,1,0.7499999997750002,False,0.0,2.405648456797342e-24,0.0,0.0,0.0,4.033723924951055e-05,2.6842999315556965e-05,0.0008549215002678318,0,0,0.002077285385989825,False,1.941824629468997,1.2922152871530599,41.15570763814248,0.0,True,,amp1p5_edge5_r50,50.0,5.0,1.5,0.0008549215002678318,low,rx_low_swing
Ch10_35_5F3N_f1_49905299,extra,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,4,2790,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.622332333104745,45563387500.0,True,fast_calibration,0.002,reduced_4p_rx_delayeq_rc_ring,0,results/sparam_rx_trust_v2_cisco_smoke_2026-06-10/channels/Ch10_35_5F3N_f1_49905299/ngspice_smoke/reduced_4p_rx_delayeq_rc_ring/amp1p5_edge50_r50.raw,results/sparam_rx_trust_v2_cisco_smoke_2026-06-10/channels/Ch10_35_5F3N_f1_49905299/ngspice_smoke/reduced_4p_rx_delayeq_rc_ring/amp1p5_edge50_r50.log,27.4289580168,-1.705247627519433e-26,0.7499999997750002,True,-0.002103763555024875,2.849568977604524e-05,True,0.0,0.7499999997750002,0.3749999998875001,0.0,-0.002077875419905734,-0.001038937709952867,1.0249999999999997,17.759528635620256,9.025000000000002,25.830670908399608,16734.528635620256,16805.670908399603,0.0,0.0,1.705247627519433e-26,0.0,1,1,0.7499999997750002,False,0.0,2.2736635040413425e-24,0.0,0.0,0.0,2.849568977604524e-05,2.5888135119140655e-05,0.0008597122139193552,0,0,0.002077875419905734,False,1.3713858638039997,1.2458944781355135,41.37457932672197,0.0,True,,amp1p5_edge50_r50,50.0,50.0,1.5,0.0008597122139193552,low,rx_low_swing
Ch10_35_5F3N_f1_49905299,extra,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,4,2763,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.622332333104745,45563387500.0,True,fast_calibration,0.002,reduced_4p_rx_delayeq_rc_ring,0,results/sparam_rx_trust_v2_cisco_smoke_2026-06-10/channels/Ch10_35_5F3N_f1_49905299/ngspice_smoke/reduced_4p_rx_delayeq_rc_ring/amp1p5_edge500_r50.raw,results/sparam_rx_trust_v2_cisco_smoke_2026-06-10/channels/Ch10_35_5F3N_f1_49905299/ngspice_smoke/reduced_4p_rx_delayeq_rc_ring/amp1p5_edge500_r50.log,27.4289580168,-5.329070516598395e-27,0.7499999997750002,True,-0.002100641460376849,2.301085786914148e-05,True,0.0,0.7499999997750002,0.3749999998875001,0.0,-0.002072830807521993,-0.0010364154037609966,1.2499999999999996,17.983310883002943,9.250000000000002,26.06420676957614,16733.310883002945,16814.20676957614,0.0,0.0,5.329070516598395e-27,0.0,1,1,0.7499999997750002,False,0.0,7.105427357596153e-25,0.0,0.0,0.0,2.301085786914148e-05,2.7810652854855754e-05,0.0008610144959785826,0,0,0.002072830807521993,False,1.110117515893652,1.3416750056943891,41.53809818216179,0.0,True,,amp1p5_edge500_r50,50.0,500.0,1.5,0.0008610144959785826,low,rx_low_swing
Ch10_35_5F3N_f1_49905299,extra,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,4,2767,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.622332333104745,45563387500.0,True,fast_calibration,0.002,reduced_4p_rx_delayeq_rc_ring,0,results/sparam_rx_trust_v2_cisco_smoke_2026-06-10/channels/Ch10_35_5F3N_f1_49905299/ngspice_smoke/reduced_4p_rx_delayeq_rc_ring/amp0p05_edge5_ideal.raw,results/sparam_rx_trust_v2_cisco_smoke_2026-06-10/channels/Ch10_35_5F3N_f1_49905299/ngspice_smoke/reduced_4p_rx_delayeq_rc_ring/amp0p05_edge5_ideal.log,27.4289580168,0.0,0.05,True,-0.0001402693168760098,2.310351392443936e-06,True,0.0,0.05,0.025,0.0,-0.0001385626992822659,-6.928134964113294e-05,1.0025000000000002,17.737820335665532,9.002500000000001,25.807941820223338,16735.320335665532,16805.44182022334,0.0,0.0,0.0,0.0,1,1,0.05,False,0.0,0.0,0.0,0.0,0.0,2.310351392443936e-06,1.706617593743914e-06,5.73379778335456e-05,0,0,0.0001385626992822659,False,1.6673689271436047,1.231657294916986,41.38052890896884,0.0,True,,amp0p05_edge5_ideal,ideal,5.0,0.05,5.73379778335456e-05,low,rx_low_swing
Ch10_35_5F3N_f1_49905299,extra,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,4,2767,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.622332333104745,45563387500.0,True,fast_calibration,0.002,reduced_4p_rx_delayeq_rc_ring,0,results/sparam_rx_trust_v2_cisco_smoke_2026-06-10/channels/Ch10_35_5F3N_f1_49905299/ngspice_smoke/reduced_4p_rx_delayeq_rc_ring/amp0p05_edge5_r50.raw,results/sparam_rx_trust_v2_cisco_smoke_2026-06-10/channels/Ch10_35_5F3N_f1_49905299/ngspice_smoke/reduced_4p_rx_delayeq_rc_ring/amp0p05_edge5_r50.log,27.4289580168,0.0,0.02499999999250001,True,-7.013698595476252e-05,1.155175695875414e-06,True,0.0,0.02499999999250001,0.012499999996250006,0.0,-6.928609986220241e-05,-3.4643049931101205e-05,1.0025000000000002,17.736945367597645,9.002500000000001,25.807196870909703,16734.445367597644,16804.696870909705,0.0,0.0,0.0,0.0,1,1,0.02499999999250001,False,0.0,0.0,0.0,0.0,0.0,1.155175695875414e-06,8.508860925601053e-07,2.8670471550876524e-05,0,0,6.928609986220241e-05,False,1.6672546126464771,1.2280761859194913,41.37983175254046,0.0,True,,amp0p05_edge5_r50,50.0,5.0,0.05,2.8670471550876524e-05,low,rx_low_swing
Ch10_35_5F3N_f1_49905299,extra,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,4,2783,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.622332333104745,45563387500.0,True,fast_calibration,0.002,reduced_4p_rx_delayeq_rc_ring,0,results/sparam_rx_trust_v2_cisco_smoke_2026-06-10/channels/Ch10_35_5F3N_f1_49905299/ngspice_smoke/reduced_4p_rx_delayeq_rc_ring/amp0p1_edge5_ideal.raw,results/sparam_rx_trust_v2_cisco_smoke_2026-06-10/channels/Ch10_35_5F3N_f1_49905299/ngspice_smoke/reduced_4p_rx_delayeq_rc_ring/amp0p1_edge5_ideal.log,27.4289580168,0.0,0.1,True,-0.0002805379480971827,4.749317716958745e-06,True,0.0,0.1,0.05,0.0,-0.0002770886656490938,-0.0001385443328245469,1.0025000000000002,17.737171320493868,9.002500000000001,25.8080935022253,16734.671320493868,16805.5935022253,0.0,0.0,0.0,0.0,1,1,0.1,False,0.0,0.0,0.0,0.0,0.0,4.749317716958745e-06,3.4492824480889385e-06,0.000114214625069849,0,0,0.0002770886656490938,False,1.7140064916885847,1.2448298597883192,41.21952256772959,0.0,True,,amp0p1_edge5_ideal,ideal,5.0,0.1,0.000114214625069849,low,rx_low_swing
Ch10_35_5F3N_f1_49905299,extra,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,4,2767,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.622332333104745,45563387500.0,True,fast_calibration,0.002,reduced_4p_rx_delayeq_rc_ring,0,results/sparam_rx_trust_v2_cisco_smoke_2026-06-10/channels/Ch10_35_5F3N_f1_49905299/ngspice_smoke/reduced_4p_rx_delayeq_rc_ring/amp0p1_edge5_r50.raw,results/sparam_rx_trust_v2_cisco_smoke_2026-06-10/channels/Ch10_35_5F3N_f1_49905299/ngspice_smoke/reduced_4p_rx_delayeq_rc_ring/amp0p1_edge5_r50.log,27.4289580168,-2.602085213182648e-28,0.04999999998500002,True,-0.0001402693168339253,2.310351391750828e-06,True,0.0,0.04999999998500002,0.02499999999250001,0.0,-0.000138562699240695,-6.92813496203475e-05,1.0025000000000002,17.737820335664807,9.002500000000001,25.807941820222364,16735.320335664805,16805.441820222364,0.0,0.0,2.602085213182648e-28,0.0,1,1,0.04999999998500002,False,0.0,5.204170427926545e-25,0.0,0.0,0.0,2.310351391750828e-06,1.7066175932303003e-06,5.73379778162825e-05,0,0,0.000138562699240695,False,1.667368927143628,1.2316572949158293,41.38052890892494,0.0,True,,amp0p1_edge5_r50,50.0,5.0,0.1,5.73379778162825e-05,low,rx_low_swing
Ch10_35_5F3N_f1_49905299,extra,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,4,2845,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.622332333104745,45563387500.0,True,fast_calibration,0.002,reduced_4p_rx_delayeq_rc_ring,0,results/sparam_rx_trust_v2_cisco_smoke_2026-06-10/channels/Ch10_35_5F3N_f1_49905299/ngspice_smoke/reduced_4p_rx_delayeq_rc_ring/amp0p5_edge5_ideal.raw,results/sparam_rx_trust_v2_cisco_smoke_2026-06-10/channels/Ch10_35_5F3N_f1_49905299/ngspice_smoke/reduced_4p_rx_delayeq_rc_ring/amp0p5_edge5_ideal.log,27.4289580168,0.0,0.5,True,-0.001402755796201368,2.647028824106914e-05,True,0.0,0.5,0.25,0.0,-0.001385044576299747,-0.0006925222881498735,1.0025000000000002,17.73641440145815,9.002500000000001,25.80884249454464,16733.91440145815,16806.34249454464,0.0,0.0,0.0,0.0,1,1,0.5,False,0.0,0.0,0.0,0.0,0.0,2.647028824106914e-05,1.77112199016209e-05,0.0005729131353233134,0,0,0.001385044576299747,False,1.9111506368832223,1.2787472839998972,41.36423802719006,0.0,True,,amp0p5_edge5_ideal,ideal,5.0,0.5,0.0005729131353233134,low,rx_low_swing
Ch10_35_5F3N_f1_49905299,extra,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,4,2819,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.622332333104745,45563387500.0,True,fast_calibration,0.002,reduced_4p_rx_delayeq_rc_ring,0,results/sparam_rx_trust_v2_cisco_smoke_2026-06-10/channels/Ch10_35_5F3N_f1_49905299/ngspice_smoke/reduced_4p_rx_delayeq_rc_ring/amp0p5_edge5_r50.raw,results/sparam_rx_trust_v2_cisco_smoke_2026-06-10/channels/Ch10_35_5F3N_f1_49905299/ngspice_smoke/reduced_4p_rx_delayeq_rc_ring/amp0p5_edge5_r50.log,27.4289580168,-2.771352262662906e-28,0.2499999999250001,True,-0.0007013809100497358,1.272576653740808e-05,True,0.0,0.2499999999250001,0.12499999996250005,0.0,-0.000692662624788106,-0.000346331312394053,1.0025000000000002,17.736917855814763,9.002500000000001,25.808343444305,16734.41785581476,16805.843444305,0.0,0.0,2.771352262662906e-28,0.0,1,1,0.2499999999250001,False,0.0,1.1085409053977242e-25,0.0,0.0,0.0,1.272576653740808e-05,8.718285261629754e-06,0.00028657789206180105,0,0,0.000692662624788106,False,1.8372243689777612,1.2586625796789288,41.373373097685,0.0,True,,amp0p5_edge5_r50,50.0,5.0,0.5,0.00028657789206180105,low,rx_low_swing
Ch10_35_5F3N_f1_49905299,extra,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,4,2966,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.622332333104745,45563387500.0,True,fast_calibration,0.002,reduced_4p_reflection_s11_rc,0,results/sparam_rx_trust_v2_cisco_smoke_2026-06-10/channels/Ch10_35_5F3N_f1_49905299/ngspice_smoke/reduced_4p_reflection_s11_rc/amp1p5_edge5_ideal.raw,results/sparam_rx_trust_v2_cisco_smoke_2026-06-10/channels/Ch10_35_5F3N_f1_49905299/ngspice_smoke/reduced_4p_reflection_s11_rc/amp1p5_edge5_ideal.log,28.7579160335,0.0,1.5,True,-0.003816091296372543,0.0,True,0.0,1.5,0.75,0.0,-0.003800430702366152,-0.001900215351183076,1.0024999999999997,17.77808658666351,9.002500000000001,25.776791308975213,16775.58658666351,16774.29130897521,0.0,0.0,0.0,0.0,1,1,1.5,False,0.0,0.0,0.0,0.0,0.0,0.0,1.566059400639119e-05,0.0008082262115243584,0,0,0.003800430702366152,False,0.0,0.41207418929230544,21.26670040375045,0.0,True,,amp1p5_edge5_ideal,ideal,5.0,1.5,0.0008082262115243584,low,rx_low_swing
Ch10_35_5F3N_f1_49905299,extra,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,4,2937,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.622332333104745,45563387500.0,True,fast_calibration,0.002,reduced_4p_reflection_s11_rc,0,results/sparam_rx_trust_v2_cisco_smoke_2026-06-10/channels/Ch10_35_5F3N_f1_49905299/ngspice_smoke/reduced_4p_reflection_s11_rc/amp1p5_edge50_ideal.raw,results/sparam_rx_trust_v2_cisco_smoke_2026-06-10/channels/Ch10_35_5F3N_f1_49905299/ngspice_smoke/reduced_4p_reflection_s11_rc/amp1p5_edge50_ideal.log,28.7579160335,0.0,1.5,True,-0.003816079469421777,0.0,True,0.0,1.5,0.75,0.0,-0.0038006907533222013,-0.0019003453766611006,1.0250000000000001,17.806336051363736,9.025000000000002,25.80516241777118,16781.336051363734,16780.162417771175,0.0,0.0,0.0,0.0,1,1,1.5,False,0.0,0.0,0.0,0.0,0.0,0.0,1.5388716099575765e-05,0.0007854452602126701,0,0,0.0038006907533222013,False,0.0,0.4048926129052835,20.665855529711507,0.0,True,,amp1p5_edge50_ideal,ideal,50.0,1.5,0.0007854452602126701,low,rx_low_swing
Ch10_35_5F3N_f1_49905299,extra,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,4,2926,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.622332333104745,45563387500.0,True,fast_calibration,0.002,reduced_4p_reflection_s11_rc,0,results/sparam_rx_trust_v2_cisco_smoke_2026-06-10/channels/Ch10_35_5F3N_f1_49905299/ngspice_smoke/reduced_4p_reflection_s11_rc/amp1p5_edge500_ideal.raw,results/sparam_rx_trust_v2_cisco_smoke_2026-06-10/channels/Ch10_35_5F3N_f1_49905299/ngspice_smoke/reduced_4p_reflection_s11_rc/amp1p5_edge500_ideal.log,28.7579160335,0.0,1.5,True,-0.003815456074705055,0.0,True,0.0,1.5,0.75,0.0,-0.003800198865719098,-0.001900099432859549,1.2499999999999996,18.1635581289646,9.250000000000002,26.149438123651663,16913.558128964596,16899.43812365166,0.0,0.0,0.0,0.0,1,1,1.5,False,0.0,0.0,0.0,0.0,0.0,0.0,1.5257208985957303e-05,0.0008206805427237122,0,0,0.003800198865719098,False,0.0,0.40148448870899384,21.59572621651256,0.0,True,,amp1p5_edge500_ideal,ideal,500.0,1.5,0.0008206805427237122,low,rx_low_swing
Ch10_35_5F3N_f1_49905299,extra,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,4,2960,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.622332333104745,45563387500.0,True,fast_calibration,0.002,reduced_4p_reflection_s11_rc,0,results/sparam_rx_trust_v2_cisco_smoke_2026-06-10/channels/Ch10_35_5F3N_f1_49905299/ngspice_smoke/reduced_4p_reflection_s11_rc/amp1p5_edge5_r50.raw,results/sparam_rx_trust_v2_cisco_smoke_2026-06-10/channels/Ch10_35_5F3N_f1_49905299/ngspice_smoke/reduced_4p_reflection_s11_rc/amp1p5_edge5_r50.log,28.7579160335,-0.008064729362720903,0.7755046052083521,True,-0.001933570331652477,0.0,True,0.0,0.7657958488553471,0.38289792442767356,0.0,-0.001927713434766934,-0.000963856717383467,1.0025214097789472,17.777869167135915,9.002530451748276,25.77677103925595,16775.34775735697,16774.240587507677,0.0,0.009708756353004944,0.008064729362720903,0.0003158555380341706,1,1,0.7657958488553471,False,1.2677995535646802,1.053117403910643,0.04124539699533331,0.0,0.0,0.0,5.856896885543094e-06,0.0004327092619355365,0,0,0.001927713434766934,False,0.0,0.3038261175085502,22.44676278805165,0.0,True,,amp1p5_edge5_r50,50.0,5.0,1.5,0.009708756353004944,low,rx_low_swing
