variant,stage,rms_error,model_order,is_passive,violation_bands,max_sv_input_band,max_sv_input_band_freq_hz,max_sv_high_band,max_sv_high_band_freq_hz,spice_file
auto_default,unforced,0.0008010083795988382,9,False,"[[2977215796.7729864, 3259196916.993674], [3259196916.993674, Infinity]]",0.9981751774756603,0.0,37.736376955458326,7800000000.0,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam_ngspice\regenerated_skrf\auto_default\Clarity_example_auto_default_unforced.sp
auto_default,passive_input_band,0.4436517213029697,9,False,"[[133920404.75015245, 155316953.56122583], [2282065082.514141, 2381439970.72338], [3718926777.3679066, 3759870694.9870634], [5848761576.387066, 5854373026.118878], [5854373026.118878, Infinity]]",1.00146298108627,144000000.0,19.929595093969933,7800000000.0,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam_ngspice\regenerated_skrf\auto_default\Clarity_example_auto_default_passive_input_band.sp
auto_default,passive_high_band,3.691835176118645,9,False,"[[19886990.28422837, 23004102.325930696], [23004102.325930696, 376362918.875819], [376362918.875819, 387179189.68470687], [543857208.8379256, 556917491.9005234], [556917491.9005234, 1707751096.284418], [1707751096.284418, 1729752091.9009686], [2038922499.2072399, 2064331046.370527], [2064331046.370527, 4242192006.7796783], [4242192006.7796783, 4313557431.535779], [5515159012.4179125, 5628370422.132958], [5628370422.132958, 8019454133.148752], [8019454133.148752, 8041751373.8488455], [8569562841.524885, 8648296292.500658], [8648296292.500658, Infinity]]",4.026031163474595,146000000.0,3.714537923128715,400000000000.0,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam_ngspice\regenerated_skrf\auto_default\Clarity_example_auto_default_passive_high_band.sp
vector_3r3c,unforced,0.0009750705218759722,9,True,[],0.9983643763329778,0.0,0.9983643763329778,0.0,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam_ngspice\regenerated_skrf\vector_3r3c\Clarity_example_vector_3r3c_unforced.sp
vector_3r3c,passive_input_band,0.0009750705218759722,9,True,[],0.9983643763329778,0.0,0.9983643763329778,0.0,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam_ngspice\regenerated_skrf\vector_3r3c\Clarity_example_vector_3r3c_passive_input_band.sp
vector_3r3c,passive_high_band,0.0009750705218759722,9,True,[],0.9983643763329778,0.0,0.9983643763329778,0.0,C:\Users\sh3qm\code\ibis_comparison\hspice\sparam_ngspice\regenerated_skrf\vector_3r3c\Clarity_example_vector_3r3c_passive_high_band.sp
