channel_name,return_code,strength,base_model,out_dir,baseline_comparison_rows,baseline_pass_count,baseline_max_rx_active_rmse_v,baseline_mean_rx_active_rmse_v,baseline_max_rx_active_maxabs_v,baseline_mean_rx_active_maxabs_v,baseline_max_tx_active_rmse_v,baseline_mean_tx_active_rmse_v,baseline_max_tx_active_maxabs_v,baseline_mean_tx_active_maxabs_v,baseline_max_rx_rise50_delta_ps,baseline_mean_rx_rise50_delta_ps,baseline_max_rx_fall50_delta_ps,baseline_mean_rx_fall50_delta_ps,baseline_all_pass,s11_comparison_rows,s11_pass_count,s11_max_rx_active_rmse_v,s11_mean_rx_active_rmse_v,s11_max_rx_active_maxabs_v,s11_mean_rx_active_maxabs_v,s11_max_tx_active_rmse_v,s11_mean_tx_active_rmse_v,s11_max_tx_active_maxabs_v,s11_mean_tx_active_maxabs_v,s11_max_rx_rise50_delta_ps,s11_mean_rx_rise50_delta_ps,s11_max_rx_fall50_delta_ps,s11_mean_rx_fall50_delta_ps,s11_all_pass,status
Ch10_35_5F3N_t,0,0.5,C:\Users\sh3qm\code\ibis_comparison\results\sparam_cisco_delay_parallel_batch_2026-06-08\Ch10_35_5F3N_t\trim_sweep\trim_m10ps\models\s_equivalent_delay_reduced.sp,C:\Users\sh3qm\code\ibis_comparison\results\sparam_cisco_s11_proto_2026-06-09_trimmed_strength050\Ch10_35_5F3N_t,3,3,0.008022373470550709,0.007836280311800009,0.032624713416366524,0.024871294830894713,0.025181974191753016,0.02437304473315902,0.08273084866664715,0.0681955861573781,4.631581802820861,-0.4747872346679098,11.421606682223029,-5.201756989496431,True,3,3,0.011240062899530074,0.010749141782363034,0.03799386611847466,0.027356131001433876,0.020648101499770255,0.019619952296128108,0.08399660932518749,0.06521463354942646,5.496990623029774,-1.789268502594273,16.360518147266134,-10.679675843541977,True,pass
Ch1_10_5F3N_t,0,0.5,C:\Users\sh3qm\code\ibis_comparison\results\sparam_cisco_delay_parallel_batch_2026-06-08\Ch1_10_5F3N_t\trim_sweep\trim_m5ps\models\s_equivalent_delay_reduced.sp,C:\Users\sh3qm\code\ibis_comparison\results\sparam_cisco_s11_proto_2026-06-09_trimmed_strength050\Ch1_10_5F3N_t,3,3,0.012810010014528087,0.012462998674209117,0.045376624350886074,0.03728642031809893,0.039087743339855735,0.03793896617133281,0.08305957222979743,0.07696564147543432,5.538057573178712,-2.9533406543856464,4.336386598041031,2.2222226845460824,True,3,3,0.017275955987102597,0.01686097381375824,0.047136302262584306,0.03794073964570475,0.03178302432389487,0.030418274623286317,0.07986480528332363,0.06962873584326172,6.091290581462516,-3.604855321513186,8.387289447719937,-1.7437025746662727,True,pass
Ch3_17_5F3N_t,0,0.5,C:\Users\sh3qm\code\ibis_comparison\results\sparam_cisco_delay_parallel_batch_2026-06-08\Ch3_17_5F3N_t\trim_sweep\trim_p0ps\models\s_equivalent_delay_reduced.sp,C:\Users\sh3qm\code\ibis_comparison\results\sparam_cisco_s11_proto_2026-06-09_trimmed_strength050\Ch3_17_5F3N_t,3,3,0.006522874740747143,0.006329287957251088,0.026550691647070343,0.023661931271724,0.038398438747692575,0.03764924080351729,0.08507880841267379,0.0831834377743536,5.1181572116707486,4.215889899572704,9.826780526369205,7.127229080477804,True,3,3,0.009651957248405008,0.009359887984726355,0.03670788212891854,0.033122292382607395,0.030816444133623576,0.030005643404003066,0.07277279451619889,0.0704901663703845,4.613029586787221,2.891740335968803,3.184912732981715,1.090772428424221,True,pass
Ch4_20_5F3N_t,0,0.5,C:\Users\sh3qm\code\ibis_comparison\results\sparam_cisco_delay_parallel_batch_2026-06-08\Ch4_20_5F3N_t\trim_sweep\trim_p0ps\models\s_equivalent_delay_reduced.sp,C:\Users\sh3qm\code\ibis_comparison\results\sparam_cisco_s11_proto_2026-06-09_trimmed_strength050\Ch4_20_5F3N_t,3,3,0.009481138097767365,0.008050175798208664,0.04243523891801715,0.035139016032441704,0.02465434135275521,0.02221290812550535,0.11771776871934025,0.08478526599685395,18.603786226812247,6.70207977472496,13.809149082245398,9.910764353797674,True,3,3,0.010498996772565227,0.009218151483278687,0.04264856312414468,0.035346188691642376,0.023113788500457585,0.020439061769949318,0.11524905078610859,0.08171854047204259,18.423238690861155,6.3912907979967555,12.669547743826115,8.178073425394672,True,pass
Ch5_22_5F3N_t,0,0.5,C:\Users\sh3qm\code\ibis_comparison\results\sparam_cisco_delay_parallel_batch_2026-06-08\Ch5_22_5F3N_t\trim_sweep\trim_m5ps\models\s_equivalent_delay_reduced.sp,C:\Users\sh3qm\code\ibis_comparison\results\sparam_cisco_s11_proto_2026-06-09_trimmed_strength050\Ch5_22_5F3N_t,3,3,0.008019038633151352,0.007846557151370231,0.027190742206745416,0.019939096948469733,0.023875465560236814,0.023302784101564018,0.05404868151453161,0.05144659745607943,14.101444858485301,4.747328745517088,19.42208826906544,5.161180775938708,True,3,3,0.01013957372032433,0.009949484234287995,0.026371587709325905,0.02371949518058583,0.019149425867015117,0.018474411019420187,0.05137055135873658,0.04603904410448844,13.246066257997846,4.0164615603881515,13.243275503752372,0.9885627475150945,True,pass
Ch7_28_5F3N_t,0,0.5,C:\Users\sh3qm\code\ibis_comparison\results\sparam_cisco_delay_parallel_batch_2026-06-08\Ch7_28_5F3N_t\trim_sweep\trim_m5ps\models\s_equivalent_delay_reduced.sp,C:\Users\sh3qm\code\ibis_comparison\results\sparam_cisco_s11_proto_2026-06-09_trimmed_strength050\Ch7_28_5F3N_t,3,3,0.012529987610080876,0.012418925106427267,0.027950180437444266,0.023187751486089286,0.023912561510609748,0.023786844983035692,0.05281455332758202,0.05089440009328198,11.951566771312372,4.7377742402587115,13.898050155557229,1.5925622100058472,True,3,3,0.011226902233360684,0.010915035999618952,0.03337073894850755,0.02806671179657133,0.018707773914073248,0.018510223729854645,0.045213081384227874,0.04329171378968652,11.658922421133866,4.253572376107091,13.53746447535542,-2.6642264481833897,True,pass
Ch8_30_5F3N_t,0,0.5,C:\Users\sh3qm\code\ibis_comparison\results\sparam_cisco_delay_parallel_batch_2026-06-08\Ch8_30_5F3N_t\trim_sweep\trim_m5ps\models\s_equivalent_delay_reduced.sp,C:\Users\sh3qm\code\ibis_comparison\results\sparam_cisco_s11_proto_2026-06-09_trimmed_strength050\Ch8_30_5F3N_t,3,3,0.007439127115533519,0.006080858407478508,0.05916945695874215,0.033151196630349496,0.031411243860564105,0.030444579097820113,0.08390183318834998,0.07735394598670692,13.374313635621249,5.728817627693061,15.37997036501082,-1.649579605384588,True,3,3,0.011149944425703587,0.009877095173766086,0.058296609682299244,0.04151124953696337,0.02515156809302646,0.024144617087572026,0.0727002848241114,0.06759794118375474,12.941564803416128,4.897849025937854,22.051741319636164,-9.646639259951684,True,pass
Ch9_33_5F3N_t,0,0.5,C:\Users\sh3qm\code\ibis_comparison\results\sparam_cisco_delay_parallel_batch_2026-06-08\Ch9_33_5F3N_t\trim_sweep\trim_m10ps\models\s_equivalent_delay_reduced.sp,C:\Users\sh3qm\code\ibis_comparison\results\sparam_cisco_s11_proto_2026-06-09_trimmed_strength050\Ch9_33_5F3N_t,3,3,0.0076963457399364795,0.0066608014073266586,0.052637471978495234,0.03391590627534114,0.029438445675346033,0.028808064438180986,0.0789397786098952,0.07031951841736833,20.25416510581657,-2.156624750272229,12.602513633481749,2.814887459624771,True,3,3,0.011602785054105492,0.01073655171065851,0.054048608210188684,0.037863771433348827,0.023956183797022298,0.023162506089034984,0.07661889851370773,0.06462923975742858,20.22734364276424,-3.3985631258743134,12.25314618784168,-4.488054608456101,True,pass
