case,return_code,raw,log,points,v(p1)_max_v,v(p3)_max_v
audit_amp1p5_edge5_r50,0,results/sparam_cisco_s11_proto_2026-06-09_strength050/Ch10_35_5F3N_t/ngspice/audit_amp1p5_edge5_r50.raw,results/sparam_cisco_s11_proto_2026-06-09_strength050/Ch10_35_5F3N_t/ngspice/audit_amp1p5_edge5_r50.log,7094,0.7551754719041155,0.6618956012850603
audit_amp1p5_edge50_r50,0,results/sparam_cisco_s11_proto_2026-06-09_strength050/Ch10_35_5F3N_t/ngspice/audit_amp1p5_edge50_r50.raw,results/sparam_cisco_s11_proto_2026-06-09_strength050/Ch10_35_5F3N_t/ngspice/audit_amp1p5_edge50_r50.log,7071,0.7551530206368975,0.6618955099056356
audit_amp1p5_edge500_r50,0,results/sparam_cisco_s11_proto_2026-06-09_strength050/Ch10_35_5F3N_t/ngspice/audit_amp1p5_edge500_r50.raw,results/sparam_cisco_s11_proto_2026-06-09_strength050/Ch10_35_5F3N_t/ngspice/audit_amp1p5_edge500_r50.log,7050,0.7549298877172608,0.6618872852842428
