time_ns,hspice_pad_v,ngspice_pybis_pad_v_interp,hspice_ku,ngspice_pybis_ku_interp,hspice_kd,ngspice_pybis_kd_interp
0.0,1.028236e-09,1.143553534628197e-06,0.0,0.0,1.0,1.0
0.001,1.028236e-09,1.1435315150443835e-06,0.0,0.0,1.0,1.0
0.002,1.028236e-09,1.1435041981867472e-06,0.0,0.0,1.0,1.0
0.0052,1.028236e-09,1.1434865368749418e-06,0.0,0.0,1.0,1.0
0.01544,1.028236e-09,1.1435011376525423e-06,0.0,0.0,1.0,1.0
0.048208,1.028236e-09,1.1435304331252193e-06,0.0,0.0,1.0,1.0
0.1530656,1.028236e-09,1.1435518535858212e-06,0.0,0.0,1.0,1.0
0.4886099,1.028236e-09,1.143553534112691e-06,0.0,0.0,1.0,1.0
1.562352,1.028236e-09,1.143553534496044e-06,0.0,0.0,1.0,1.0
2.8123519999999997,1.028236e-09,1.143553534496044e-06,0.0,0.0,1.0,1.0
4.062352,1.028236e-09,1.143553534496044e-06,0.0,0.0,1.0,1.0
5.0,1.028236e-09,1.143539415171619e-06,0.0,0.0,1.0,1.0
5.000051,1.028236e-09,1.1435394331123025e-06,0.0,0.0,1.0,1.0
5.000216,1.028236e-09,1.1435374730064097e-06,0.0,0.0,1.0,1.0
5.000342,1.028236e-09,1.1435352402100255e-06,0.0,0.0,1.0,1.0
5.000545,5.930622e-07,1.1435313690614064e-06,0.0002589043,0.0,0.9997547,1.0
5.001,2.901396e-06,1.143508501887776e-06,0.0006440249,0.0,0.9993831,1.0
5.001035,3.16585e-06,1.1435072348375495e-06,0.0006736487,0.0,0.9993545,1.0
5.0010449999999995,3.242374e-06,1.143506872823199e-06,0.0006821155,0.0,0.9993464,1.0
5.001077,3.492067e-06,1.1435058019684673e-06,0.0007092092,0.0,0.9993202,1.0
5.0011790000000005,4.355714e-06,1.1435033857508581e-06,0.000795909,0.0,0.9992366,1.0
5.001507,7.778233e-06,1.1434982706528087e-06,0.001073349,0.0,0.9989689,1.0
5.002556,2.538121e-05,1.1434554424209382e-06,0.001961155,0.0,0.9981123,1.0
5.005911,0.0001468159,1.1434158988237313e-06,0.004802136,0.0,0.9953712,1.0
5.016649,0.0005944962,0.0002356643261943882,0.004185237,0.003665925731417608,0.9963915,0.9978410120177756
5.026893,0.0007798551,0.0004581297386953839,0.002036787,0.002151850685167378,1.000572,1.000828351268623
