case,return_code,raw,log,points,v(p1)_max_v,v(p3)_max_v
audit_amp1p5_edge5_r50,0,results/sparam_cisco_s11_strength_sweep_2026-06-09/Ch5_22_5F3N_t/strength_0p750/ngspice/audit_amp1p5_edge5_r50.raw,results/sparam_cisco_s11_strength_sweep_2026-06-09/Ch5_22_5F3N_t/strength_0p750/ngspice/audit_amp1p5_edge5_r50.log,7079,0.7602991899744597,0.6687479500414111
audit_amp1p5_edge50_r50,0,results/sparam_cisco_s11_strength_sweep_2026-06-09/Ch5_22_5F3N_t/strength_0p750/ngspice/audit_amp1p5_edge50_r50.raw,results/sparam_cisco_s11_strength_sweep_2026-06-09/Ch5_22_5F3N_t/strength_0p750/ngspice/audit_amp1p5_edge50_r50.log,7052,0.760271019715689,0.6687475177569806
audit_amp1p5_edge500_r50,0,results/sparam_cisco_s11_strength_sweep_2026-06-09/Ch5_22_5F3N_t/strength_0p750/ngspice/audit_amp1p5_edge500_r50.raw,results/sparam_cisco_s11_strength_sweep_2026-06-09/Ch5_22_5F3N_t/strength_0p750/ngspice/audit_amp1p5_edge500_r50.log,7026,0.7599856976825137,0.6687066424651096
