case_id,flow,pad_peak_v,pad_peak_time_ns,pad_peak_from_reverse_ns,pad_min_v,pad_min_time_ns,pad_span_v,ku_peak,ku_peak_time_ns,kd_min,kd_min_time_ns
double_toggle_1ps,hspice_native_ibis,1.544745,7.950312,2.948812,-0.00105496,5.3952029999999995,1.54579996,1.002428,6.983645,-0.006366921,6.369422
double_toggle_1ps,hspice_transistor_sp,1.502684,7.995012,2.993512,-0.01311039,5.394755999999999,1.51579439,,,,
double_toggle_1ps,ngspice_legacy,1.202013329180049,8.002910180090039,3.001410180090039,-0.01095804007293149,5.920616744729475,1.2129713692529804,1.0,5.0106724287327955,-0.001601753206663337,10.53069624095289
double_toggle_1ps,ngspice_value_match_v2,1.201832461769563,8.002983527027979,3.001483527027979,-0.01111722944723445,5.9200182307822224,1.2129496912167974,0.9973096830360234,10.78127466439342,-0.001493782726390225,10.35256698249538
double_toggle_1ps,ngspice_two_state_directional_residual,1.198555107338015,8.00284238700473,3.0013423870047298,0.001171342205429814,6.081515113353974,1.1973837651325852,0.9945232731003798,12.5,-0.0001073507248657596,10.35841827391943
double_toggle_1ps,ngspice_two_state_directional_residual_recover_mean,1.198555107338015,8.00284238700473,3.0013423870047298,0.001171342205429814,6.081515113353974,1.1973837651325852,0.9945232731003798,12.5,-0.0001073507248657596,10.35841827391943
double_toggle_1ps,ngspice_two_state_directional_residual_recover_fast,1.198555107338015,8.00284238700473,3.0013423870047298,0.001171342205429814,6.081515113353974,1.1973837651325852,0.9945232731003798,12.5,-0.0001073507248657596,10.35841827391943
