case,flow,simulator,model,direction,ui_ns,length_cm,loss_scale,channel_delay_ui,t_end_ns,completed,edges,contexts,delay_50_median_ps,delay_50_std_ps,delay_50_p2p_ps,delay_50_p2p_ui,slew_20_80_median_ps,slew_20_80_std_ps,slew_20_80_p2p_ps,trace_residual_p95_mV,trace_residual_max_mV,v_min,v_max
ui2_len30cm_loss5_coarse10,ngspice_pybis_current_kukd,ngspice,pybis current_kukd,rise,2.0,30,5.0,1.0379999999999998,75.99999999999999,True,8,00->10;00->11;10->10;10->11,1196.332125861358,993.3745692224735,2016.5834075758646,1.0082917037879322,-548.699506528211,993.6066252043661,2041.6997984479442,713.4585374661219,794.8627544995683,-0.11352140002058045,1.5904007044624802
ui2_len30cm_loss5_coarse10,ngspice_pybis_current_kukd,ngspice,pybis current_kukd,fall,2.0,30,5.0,1.0379999999999998,75.99999999999999,True,8,01->00;01->01;11->00;11->01,2004.947351989635,1006.3695284722249,2096.0604465044053,1.0480302232522025,319.05571174260695,49.21202043706312,151.3125682388465,734.9571019751911,841.4232854301223,-0.11352140002058045,1.5904007044624802
