trim_ps,delay_ns,cases,max_rx_active_rmse_v,mean_rx_active_rmse_v,max_rx_active_maxabs_v,mean_rx_active_maxabs_v,max_rx_rise50_delta_ps,mean_rx_rise50_delta_ps,max_rx_fall50_delta_ps,mean_rx_fall50_delta_ps,max_tx_active_rmse_v,mean_tx_active_rmse_v,pass_count,all_pass
-30.0,4.37858771089,3,0.011652431412899575,0.010285401106193632,0.11303360708398852,0.08507577080966262,27.29460076988044,-25.784110100427544,24.841505890615068,-22.87277091952274,0.038398438747692575,0.03764924080351729,0,False
-20.0,4.38858771089,3,0.008930311161285205,0.00802497557338538,0.08030566443085291,0.05898545573785135,17.294600769880653,-15.784110100427759,14.841505890613504,-12.872770919522361,0.038398438747692575,0.03764924080351729,2,False
-15.0,4.39358771089,3,0.007863694067979838,0.007182897820005237,0.06196715427600763,0.04480001963689992,12.33879392032744,-10.804459894944904,9.924197075223518,-7.7717269051322075,0.038398438747692575,0.03764924080351729,3,True
-10.0,4.39858771089,3,0.007032162577712755,0.006613039980276799,0.04268792614166311,0.030889608044712937,7.2946007698799775,-5.784110100427083,4.841505890613718,-2.872770919521983,0.038398438747692575,0.03764924080351729,3,True
-5.0,4.40358771089,3,0.006565656972195221,0.006302440054516009,0.022595263346089675,0.022265351786641057,2.338793920326765,-0.804459894944524,4.829432600509165,2.2282730948681717,0.038398438747692575,0.03764924080351729,3,True
0.0,4.40858771089,3,0.006522874740747143,0.006329287957251088,0.026550691647070343,0.023661931271724,5.1181572116707486,4.215889899572704,9.826780526369205,7.127229080477804,0.038398438747692575,0.03764924080351729,3,True
5.0,4.41358771089,3,0.006945377930822593,0.006737645206081441,0.0464326837211681,0.037153027300575965,10.096879650237867,9.195540105055263,14.829432600508952,12.22827309486855,0.038398438747692575,0.03764924080351729,3,True
10.0,4.41858771089,3,0.0077665048202127645,0.007499090893246226,0.06649867762416506,0.05366626794172521,15.118157211669647,14.215889899572195,19.826780526368992,17.12722908047759,0.038398438747692575,0.03764924080351729,3,True
15.0,4.42358771089,3,0.008907888997431126,0.00857490447355823,0.09239358394876662,0.0722332599720538,20.096879650236765,19.19554010505505,24.82943260050874,22.22827309486834,0.038398438747692575,0.03764924080351729,1,False
