case_id,pulse_width_ns,reference,reverse_edge_ns,pad_final_v,pad_peak_v,pad_peak_time_ns,pad_peak_from_reverse_ns,pad_fall_90_ns,pad_fall_50_ns,pad_fall_10_ns,pad_fall_90_from_reverse_ns,pad_fall_50_from_reverse_ns,pad_fall_10_from_reverse_ns,pad_recovery_span_v,pad_recovery_note,native_kd_recovery_50_ns,native_kd_t_hold_50_ns,native_kd_min_time_ns,classification,transistor_fall50_minus_native_kd_hold50_ps,transistor_fall50_minus_native_pad_fall50_ps
short_pulse_500ps_high,0.5,hspice_native_ibis_pad,5.5005,0.00104082625,0.04775305,7.282897,1.7823970000000005,7.403004602487007,7.596665099043108,7.9304414922002655,1.9025046024870074,2.096165099043108,2.429941492200266,0.04671222375,OK,7.351921695596738,1.8514216955967386,5.872482,,,
short_pulse_500ps_high,0.5,hspice_transistor_sp_pad,5.5005,5.587457e-07,0.0413073,5.582498,0.08199800000000046,5.610969125081816,5.658938633242519,5.7234784467730355,0.11046912508181617,0.15843863324251917,0.2229784467730358,0.0413067412543,OK,7.351921695596738,1.8514216955967386,5.872482,TRANSISTOR_PAD_RECOVERS_MUCH_SOONER_THAN_NATIVE_KD_HOLD,-1692.9830623542196,-1937.7264658005888
short_pulse_1ns_high,1.0,hspice_native_ibis_pad,6.0005,0.002962459,0.06159213,6.490946999999999,0.49044699999999963,6.530530199427535,6.597661419168336,6.829596474146408,0.5300301994275349,0.5971614191683363,0.8290964741464082,0.058629671,OK,8.057574747893478,2.057074747893478,6.386647,,,
short_pulse_1ns_high,1.0,hspice_transistor_sp_pad,6.0005,3.443841e-05,0.129122,6.071154,0.07065400000000022,6.101373397863928,6.176595120434402,6.271989880994287,0.10087339786392846,0.17609512043440212,0.27148988099428717,0.12908756158999998,OK,8.057574747893478,2.057074747893478,6.386647,TRANSISTOR_PAD_RECOVERS_MUCH_SOONER_THAN_NATIVE_KD_HOLD,-1880.9796274590758,-421.0662987339342
short_pulse_2ns_high,2.0,hspice_native_ibis_pad,7.0005,0.01791517,0.8250917,7.424741,0.4242410000000003,7.523563137238452,7.694934078134583,7.955915344822001,0.5230631372384522,0.6944340781345835,0.9554153448220015,0.80717653,OK,9.329752092557996,2.3292520925579963,7.538691,,,
short_pulse_2ns_high,2.0,hspice_transistor_sp_pad,7.0005,0.00037376325,1.214666,7.073531,0.07303100000000029,7.1318103382249145,7.264042881761141,7.4915967063182185,0.13131033822491478,0.2635428817611416,0.4910967063182188,1.21429223675,OK,9.329752092557996,2.3292520925579963,7.538691,TRANSISTOR_PAD_RECOVERS_MUCH_SOONER_THAN_NATIVE_KD_HOLD,-2065.7092107968547,-430.89119637344186
