channel_id,channel_path,ports,points,f_min_hz,f_max_hz,high_fmax_hz,sampled_max_sv,sampled_max_sv_freq_hz,sampled_is_passive,candidate,case,hspice_return_code,hspice_tr0,hspice_lis,ngspice_raw,ngspice_log,ngspice_return_code,tx_rmse_v,tx_maxabs_v,rx_rmse_v,rx_maxabs_v,threshold_v,hspice_tx_rise50_ns,hspice_rx_rise50_ns,hspice_tx_fall50_ns,hspice_rx_fall50_ns,hspice_rx_minus_tx_rise50_ps,hspice_rx_minus_tx_fall50_ps,ngspice_tx_rise50_ns,ngspice_rx_rise50_ns,ngspice_tx_fall50_ns,ngspice_rx_fall50_ns,ngspice_rx_minus_tx_rise50_ps,ngspice_rx_minus_tx_fall50_ps,rx_minus_tx_rise50_ps_delta_ps,rx_minus_tx_fall50_ps_delta_ps,correlation_status
Clarity_example_4669a7eb,hspice/sparam/Clarity_example.S2P,2,40,50000000.0,2000000000.0,400000000000.0,0.9981438316324364,50000000.0,True,vector_3r3c,audit_amp1p5_edge5_r50,0,results/sparam_conversion_quality_2026-06-08_smoke/channels/Clarity_example_4669a7eb/hspice_audit/audit_amp1p5_edge5_r50_hspice.tr0,results/sparam_conversion_quality_2026-06-08_smoke/channels/Clarity_example_4669a7eb/hspice_audit/audit_amp1p5_edge5_r50_hspice.lis,results/sparam_conversion_quality_2026-06-08_smoke/channels/Clarity_example_4669a7eb/hspice_audit/ngspice/audit_amp1p5_edge5_r50.raw,results/sparam_conversion_quality_2026-06-08_smoke/channels/Clarity_example_4669a7eb/hspice_audit/ngspice/audit_amp1p5_edge5_r50.log,0,0.010326614807663852,0.09077901139730271,0.08386564419497808,0.8139554032309688,0.371018375,1.0024505838604623,1.3470206688740491,9.002457293131707,9.346438243567464,344.5700850135869,343.9809504357564,1.002141177374137,1.3566106205053263,9.002183861422218,9.35731980243721,354.4694431311891,355.13594101499217,9.899358117602219,11.154990579235744,ok
Clarity_example_4669a7eb,hspice/sparam/Clarity_example.S2P,2,40,50000000.0,2000000000.0,400000000000.0,0.9981438316324364,50000000.0,True,vector_3r3c,audit_amp1p5_edge50_r50,0,results/sparam_conversion_quality_2026-06-08_smoke/channels/Clarity_example_4669a7eb/hspice_audit/audit_amp1p5_edge50_r50_hspice.tr0,results/sparam_conversion_quality_2026-06-08_smoke/channels/Clarity_example_4669a7eb/hspice_audit/audit_amp1p5_edge50_r50_hspice.lis,results/sparam_conversion_quality_2026-06-08_smoke/channels/Clarity_example_4669a7eb/hspice_audit/ngspice/audit_amp1p5_edge50_r50.raw,results/sparam_conversion_quality_2026-06-08_smoke/channels/Clarity_example_4669a7eb/hspice_audit/ngspice/audit_amp1p5_edge50_r50.log,0,0.006231956569746911,0.03621879552224002,0.04980215197014636,0.33408612906740054,0.37102455,1.0241842033984847,1.3695186931808356,9.024255371840152,9.369386268838078,345.33448978235083,345.13089699792613,1.022248593989126,1.3794649927641092,9.022688759364248,9.380234049620915,357.21639877498336,357.5452902566673,11.881908992632532,12.414393258741143,ok
Clarity_example_4669a7eb,hspice/sparam/Clarity_example.S2P,2,40,50000000.0,2000000000.0,400000000000.0,0.9981438316324364,50000000.0,True,vector_3r3c,audit_amp1p5_edge500_r50,0,results/sparam_conversion_quality_2026-06-08_smoke/channels/Clarity_example_4669a7eb/hspice_audit/audit_amp1p5_edge500_r50_hspice.tr0,results/sparam_conversion_quality_2026-06-08_smoke/channels/Clarity_example_4669a7eb/hspice_audit/audit_amp1p5_edge500_r50_hspice.lis,results/sparam_conversion_quality_2026-06-08_smoke/channels/Clarity_example_4669a7eb/hspice_audit/ngspice/audit_amp1p5_edge500_r50.raw,results/sparam_conversion_quality_2026-06-08_smoke/channels/Clarity_example_4669a7eb/hspice_audit/ngspice/audit_amp1p5_edge500_r50.log,0,0.0039024485541049774,0.0081558166367082,0.006230953187627663,0.019587321853175466,0.37112555,1.237478322662714,1.6211158119744107,9.238073435499011,9.619863049553015,383.6374893116967,381.7896140540026,1.2366553727861438,1.6040661898632076,9.240881303987102,9.608205112308983,367.41081707706365,367.32380832188187,-16.226672234633043,-14.465805732120714,ok
