case,return_code,raw,log,points,v(p1)_max_v,v(p3)_max_v
audit_amp1p5_edge5_r50,0,results/sparam_cisco_s11_proto_2026-06-09_strength025/Ch1_10_5F3N_t/ngspice/audit_amp1p5_edge5_r50.raw,results/sparam_cisco_s11_proto_2026-06-09_strength025/Ch1_10_5F3N_t/ngspice/audit_amp1p5_edge5_r50.log,7085,0.7554585882212963,0.6895888381708823
audit_amp1p5_edge50_r50,0,results/sparam_cisco_s11_proto_2026-06-09_strength025/Ch1_10_5F3N_t/ngspice/audit_amp1p5_edge50_r50.raw,results/sparam_cisco_s11_proto_2026-06-09_strength025/Ch1_10_5F3N_t/ngspice/audit_amp1p5_edge50_r50.log,7050,0.7554560910200815,0.6895872362937031
audit_amp1p5_edge500_r50,0,results/sparam_cisco_s11_proto_2026-06-09_strength025/Ch1_10_5F3N_t/ngspice/audit_amp1p5_edge500_r50.raw,results/sparam_cisco_s11_proto_2026-06-09_strength025/Ch1_10_5F3N_t/ngspice/audit_amp1p5_edge500_r50.log,7026,0.7554306665456674,0.6894479108467644
