channel_id,channel_path,ports,points,f_min_hz,f_max_hz,max_low_freq_start_hz,low_freq_coverage_ok,low_freq_coverage_ratio,min_frequency_points,frequency_point_count_ok,high_fmax_hz,sampled_max_sv,sampled_max_sv_freq_hz,sampled_is_passive,candidate,candidate_family,stage,fit_warnings,fit_complex_rms,fit_complex_max,fit_mag_db_rms_above_m40,fit_mag_db_max_above_m40,fit_phase_deg_rms_above_m40,fit_phase_deg_max_above_m40,fit_group_delay_rms_ps,fit_group_delay_max_ps,model_order,pole_count_array,is_passive,passivity_violation_bands_hz,max_sv_input_samples,max_sv_input_samples_freq_hz,max_sv_high,max_sv_high_freq_hz,sv_at_high_fmax,spice_file,math_pass,math_fail_reasons,ngspice_pass,ngspice_fail_reasons,trust_class,trust_fail_reasons,trust_warn_reasons,independent_score,selected
ch_model_fit_c02b8fb1,hspice/sparam/ch_model_fit.s2p,2,40,50000000.0,2000000000.0,5000000000.0,True,0.01,8,True,400000000000.0,0.9973807543638006,50000000.0,True,vector_3r3c,full_vector_fit,raw,"Vector Fitting: The pole relocation process stopped after reaching the maximum number of iterations (N_max = 100). The results did not converge properly. | The fitted network is passive, but the vector fit is not passive. Consider running `passivity_enforce()` to enforce passivity before using this model.",0.00066830241183518,0.0019455319063279887,0.15396589952630263,1.1549875040125173,1.0353800612559685,7.590963007403265,0.6986423252683381,2.3262926524167216,9,6,False,"[[67495533.28156868, 72233774.40004708], [72233774.40004708, 78347866.59575476], [78347866.59575476, 78775464.72330205], [5993056720.009958, 6054389515.115724], [6054389515.115724, Infinity]]",0.9968532767429068,50000000.0,1.138131497646881,400000000000.0,1.138131497646881,results/sparam_trust_workflow_ngspice_smoke_2026-06-09_v3/channels/ch_model_fit_c02b8fb1/models/vector_3r3c/ch_model_fit_c02b8fb1_vector_3r3c.sp,False,non_passive_fit;dense_singular_value;magnitude_db_error,False,,FAIL,dense_singular_value;magnitude_db_error;non_passive_fit,,0.0015752888350878634,False
