time_ns,hspice_pad_v,ngspice_pybis_pad_v_interp,hspice_ku,ngspice_pybis_ku_interp,hspice_kd,ngspice_pybis_kd_interp
7.060045000000001,0.4628438,0.4513514425039923,0.3481732,0.335153432098791,0.03799444,0.042310157334956584
7.078675,0.5031215,0.4908587798065042,0.3684842,0.3579345002568833,0.02967738,0.033804375312146834
7.094378,0.5371053,0.5242539631661259,0.3851723,0.37902509415795793,0.02311494,0.02510850605195633
7.117184,0.5863394,0.5726433061012942,0.419049,0.4089040940137333,0.0312998,0.03290547688206712
7.136406,0.6233066,0.6108407978331862,0.4238334,0.4160005652414584,0.02809473,0.029497867542515155
7.152282,0.6478905,0.634440110408594,0.4277331,0.4246191536105684,0.02593616,0.026766348431616373
7.170978,0.6743234,0.6612532131452195,0.4422544,0.4378354979417471,0.02295796,0.023949219020439366
7.177216,0.6831967,0.6704375591641896,0.4467599,0.43968099396110794,0.02166007,0.023468151267702735
7.197179,0.7116183,0.6990671129509642,0.4620876,0.4548339883857779,0.01884057,0.020499746740663117
7.227174,0.749351,0.7396510608335587,0.473826,0.4682992296703118,0.01899778,0.02002384519086923
7.2496410000000004,0.7730578,0.7628112475875422,0.4842416,0.47697397450759704,0.01682,0.017906243641494287
7.276693,0.8006115,0.7905328521223072,0.4994696,0.4940053512932927,0.01484297,0.015972463836281783
7.310027,0.83308,0.8222552040745026,0.515767,0.5067293190707712,0.01368645,0.012860808233355284
7.34336,0.8641585,0.8536485462474417,0.5370062,0.5327476092721969,0.01579936,0.016402841176338997
7.376693,0.8909284,0.8811846661394834,0.5449335,0.5397630437629812,0.0158936,0.01648970003168862
7.404134999999999,0.9093828,0.8999406936532406,0.5554242,0.5516772643325917,0.01438936,0.015537127252873914
7.432511,0.9285007,0.9191352642074707,0.5667958,0.5626048436835013,0.01325628,0.013258030136859472
7.465844000000001,0.9523671,0.9432230774572457,0.5850586,0.5796579822699157,0.0132471,0.013800996647303426
7.478023,0.9615497,0.9522487481375818,0.5903748,0.5837099707231687,0.01266989,0.013092122033255035
7.496806,0.9754281,0.9660724792498194,0.5993538,0.5934641107774079,0.01378329,0.01440917445051763
7.53014,0.9978928,0.987338325662085,0.6106758,0.6039438750157449,0.01389544,0.014518160268878658
7.5590470000000005,1.015923,1.0058813914988698,0.6221895,0.6156125386858838,0.01330892,0.01394222858734559
7.5923810000000005,1.036629,1.026675752682384,0.6351703,0.6318757488281557,0.01240034,0.013397983616093696
7.625713999999999,1.057294,1.0477346075854255,0.6497091,0.6442638748190113,0.0128537,0.0135145432689676
7.659046999999999,1.077171,1.0672280986844127,0.660962,0.6543255801927342,0.01223427,0.012892789764288485
7.692380999999999,1.096172,1.0863054091197928,0.6739651,0.6711215250728813,0.01231873,0.013042503244763895
7.725714000000001,1.115405,1.105716423041111,0.6875182,0.6818827355384451,0.01172498,0.01240836894349501
7.759047000000001,1.134129,1.1238723112292088,0.6992469,0.6924237317388551,0.01181792,0.012497106910352464
7.779801,1.145285,1.1345296875883395,0.7050986,0.69517870533898,0.009789192,0.009504546840180577
7.7969230000000005,1.154196,1.143447200123521,0.7117193,0.7056148503558507,0.0111719,0.01186636131139281
7.8291889999999995,1.170508,1.160074748990782,0.7237145,0.7165858196698448,0.01126101,0.011953285134540697
7.8561060000000005,1.184137,1.1745534757322018,0.7323599,0.7267192862970129,0.01022343,0.011035198082430111
7.88944,1.200037,1.1902985371635295,0.7423676,0.7357011586497688,0.01063957,0.01134806050061922
7.922772999999999,1.214824,1.205485185662065,0.7520901,0.7465085726432712,0.009754551,0.00991754412288256
7.956105999999999,1.229565,1.2201917870551653,0.7637854,0.7579008731894222,0.01001747,0.01074530158449203
7.989439999999999,1.244452,1.2347473529447108,0.7751748,0.7679174179212063,0.0100908,0.01081474158421072
8.022773,1.259546,1.2504125282420788,0.786288,0.7803936742512287,0.009361274,0.01012245809845342
8.056106,1.273218,1.2626380759223983,0.7933174,0.7859186042844704,0.009422392,0.01015802359208063
8.08944,1.284629,1.2740968979292553,0.8007555,0.7941349670417612,0.009466598,0.01021091457812481
8.122773,1.295566,1.2858227817121726,0.808703,0.8037686540352599,0.008721011,0.009482595774563616
8.156106,1.307117,1.2972560984126833,0.8188727,0.8118203640682033,0.008776416,0.00953043928711947
8.18944,1.319018,1.3088552560166091,0.8281533,0.8208293166283335,0.008735756,0.009431443477495152
8.222773,1.330472,1.3203305810646404,0.8358242,0.8304494568157157,0.008062533,0.008837605852777193
8.256106,1.340048,1.3308321187691687,0.8402266,0.8340090718897053,0.008084337,0.008856994361311673
8.28944,1.347935,1.3385081259432787,0.8463178,0.8397053437774374,0.008114505,0.008888020810468219
8.331815,1.357616,1.3488548987668698,0.8530122,0.8487230678882945,0.007332934,0.008124579901404848
8.383237999999999,1.369662,1.3606588873073149,0.8636125,0.8573091306379776,0.007380184,0.008167094467791671
8.438701,1.383136,1.3736937470273523,0.8737129,0.8666553221421127,0.006600247,0.007391953142096929
8.498341,1.397214,1.3874992474165533,0.8849549,0.8775215886839499,0.00664479,0.007440377247168176
8.581804,1.413344,1.4038924009218405,0.8950528,0.8893205792904513,0.005849292,0.006660333746384161
8.649149,1.423749,1.4142124048277303,0.9039322,0.8970758234311424,0.005880077,0.006691053610054473
8.71874,1.434528,1.4248198203073952,0.9124893,0.9052596784089894,0.005065621,0.00588297388896161
8.808196,1.448211,1.438375674266358,0.9241725,0.9172870509043886,0.005100342,0.005924660612504079
8.911858,1.461142,1.4516723052723324,0.9327231,0.9286058395457651,0.004271629,0.005111853377699044
9.001357,1.471217,1.4609610655054002,0.9410819,0.932765574486574,0.003177077,0.002671443097901938
9.014303,1.472377,1.462489849887078,0.9405739,0.9345818870771494,0.002999294,0.003933816080229108
9.039476,1.474546,1.4651797035905467,0.9428236,0.9374143288625462,0.003437538,0.004281642162457717
9.078643,1.477534,1.4683197237706813,0.9449938,0.9388747224375814,0.003441838,0.004285257588245974
9.109337,1.480418,1.4717212370703914,0.9494207,0.9429756954022176,0.00345061,0.004295410168801479
9.155251,1.484835,1.4751934071290829,0.951705,0.9474035969429093,0.003455136,0.004306372110631228
9.193976,1.487985,1.4784306135481788,0.9550757,0.9483568753876752,0.003461815,0.004308732096001961
9.240648,1.49155,1.4820969584949384,0.9562048,0.94965609647658,0.002598341,0.0034495275519847084
9.292332,1.494832,1.4858765376936514,0.9590903,0.9522038874461947,0.00260263,0.003454573455041
9.344928999999999,1.498644,1.4887641629229238,0.9632855,0.9570429697858905,0.002608865,0.003464157263390554
9.367806,1.499684,1.4902166122069485,0.9613924,0.9556025906589124,0.002606051,0.003461304590810379
9.383034,1.500346,1.491351987941448,0.9633352,0.9566135342440778,0.002608939,0.0034633067657874332
9.394414,1.501086,1.491894237487252,0.9656945,0.9597225851864745,0.002612445,0.003469464244889721
9.403516999999999,1.501576,1.4926900752825178,0.9636247,0.960229793273114,0.002609369,0.0034704687711107005
9.42329,1.502554,1.4941638284592091,0.9667286,0.9638099304168016,0.002613982,0.0034775592369969206
9.438001,1.503388,1.4952568454995432,0.9658807,0.9595416532626019,0.002612722,0.0034691059089985367
9.457905,1.504192,1.4963309459858516,0.9670021,0.9599935718352323,0.002614389,0.003470000934271029
9.482846,1.506109,1.4974849584287158,0.9683438,0.9617915607637751,0.0004729008,0.0017408741624100723
9.516877999999998,1.508633,1.4991612639301273,0.9697794,0.9633020410380958,0.001746104,0.002607396054542944
9.548881,1.509388,1.5011392033036715,0.9692425,0.9661755396320488,0.001745572,0.0026116642412282727
9.588108,1.510324,1.5029091064507276,0.9713854,0.9662697439534748,0.001747696,0.0026118041687825293
9.605513,1.511273,1.5039005453960135,0.9728222,0.9680264657034401,0.00174912,0.002614413537166702
9.639819,1.51386,1.505141014175976,0.9768644,0.9670480659996608,0.001753126,0.0026129602590626573
9.662965,1.515643,1.5065012975413052,0.9770561,0.9726881539755715,0.001753316,0.002621337833512674
9.703894,1.516751,1.5085944439259287,0.9757356,0.9703171569408938,0.001752007,0.002617816043734993
9.751536999999999,1.517637,1.5108190806782578,0.9782807,0.9730526981099514,0.001754529,0.0026218793136525446
9.795452,1.520246,1.51186727281716,0.9821789,0.9760247061100717,0.001758393,0.0026262938225030097
9.812163,1.520852,1.5127848175989178,0.979181,0.9728941341621138,0.001502948,0.0019982523000950034
9.822529,1.521165,1.5128096023180853,0.9782683,0.9740548637929054,-0.001413906,0.0004699779205442901
9.825031000000001,1.521351,1.512979173869953,0.9797938,0.9741988325543562,-0.0006539822,0.0005636383191642272
9.830614,1.521695,1.5133224851091576,0.980731,0.9755188732880925,0.0005083512,0.0016280053590392032
9.84146,1.521923,1.5136311789456234,0.9792787,0.9737833830461304,0.0008784232,0.001748638192528761
9.854811,1.522432,1.514033779636348,0.9832553,0.978649125927416,0.0008803952,0.001753456422401445
9.869479,1.522982,1.5148243175611316,0.9802266,0.9756789009129435,0.0008788932,0.0017505152010417289
9.885141,1.523331,1.5152632027079465,0.9829334,0.9774338244377324,0.0008802356,0.001752252988088376
9.902004999999999,1.524096,1.5156988273649916,0.9830567,0.9799427400746026,0.0008802967,0.0017547374046645396
9.922353,1.524523,1.5168764219572366,0.9821782,0.9764517979772303,0.0008798611,0.001751280550920363
9.955888999999999,1.524903,1.5179622146341063,0.9830738,0.9778062077941271,0.0008803052,0.00175262173519558
9.991459,1.525661,1.5190305162411488,0.984024,0.9781373712760645,0.0008807764,0.0017529496649321779
10.03941,1.527489,1.5200461959299516,0.9868214,0.9793249620618336,0.0008821637,0.001754125659130829
10.11138,1.529957,1.5223590815766852,0.9877931,0.9823822435539818,0.0008826456,0.0017571530868790825
10.16663,1.531285,1.5238160148482878,0.9896253,0.9862515130748729,0.0008835542,0.001760984573754957
10.23705,1.534072,1.5258166558241384,0.9929041,0.9867391318733517,0.0008851803,0.001761467431053141
10.33014,1.535747,1.5272800299767184,0.9921907,0.9856381718911762,0.0008848265,0.0017603772217255685
10.4041,1.535975,1.5286372582378673,0.9923437,0.9888070814173014,1.358575e-06,0.0008817708407044571
10.48315,1.537189,1.5302755980926062,0.993299,0.9875102660998542,1.359319e-06,0.0008811287619222806
10.58875,1.538912,1.5321477316079817,0.9952112,0.9902412797866063,1.360809e-06,0.0008824809405390086
10.72777,1.541199,1.5343487425045335,0.9971258,0.9931412311383607,1.3623e-06,0.0008839167635180057
10.90117,1.543291,1.5370937718417188,0.9990427,0.9950546881303072,1.363794e-06,0.0008848641537273955
10.97644,1.544206,1.5368454641460583,1.000002,0.9953671951101073,1.364541e-06,0.0008850188820825529
11.217319999999999,1.545013,1.5359873192775437,1.0,0.993836573934458,0.0,0.0008842610414191893
11.420779999999999,1.544631,1.5359830909622154,1.0,0.993836573934458,0.0,0.0008842610414191893
11.63934,1.544798,1.5359830623486084,1.0,0.993836573934458,0.0,0.0008842610414191893
11.94953,1.544715,1.535983062214693,1.0,0.993836573934458,0.0,0.0008842610414191893
12.36625,1.544766,1.535983062214637,1.0,0.993836573934458,0.0,0.0008842610414191893
13.0417,1.54473,1.535983062214638,1.0,0.993836573934458,0.0,0.0008842610414191893
14.21735,1.54476,1.535983062214637,1.0,0.993836573934458,0.0,0.0008842610414191893
14.999999999999998,1.544734,1.535983062214637,1.0,0.993836573934458,0.0,0.0008842610414191893
15.000499999999999,1.544734,1.5359837440241162,1.0,0.9939706940408398,0.0,0.0008650189537096473
15.001,1.544735,1.536056625528077,1.0,1.0,0.0,0.0
15.001019999999999,1.544735,1.5360603937803425,0.9999655,1.0,2.280672e-05,0.0
15.00104,1.544735,1.5360641620326085,0.9999581,1.0,2.716231e-05,0.0
15.00104,1.544735,1.5360641620326085,0.9999565,1.0,2.806612e-05,0.0
15.00104,1.544734,1.5360641620326085,0.999954,1.0,2.951222e-05,0.0
15.001059999999999,1.544734,1.536067927631948,0.9999461,1.0,3.413974e-05,0.0
15.001120000000002,1.544734,1.5360792155447707,0.9999209,1.0,4.894779e-05,0.0
15.001299999999999,1.544733,1.5361129796284791,0.99984,1.0,9.633355e-05,0.0
15.001859999999999,1.544726,1.536217109744786,0.9995814,1.0,0.000247968,0.0
15.003680000000001,1.544658,1.5365456709883396,0.9987536,1.0,0.0007331982,0.0
15.0095,1.544183,1.5375036623969647,0.998627,1.0,0.002408114,0.0
15.01968,1.543005,1.5378083669839302,0.9950094,0.996767551981333,0.001082955,0.0015599621388583526
15.03,1.543056,1.5391774967780671,1.009227,1.0046718671567074,0.004081255,0.0027316576026005786
15.04058,1.543764,1.5407482602762554,1.001498,1.0066685641384385,0.001776634,0.0031277890684134266
15.049790000000002,1.543851,1.5413570746573733,1.002353,1.0025616059194342,0.001777481,0.0020015665371336763
15.06011,1.544242,1.5427024364829538,1.004167,1.006571279896059,0.001779279,0.0017811059221065901
15.075739999999998,1.544978,1.5436258544953456,1.00414,1.00390717217977,0.001779252,0.001778467828870706
15.09773,1.545467,1.5448255358562164,1.003413,1.004592344518346,0.001778532,0.001779146310638076
15.12479,1.545856,1.5465267002850906,1.004372,1.0057447285330996,0.001779481,0.0017802874418528076
15.158130000000002,1.546729,1.547919165773202,1.005542,1.005635367086507,0.00178064,0.001780179148298925
15.191460000000001,1.54822,1.548655959054582,1.012202,1.011993411977149,0.004760374,0.003443102284865893
15.224790000000002,1.550896,1.549843980628902,1.012943,1.0107612664864596,0.002238886,0.0018499750863868968
15.25689,1.553595,1.551356543583864,1.005585,1.0063852561172353,-0.003945289,-0.0031888123559016142
15.29022,1.555578,1.5533790154522287,1.003225,1.0034185766250068,-0.006609945,-0.005357364605844079
15.320129999999999,1.556454,1.5550417328921569,0.9980781,0.9991152336142046,-0.009614222,-0.008894514873820245
15.35346,1.554936,1.556132202293641,0.9873335,0.9866128394079036,-0.01340443,-0.013099138456191702
15.3868,1.54989,1.5501211408301778,0.9747509,0.9772533426456342,-0.0160004,-0.015150561107768568
15.42013,1.543141,1.5439844766291466,0.9637062,0.9677549373126664,-0.01958404,-0.018728156544350817
15.45346,1.531905,1.533693981595239,0.9374098,0.9405025344312025,-0.02337216,-0.022209008998655237
15.481679999999999,1.518272,1.5200736150330267,0.9215429,0.9196592868928823,-0.02538021,-0.026490320718237054
15.507800000000001,1.505383,1.5070900515484345,0.9019928,0.9067165599928515,-0.03110246,-0.03005173234550504
15.53751,1.490625,1.4923339429948488,0.8828898,0.887236969106473,-0.03566442,-0.03468404833641377
15.54526,1.486395,1.4877776147566997,0.8742055,0.8761765867778734,-0.03675929,-0.03611460233239255
15.547730000000001,1.484746,1.4862897694152706,0.8695132,0.8761765867778787,-0.03703113,-0.036114602332392054
15.552420000000001,1.480511,1.4827121040172373,0.8485492,0.8421873365227404,-0.03669184,-0.037427570377346384
15.559959999999998,1.47127,1.473622709791705,0.8312204,0.8442667033490243,-0.03882973,-0.037082396333745944
15.565459999999998,1.464208,1.4667143293416849,0.8272379,0.8321314619268894,-0.03903301,-0.03842878050369529
15.568790000000002,1.459945,1.4627734329982787,0.8214244,0.8321314619268977,-0.03942375,-0.03842878050369469
15.57704,1.449269,1.4525236106462798,0.8127465,0.8200798841907116,-0.03980496,-0.0391624923695405
15.58524,1.438746,1.442325585848753,0.8020609,0.8070968907940965,-0.04142421,-0.04089085824698284
15.596680000000001,1.424111,1.428056387824236,0.7876911,0.7947507704879504,-0.04351366,-0.04268892014240726
15.615689999999999,1.399805,1.4043427899682352,0.7650695,0.7706923504036319,-0.04574504,-0.04537179157626347
15.64902,1.356686,1.3624629073943761,0.7237305,0.7338296106881781,-0.05182674,-0.05061370083299042
15.65695,1.343513,1.3482957284287844,0.6874102,0.6972928381866408,-0.05208508,-0.051314044201519214
15.66105,1.334858,1.3408489392701235,0.6733043,0.6945868598917482,-0.05245533,-0.05139515906644036
15.67386,1.306209,1.3126410701142532,0.6478183,0.6539288566955845,-0.05472733,-0.05433491829376227
15.68867,1.273018,1.280600399963303,0.6245009,0.6378839154674801,-0.05597584,-0.054751437884574164
15.70029,1.247053,1.2552270357975224,0.6041548,0.6196286143298805,-0.05718393,-0.055762675950069736
15.72011,1.198845,1.210368089153781,0.556769,0.5811124843639616,-0.05849516,-0.058595474112870825
15.741060000000001,1.140988,1.1517157278769687,0.5038351,0.5227351132459583,-0.06360038,-0.0616002254200713
15.761030000000002,1.082026,1.0947055887321804,0.4607929,0.4813572787572852,-0.06657341,-0.0649890829226632
15.784729999999998,1.008784,1.0207289332541984,0.4085114,0.41678848574884336,-0.0689893,-0.06817285881039256
15.809239999999999,0.9295796,0.9438065500564339,0.3578672,0.37560244698858003,-0.07110673,-0.07068182137791543
15.84257,0.8176471,0.831866160567756,0.2916983,0.29384646178976637,-0.07084058,-0.07081283182210267
15.8759,0.7030625,0.7181915834896656,0.2305677,0.2395958121368418,-0.07133817,-0.07119609835810625
15.90924,0.5885483,0.6044234656640092,0.1719516,0.18581822810084483,-0.07226756,-0.07240746584311854
15.942570000000002,0.4771813,0.49467693725476014,0.1256695,0.12783571162592974,-0.06475511,-0.06493940528889466
