case_id,flow,flow_label,status,pad_peak_v,pad_min_v,pad_peak_time_ns,ku_peak,ku_min,kd_min,kd_max,pad_vs_hspice_native_rmse_v,pad_vs_hspice_native_max_v,ngspice_deck,ngspice_raw,pad_active_rmse_v,pad_active_max_v,ku_active_rmse,ku_active_max,kd_active_rmse,kd_active_max,ku_jump_at_retrigger,kd_jump_at_retrigger,coeff_range_ok,ngspice_row_count,ngspice_min_timestep_ns,hnx_min,hnx_max,gup_min,gup_max,gdn_min,gdn_max,guptarget_min,guptarget_max,gdntarget_min,gdntarget_max,kugate_min,kugate_max,kdgate_min,kdgate_max,kuleg_min,kuleg_max,kdleg_min,kdleg_max,kugate_on_min,kugate_on_max,kugate_off_min,kugate_off_max,kdgate_on_min,kdgate_on_max,kdgate_off_min,kdgate_off_max,gdnrate_min,gdnrate_max,kdres_min,kdres_max,kdres_table_min,kdres_table_max,pdrecoveredge_min,pdrecoveredge_max,pdnormalfall_min,pdnormalfall_max,pdonp_norm_min,pdonp_norm_max,pdonp_recover_min,pdonp_recover_max,hshort_high_recovery_min,hshort_high_recovery_max,h2stateactive_min,h2stateactive_max,koverlap_min,koverlap_max,vmstart_latch_min,vmstart_latch_max,vmelapsed_min,vmelapsed_max,vmarg_min,vmarg_max,vmarg_max_negative_step,start_disagree_min,start_disagree_max,match_ambiguous_min,match_ambiguous_max,match_ambiguous_active_count
short_pulse_1ns_high,ngspice_two_state_directional,ngspice two-state directional maps,PAD_ONLY_IMPROVEMENT,0.1028365990146651,0.0004921255872006489,8.482172,0.06956419188714077,0.00012396345251983366,0.0013257996501125713,0.9986107960502579,,,results\io_buf_two_state_gate_model_2026-06-30\cases\short_pulse_1ns_high\ngspice_two_state_directional\short_pulse_1ns_high_ngspice_two_state_directional.sp,results\io_buf_two_state_gate_model_2026-06-30\cases\short_pulse_1ns_high\ngspice_two_state_directional\short_pulse_1ns_high_ngspice_two_state_directional.raw,0.04296288430094206,0.09076162466059705,0.023222286840380132,0.056518377573488036,0.4938267205924288,1.0617976260502573,1.5178830414797062e-18,1.2212453270876722e-15,True,23311,3.499999998268777e-06,0.0,5.005910999999999,0.0,0.10096620848783674,0.0002118070935529735,0.9999999999999992,0.0,1.0,0.0,1.0,0.00012277536185204197,0.06949381096061227,0.0013209520121776153,0.998610796055251,-0.02221839669661043,1.0125629430726488,-0.07177640060909832,1.006158578486266,0.001940593158962918,0.06989030837036277,0.00012277536185204197,0.004916497786424892,0.0019893757678113516,1.0002876890848098,0.0013209520121776153,0.9986107960552442,-3.8366678986597114,3.1501055852985633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7729969874236918e-05,0.06946755303701048,,,,,,,,,,,,
short_pulse_1ns_high,ngspice_two_state_directional_residual,ngspice two-state directional + Kd residual,PAD_ONLY_IMPROVEMENT,0.03668605506473033,0.0005884902619382557,6.452465,0.06956323004490239,0.00012378797033698135,-0.018542089261867706,1.0051417826700186,,,results\io_buf_two_state_gate_model_2026-06-30\cases\short_pulse_1ns_high\ngspice_two_state_directional_residual\short_pulse_1ns_high_ngspice_two_state_directional_residual.sp,results\io_buf_two_state_gate_model_2026-06-30\cases\short_pulse_1ns_high\ngspice_two_state_directional_residual\short_pulse_1ns_high_ngspice_two_state_directional_residual.raw,0.021914040194989146,0.044694468928306544,0.021612309897159485,0.047910666841046785,0.4875430469186742,1.0457110403690584,1.5178830414797062e-18,0.02419436242965811,True,24269,2.327211983121913e-06,0.0,5.005910999999999,0.0,0.1007610889798901,0.00022235810853331173,0.9999999999999999,0.0,1.0,0.0,1.0,0.00012260229608314975,0.06949344646678804,-0.018786502949680706,1.006158578486267,-0.02221839669661043,1.0126067646772852,-0.07175801837367063,1.006158578486266,0.001940593158962918,0.06985904867885845,0.00012260229608314975,0.004852719684520089,0.002033891162569058,1.0003851860695774,0.0013321703679145692,0.9986107960552459,-3.8355952688698047,3.2225749948768763,-0.07300596122049555,0.02562836171609773,-0.07285376671326173,0.025494886744043772,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0680015909360304,,,,,,,,,,,,
short_pulse_1ns_high,ngspice_two_state_directional_residual_recover_fast,ngspice two-state residual + fast Kd recover,PAD_ONLY_IMPROVEMENT,0.03668605506473033,0.0005884902619382557,6.452465,0.06956323004490239,0.00012378797033698135,-0.010943505231974895,1.025540479369077,,,results\io_buf_two_state_gate_model_2026-06-30\cases\short_pulse_1ns_high\ngspice_two_state_directional_residual_recover_fast\short_pulse_1ns_high_ngspice_two_state_directional_residual_recover_fast.sp,results\io_buf_two_state_gate_model_2026-06-30\cases\short_pulse_1ns_high\ngspice_two_state_directional_residual_recover_fast\short_pulse_1ns_high_ngspice_two_state_directional_residual_recover_fast.raw,0.02283729549469275,0.04665185197110076,0.021612309905476603,0.047910666841046785,0.4387668266380307,1.0457110403690584,1.5178830414797062e-18,0.02419436242965811,True,24212,2.327211983121913e-06,0.0,5.005910999999999,0.0,0.1007610889798901,0.016708158418935297,0.9999999999999999,0.0,1.0,0.0007245439105201688,1.0,0.00012260229608314975,0.06949344646678804,-0.01148357675878488,1.0280864766884295,-0.02221839669661043,1.0126067646772852,-0.07175801837367063,1.006158578486266,0.001940593158962918,0.06985904867885845,0.00012260229608314975,0.004852719684520089,0.05474625399028146,1.0011718065646706,0.015012391608691522,0.9986107960552459,-3.8355952688698047,3.3648263258689597,-0.07300596122049555,0.029157322864632323,-0.07285376671326173,0.02913756873129129,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0680015909360304,,,,,,,,,,,,
short_pulse_1ns_high,ngspice_two_state_directional_residual_recover_mean,ngspice two-state residual + mean Kd recover,PAD_ONLY_IMPROVEMENT,0.03668605506473033,0.0005884902619382557,6.452465,0.06956323004490239,0.00012378797033698135,-0.010943505231974895,1.0051417826700186,,,results\io_buf_two_state_gate_model_2026-06-30\cases\short_pulse_1ns_high\ngspice_two_state_directional_residual_recover_mean\short_pulse_1ns_high_ngspice_two_state_directional_residual_recover_mean.sp,results\io_buf_two_state_gate_model_2026-06-30\cases\short_pulse_1ns_high\ngspice_two_state_directional_residual_recover_mean\short_pulse_1ns_high_ngspice_two_state_directional_residual_recover_mean.raw,0.022171508189377666,0.04475323743002672,0.02161230989582486,0.047910666841046785,0.33735828799797785,1.0457110403690584,1.5178830414797062e-18,0.02419436242965811,True,24239,2.327211983121913e-06,0.0,5.005910999999999,0.0,0.1007610889798901,0.0018019611103429684,0.9999999999999999,0.0,1.0,0.0,1.0,0.00012260229608314975,0.06949344646678804,-0.01148357675878488,1.0076723529562024,-0.02221839669661043,1.0126067646772852,-0.07175801837367063,1.006158578486266,0.001940593158962918,0.06985904867885845,0.00012260229608314975,0.004852719684520089,0.008698335419074154,1.0003851860695774,0.0030116816216169775,0.9986107960552459,-3.8355952688698047,3.5365222215329197,-0.07300596122049555,0.028419255444548045,-0.07285376671326173,0.028286003506291943,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0680015909360304,,,,,,,,,,,,
short_pulse_1ns_high,ngspice_two_state_hybrid,ngspice two-state PWL hybrid,CHECK,1.4870638226563235,-0.010888514866247341,6.373736,1.0102282734413666,-0.021188037720655806,-0.07187698125736729,1.0050776760888787,,,results\io_buf_two_state_gate_model_2026-06-30\cases\short_pulse_1ns_high\ngspice_two_state_hybrid\short_pulse_1ns_high_ngspice_two_state_hybrid.sp,results\io_buf_two_state_gate_model_2026-06-30\cases\short_pulse_1ns_high\ngspice_two_state_hybrid\short_pulse_1ns_high_ngspice_two_state_hybrid.raw,0.4425349798449807,1.4529584626563234,0.3096203133889767,1.0096471464143222,0.5261486599217514,1.0506865276602346,0.37453942327760187,0.371232346272801,True,22471,5.600935111260696e-07,0.0,5.005910999999999,0.0,0.09963904312195027,0.01247358276457681,1.000000000000001,0.0,0.9899591898483409,0.0,1.0,0.001940593158962918,0.05860954230916861,0.008654833313783307,0.9986107960552464,-0.02221839669661053,1.0125340184911775,-0.07177909758905263,1.0061585784862652,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2404107926473317,,,,,,,,,,,,
short_pulse_1ns_high,ngspice_two_state_identity,ngspice two-state identity full,PAD_ONLY_IMPROVEMENT,0.05991277961833601,0.001175893942943845,6.61999,0.10189432582829429,0.001940593158990294,0.00131157737541202,0.9986107960546062,,,results\io_buf_two_state_gate_model_2026-06-30\cases\short_pulse_1ns_high\ngspice_two_state_identity\short_pulse_1ns_high_ngspice_two_state_identity.sp,results\io_buf_two_state_gate_model_2026-06-30\cases\short_pulse_1ns_high\ngspice_two_state_identity\short_pulse_1ns_high_ngspice_two_state_identity.raw,0.019176857257839908,0.04528729354993541,0.026012423813849973,0.09158260861891625,0.48760035749257186,1.0617976260545876,2.168404344971009e-18,1.9984014443252818e-15,True,23309,3.499999998268777e-06,0.0,5.005910999999999,0.0,0.10095551847101314,0.00021180742078045657,0.9999999999999992,0.0,1.0,0.0,1.0,0.001940593159,0.10227462351000646,0.0013070294290472677,0.9986107960595992,-0.02221839669661043,1.0125629430726488,-0.0717778498476012,1.006158578486266,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,1.0,2.856189406625207e-05,0.10109255197322785,,,,,,,,,,,,
short_pulse_1ns_high,ngspice_two_state_pwl,ngspice two-state PWL full,PAD_ONLY_IMPROVEMENT,0.0828895056851786,0.0011758939429248145,7.030045,0.05860954230887556,0.0019405931589532126,0.00122686818518774,0.9986107960502549,,,results\io_buf_two_state_gate_model_2026-06-30\cases\short_pulse_1ns_high\ngspice_two_state_pwl\short_pulse_1ns_high_ngspice_two_state_pwl.sp,results\io_buf_two_state_gate_model_2026-06-30\cases\short_pulse_1ns_high\ngspice_two_state_pwl\short_pulse_1ns_high_ngspice_two_state_pwl.raw,0.03501453460010187,0.08028510468517859,0.026820295959488285,0.07808668230887555,0.4905330805373132,1.0617976260502526,1.5178830414797062e-18,1.3322676295501878e-15,True,23309,3.499999998268777e-06,0.0,5.005910999999999,0.0,0.10095551847101314,0.00021180742078045657,0.9999999999999992,0.0,1.0,0.0,1.0,0.001940593158962918,0.05860954230916861,0.001224105229673296,0.9986107960552464,-0.02221839669661043,1.0125629430726488,-0.0717778498476012,1.006158578486266,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,1.0,5.7887167547924465e-05,0.05852812163774102,,,,,,,,,,,,
short_pulse_1ns_high,ngspice_value_match_v2,ngspice value-match v2 balanced,VALUE_MATCH_AMBIGUOUS,0.012886147210906473,-0.011049176535552803,6.1595569999999995,0.03103032111543474,-0.022218396696610493,0.9180045191283034,1.0061585784862659,,,results\io_buf_two_state_gate_model_2026-06-30\cases\short_pulse_1ns_high\ngspice_value_match_v2\short_pulse_1ns_high_ngspice_value_match_v2.sp,results\io_buf_two_state_gate_model_2026-06-30\cases\short_pulse_1ns_high\ngspice_value_match_v2\short_pulse_1ns_high_ngspice_value_match_v2.raw,0.025579312278329953,0.05789476009502667,0.026519756137343593,0.06695914224370114,0.6348714038237845,1.0581090019608,0.000311422998332183,0.0002050869871945693,True,27632,2.0033383751894007e-07,0.0,5.005910999999999,,,,,,,,,,,,,-0.022218396696610493,1.012537321335477,-0.0717654583188905,1.0061585784862659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.1169360993243487,0.0,3.7346560032923697,0.0,5.851592102610202,0.0,0.9763033180642416,2.481096811413023,1.0,1.0,212
short_pulse_2ns_high,hspice_native_ibis,HSPICE native IBIS,REFERENCE,0.8250917,-0.01111205,7.424741,0.5431727,-0.02295883,-0.07198926,1.005403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short_pulse_2ns_high,hspice_transistor_sp,HSPICE io_buf.sp transistor,PAD_REFERENCE,1.2144972375384615,-0.01310613,7.060472,,,,,0.3993096996667208,0.8711966827505823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short_pulse_2ns_high,ngspice_legacy,ngspice legacy pybis,CHECK,1.5213845112415332,-0.011048494844779662,7.440078,1.012537321335477,-0.02221839669661043,-0.07240746584312961,1.006158578486266,,,results\io_buf_two_state_gate_model_2026-06-30\cases\short_pulse_2ns_high\ngspice_legacy\short_pulse_2ns_high_ngspice_legacy.sp,results\io_buf_two_state_gate_model_2026-06-30\cases\short_pulse_2ns_high\ngspice_legacy\short_pulse_2ns_high_ngspice_legacy.raw,0.3613616426183236,0.9468966623382855,0.2833019281281989,0.7207869,0.23141813087362825,0.7982299065828886,0.7330050250303745,0.053807035572748026,True,19420,3.4999999973805984e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short_pulse_2ns_high,ngspice_two_state_directional,ngspice two-state directional maps,CHECK,0.9500778306314757,0.0007263354095316136,7.538691,0.7186221758949283,-0.006753391814832921,0.0010988305005814585,0.998610796050256,,,results\io_buf_two_state_gate_model_2026-06-30\cases\short_pulse_2ns_high\ngspice_two_state_directional\short_pulse_2ns_high_ngspice_two_state_directional.sp,results\io_buf_two_state_gate_model_2026-06-30\cases\short_pulse_2ns_high\ngspice_two_state_directional\short_pulse_2ns_high_ngspice_two_state_directional.raw,0.07732844236671173,0.32558452368684504,0.06971563703721388,0.3689693758949283,0.23582930760094648,0.8047792575231073,0.008661626951064039,0.003957440326975897,True,25004,3.4999999973805984e-06,0.0,5.005910999999999,0.0,0.5859746666000694,2.8377351806467627e-06,0.9999999999999992,0.0,1.0,0.0,0.9999999999999999,-0.008432246698636636,0.7118494900661735,0.0010987655585793297,0.9986107960552499,-0.02221839669661043,1.012537321335477,-0.0724083381173339,1.006158578486266,0.001940593158962918,0.5675035629324781,-0.008432246698636636,0.7422769336782187,0.0011077209225150875,0.9986107960552499,0.0010987655585793297,0.9986107960552442,-3.8693719384741074,3.3062644701254014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06918755089944344,,,,,,,,,,,,
