channel_id,source,source_family,validation_split,channel_path,relative_path,ports,points,f_min_hz,f_max_hz,inventory_dominant_path,max_low_freq_start_hz,low_freq_coverage_ok,low_freq_coverage_ratio,min_frequency_points,frequency_point_count_ok,high_fmax_hz,sampled_max_sv,sampled_max_sv_freq_hz,sampled_is_passive,selected_candidate,selected_candidate_family,selected_fit_source,selected_use_scope,selected_dominant_path,selected_delay_estimate_ns,selected_basis_order,selected_ring_basis_count,selected_reflection_basis_count,selected_spice_file,selected_model_copy,selected_channel_model_copy,selected_model_order,selected_fit_complex_rms,selected_max_sv_high,independent_score,independent_trust_class,independent_fail_reasons,independent_warn_reasons,status,reason
Ch10_35_5F3N_f1_49905299,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f1.s4p,4,3201,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.622332333104745,45563387500.0,True,reduced_4p_dominant_delay_rc,reduced_4p_dominant_delay_rc,touchstone_time_domain,matched_50ohm_reduced_4p,S31,16.757916033508778,8,0,0,results/sparam_trust_workflow_reduced_smoke_2026-06-09_d/channels/Ch10_35_5F3N_f1_49905299/models/reduced_4p_dominant_delay_rc/Ch10_35_5F3N_f1_49905299_reduced_4p_dominant_delay_rc.sp,results/sparam_trust_workflow_reduced_smoke_2026-06-09_d/selected_models/Ch10_35_5F3N_f1_49905299.sp,results/sparam_trust_workflow_reduced_smoke_2026-06-09_d/channels/Ch10_35_5F3N_f1_49905299/selected_model.sp,9,0.0010452661936908414,0.002947959819170157,0.0019452661936908413,WARN,,reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin,selected,lowest-order candidate selected by HSPICE-independent trust class and score
Ch10_35_5F3N_f2_f23c49e2,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f2.s4p,4,3201,10000000.0,50000000000.0,S12,5000000000.0,True,0.002,8,True,400000000000.0,0.6203501152758982,45563387500.0,True,reduced_4p_dominant_delay_rc,reduced_4p_dominant_delay_rc,touchstone_time_domain,matched_50ohm_reduced_4p,S31,3.3091568586850584,8,0,0,results/sparam_trust_workflow_reduced_smoke_2026-06-09_d/channels/Ch10_35_5F3N_f2_f23c49e2/models/reduced_4p_dominant_delay_rc/Ch10_35_5F3N_f2_f23c49e2_reduced_4p_dominant_delay_rc.sp,results/sparam_trust_workflow_reduced_smoke_2026-06-09_d/selected_models/Ch10_35_5F3N_f2_f23c49e2.sp,results/sparam_trust_workflow_reduced_smoke_2026-06-09_d/channels/Ch10_35_5F3N_f2_f23c49e2/selected_model.sp,9,5.250800105442911e-05,3.3180988705396055e-05,0.0009525080010544292,WARN,,reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin,selected,lowest-order candidate selected by HSPICE-independent trust class and score
