channel_id,source,source_family,validation_split,channel_path,ports,selected_candidate,selected_candidate_family,selected_fit_source,selected_use_scope,independent_trust_class,independent_warn_reasons,rx_selected_candidate,rx_trust_class,rx_voltage_shape_class,rx_voltage_shape_warn_reasons,rx_timing_class,rx_timing_warn_reasons,rx_ready_status,rx_warn_reasons,reflection_selected_candidate,reflection_trust_class,reflection_warn_reasons,full_selected_candidate,full_model_trust_class,full_model_warn_reasons,case,hspice_return_code,hspice_tr0,hspice_lis,ngspice_raw,ngspice_log,ngspice_return_code,tx_rmse_v,tx_maxabs_v,rx_rmse_v,rx_maxabs_v,hspice_tx_low_v,hspice_tx_active_v,hspice_tx_threshold_v,hspice_rx_low_v,hspice_rx_active_v,hspice_rx_threshold_v,ngspice_tx_low_v,ngspice_tx_active_v,ngspice_tx_threshold_v,ngspice_rx_low_v,ngspice_rx_active_v,ngspice_rx_threshold_v,hspice_tx_swing_v,hspice_rx_swing_v,ngspice_tx_swing_v,ngspice_rx_swing_v,threshold_v,tx_active_rmse_v,tx_active_maxabs_v,rx_active_rmse_v,rx_active_maxabs_v,hspice_tx_rise_threshold_crossing_count,hspice_tx_fall_threshold_crossing_count,hspice_rx_rise_threshold_crossing_count,hspice_rx_fall_threshold_crossing_count,hspice_tx_rise50_ns,hspice_rx_rise50_ns,hspice_tx_fall50_ns,hspice_rx_fall50_ns,hspice_rx_minus_tx_rise50_ps,hspice_rx_minus_tx_fall50_ps,ngspice_tx_rise_threshold_crossing_count,ngspice_tx_fall_threshold_crossing_count,ngspice_rx_rise_threshold_crossing_count,ngspice_rx_fall_threshold_crossing_count,ngspice_tx_rise50_ns,ngspice_rx_rise50_ns,ngspice_tx_fall50_ns,ngspice_rx_fall50_ns,ngspice_rx_minus_tx_rise50_ps,ngspice_rx_minus_tx_fall50_ps,rx_minus_tx_rise50_ps_delta_ps,rx_minus_tx_fall50_ps_delta_ps,correlation_status,overlay_plot,hspice_threshold_delay_confidence,hspice_threshold_delay_confidence_reasons,hspice_audit_class,hspice_audit_reason,rx_shape_hspice_audit_class,rx_shape_hspice_audit_reason,rx_timing_hspice_audit_class,rx_timing_hspice_audit_reason,rx_hspice_audit_class,rx_hspice_audit_reason,reflection_hspice_audit_class,reflection_hspice_audit_reason,full_model_hspice_audit_class,full_model_hspice_audit_reason,hspice_error
Ch10_35_5F3N_f5_3a904f20,repo_local,cisco,holdout,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f5.s4p,4,reduced_4p_rx_dominant_delay_rc,reduced_4p_rx_dominant_delay_rc,touchstone_time_domain,matched_50ohm_rx_through,WARN,reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,reduced_4p_rx_dominant_delay_rc,WARN,WARN,rx_settling_margin,WARN,rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,WARN,rx_settling_margin;rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,,FAIL,,,WARN,not_general_multiport_model;reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,audit_amp1p5_edge50_r50,0,results/sparam_rx_trust_v2_2026-06-11/channels/Ch10_35_5F3N_f5_3a904f20/hspice_audit/audit_amp1p5_edge50_r50_hspice.tr0,results/sparam_rx_trust_v2_2026-06-11/channels/Ch10_35_5F3N_f5_3a904f20/hspice_audit/audit_amp1p5_edge50_r50_hspice.lis,results/sparam_rx_trust_v2_2026-06-11/channels/Ch10_35_5F3N_f5_3a904f20/hspice_audit/ngspice/audit_amp1p5_edge50_r50.raw,results/sparam_rx_trust_v2_2026-06-11/channels/Ch10_35_5F3N_f5_3a904f20/hspice_audit/ngspice/audit_amp1p5_edge50_r50.log,0,0.02369554937463626,0.08110554552746796,5.537225511234465e-06,2.0940668601404973e-05,-4.309494e-79,0.8024979,0.40124895,3.08111e-79,-4.734183e-06,-2.3670915e-06,0.0,0.75,0.375,0.0,6.4498938446083e-06,3.22494692230415e-06,0.8024979,4.734183e-06,0.75,6.4498938446083e-06,-2.3670915e-06,0.03271089705665785,0.08110554552746796,6.344916611665691e-06,2.0940668601404973e-05,1,1,0,0,1.0262003904010202,14.632172405216892,9.025465122000027,22.783940043414272,13605.97201481587,13758.474921414245,1,1,0,1,1.0267499299999998,8.369293160634614,9.02325007,9.650592684615587,7342.543230634613,627.3426146155862,-6263.4287841812575,-13131.13230679866,ok,results/sparam_rx_trust_v2_2026-06-11/channels/Ch10_35_5F3N_f5_3a904f20/plots/audit_amp1p5_edge50_r50_hspice_vs_ngspice.png,low,hspice_rx_low_swing;ngspice_rx_low_swing,WARN,voltage_pass_threshold_delay_confidence_low,PASS,rx shape thresholds passed,WARN,rx_timing_threshold_confidence_low,WARN,rx_timing_threshold_confidence_low,PASS,reflection/TX thresholds passed,WARN,voltage_pass_threshold_delay_confidence_low,
Ch10_35_5F3N_f5_3a904f20,repo_local,cisco,holdout,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_f5.s4p,4,reduced_4p_rx_dominant_delay_rc,reduced_4p_rx_dominant_delay_rc,touchstone_time_domain,matched_50ohm_rx_through,WARN,reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,reduced_4p_rx_dominant_delay_rc,WARN,WARN,rx_settling_margin,WARN,rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,WARN,rx_settling_margin;rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,,FAIL,,,WARN,not_general_multiport_model;reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,audit_amp1p5_edge500_r50,0,results/sparam_rx_trust_v2_2026-06-11/channels/Ch10_35_5F3N_f5_3a904f20/hspice_audit/audit_amp1p5_edge500_r50_hspice.tr0,results/sparam_rx_trust_v2_2026-06-11/channels/Ch10_35_5F3N_f5_3a904f20/hspice_audit/audit_amp1p5_edge500_r50_hspice.lis,results/sparam_rx_trust_v2_2026-06-11/channels/Ch10_35_5F3N_f5_3a904f20/hspice_audit/ngspice/audit_amp1p5_edge500_r50.raw,results/sparam_rx_trust_v2_2026-06-11/channels/Ch10_35_5F3N_f5_3a904f20/hspice_audit/ngspice/audit_amp1p5_edge500_r50.log,0,0.022622195375163565,0.06813787596530038,5.9463785096383285e-06,2.5354628625467783e-05,-4.309494e-79,0.7815666,0.3907833,3.08111e-79,-5.095061e-06,-2.5475305e-06,0.0,0.75,0.375,0.0,6.447758734059228e-06,3.223879367029614e-06,0.7815666,5.095061e-06,0.75,6.447758734059228e-06,-2.5475305e-06,0.030997326714335353,0.06813787596530038,6.817065140355748e-06,2.5354628625467783e-05,1,1,0,0,1.2673025212007463,14.957590887658618,9.272133097482703,22.944757893397004,13690.288366457873,13672.624795914298,1,1,0,1,1.2605221999999998,8.479611718678088,9.239477800000001,9.802240695002872,7219.089518678088,562.7628950028716,-6471.198847779785,-13109.861900911426,ok,results/sparam_rx_trust_v2_2026-06-11/channels/Ch10_35_5F3N_f5_3a904f20/plots/audit_amp1p5_edge500_r50_hspice_vs_ngspice.png,low,hspice_rx_low_swing;ngspice_rx_low_swing,WARN,voltage_pass_threshold_delay_confidence_low,PASS,rx shape thresholds passed,WARN,rx_timing_threshold_confidence_low,WARN,rx_timing_threshold_confidence_low,PASS,reflection/TX thresholds passed,WARN,voltage_pass_threshold_delay_confidence_low,
Ch10_35_5F3N_n1_8e377765,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_n1.s4p,4,reduced_4p_rx_dominant_delay_rc,reduced_4p_rx_dominant_delay_rc,touchstone_time_domain,matched_50ohm_rx_through,WARN,reduced_4p_not_full_matrix;rx_edge_ringing_threshold_ambiguous;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,reduced_4p_rx_dominant_delay_rc,WARN,WARN,rx_settling_margin,WARN,rx_edge_ringing_threshold_ambiguous;rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,WARN,rx_settling_margin;rx_edge_ringing_threshold_ambiguous;rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,,FAIL,,,WARN,not_general_multiport_model;reduced_4p_not_full_matrix;rx_edge_ringing_threshold_ambiguous;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,audit_amp1p5_edge5_r50,-999,results/sparam_rx_trust_v2_2026-06-11/channels/Ch10_35_5F3N_n1_8e377765/hspice_audit/audit_amp1p5_edge5_r50_hspice.tr0,,results/sparam_rx_trust_v2_2026-06-11/channels/Ch10_35_5F3N_n1_8e377765/hspice_audit/ngspice/audit_amp1p5_edge5_r50.raw,results/sparam_rx_trust_v2_2026-06-11/channels/Ch10_35_5F3N_n1_8e377765/hspice_audit/ngspice/audit_amp1p5_edge5_r50.log,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,missing_raw,,,,ERROR,missing_raw,,,,,ERROR,missing_raw,ERROR,missing_raw,ERROR,missing_raw,"Command '['C:\\synopsys\\Hspice_T-2022.06\\WIN64\\hspice.com', '-i', 'audit_amp1p5_edge5_r50_hspice.sp', '-o', 'audit_amp1p5_edge5_r50_hspice']' timed out after 240 seconds"
Ch10_35_5F3N_n1_8e377765,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_n1.s4p,4,reduced_4p_rx_dominant_delay_rc,reduced_4p_rx_dominant_delay_rc,touchstone_time_domain,matched_50ohm_rx_through,WARN,reduced_4p_not_full_matrix;rx_edge_ringing_threshold_ambiguous;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,reduced_4p_rx_dominant_delay_rc,WARN,WARN,rx_settling_margin,WARN,rx_edge_ringing_threshold_ambiguous;rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,WARN,rx_settling_margin;rx_edge_ringing_threshold_ambiguous;rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,,FAIL,,,WARN,not_general_multiport_model;reduced_4p_not_full_matrix;rx_edge_ringing_threshold_ambiguous;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,audit_amp1p5_edge50_r50,-999,results/sparam_rx_trust_v2_2026-06-11/channels/Ch10_35_5F3N_n1_8e377765/hspice_audit/audit_amp1p5_edge50_r50_hspice.tr0,,results/sparam_rx_trust_v2_2026-06-11/channels/Ch10_35_5F3N_n1_8e377765/hspice_audit/ngspice/audit_amp1p5_edge50_r50.raw,results/sparam_rx_trust_v2_2026-06-11/channels/Ch10_35_5F3N_n1_8e377765/hspice_audit/ngspice/audit_amp1p5_edge50_r50.log,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,missing_raw,,,,ERROR,missing_raw,,,,,ERROR,missing_raw,ERROR,missing_raw,ERROR,missing_raw,"Command '['C:\\synopsys\\Hspice_T-2022.06\\WIN64\\hspice.com', '-i', 'audit_amp1p5_edge50_r50_hspice.sp', '-o', 'audit_amp1p5_edge50_r50_hspice']' timed out after 240 seconds"
Ch10_35_5F3N_n1_8e377765,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_n1.s4p,4,reduced_4p_rx_dominant_delay_rc,reduced_4p_rx_dominant_delay_rc,touchstone_time_domain,matched_50ohm_rx_through,WARN,reduced_4p_not_full_matrix;rx_edge_ringing_threshold_ambiguous;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,reduced_4p_rx_dominant_delay_rc,WARN,WARN,rx_settling_margin,WARN,rx_edge_ringing_threshold_ambiguous;rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,WARN,rx_settling_margin;rx_edge_ringing_threshold_ambiguous;rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,,FAIL,,,WARN,not_general_multiport_model;reduced_4p_not_full_matrix;rx_edge_ringing_threshold_ambiguous;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,audit_amp1p5_edge500_r50,-999,results/sparam_rx_trust_v2_2026-06-11/channels/Ch10_35_5F3N_n1_8e377765/hspice_audit/audit_amp1p5_edge500_r50_hspice.tr0,,results/sparam_rx_trust_v2_2026-06-11/channels/Ch10_35_5F3N_n1_8e377765/hspice_audit/ngspice/audit_amp1p5_edge500_r50.raw,results/sparam_rx_trust_v2_2026-06-11/channels/Ch10_35_5F3N_n1_8e377765/hspice_audit/ngspice/audit_amp1p5_edge500_r50.log,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,missing_raw,,,,ERROR,missing_raw,,,,,ERROR,missing_raw,ERROR,missing_raw,ERROR,missing_raw,"Command '['C:\\synopsys\\Hspice_T-2022.06\\WIN64\\hspice.com', '-i', 'audit_amp1p5_edge500_r50_hspice.sp', '-o', 'audit_amp1p5_edge500_r50_hspice']' timed out after 240 seconds"
Ch10_35_5F3N_n3_a9ef8f2b,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_n3.s4p,4,reduced_4p_rx_dominant_delay_rc,reduced_4p_rx_dominant_delay_rc,touchstone_time_domain,matched_50ohm_rx_through,WARN,reduced_4p_not_full_matrix;rx_edge_ringing_threshold_ambiguous;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,reduced_4p_rx_dominant_delay_rc,WARN,WARN,rx_settling_margin,WARN,rx_edge_ringing_threshold_ambiguous;rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,WARN,rx_settling_margin;rx_edge_ringing_threshold_ambiguous;rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,,FAIL,,,WARN,not_general_multiport_model;reduced_4p_not_full_matrix;rx_edge_ringing_threshold_ambiguous;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,audit_amp1p5_edge5_r50,-999,results/sparam_rx_trust_v2_2026-06-11/channels/Ch10_35_5F3N_n3_a9ef8f2b/hspice_audit/audit_amp1p5_edge5_r50_hspice.tr0,,results/sparam_rx_trust_v2_2026-06-11/channels/Ch10_35_5F3N_n3_a9ef8f2b/hspice_audit/ngspice/audit_amp1p5_edge5_r50.raw,results/sparam_rx_trust_v2_2026-06-11/channels/Ch10_35_5F3N_n3_a9ef8f2b/hspice_audit/ngspice/audit_amp1p5_edge5_r50.log,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,missing_raw,,,,ERROR,missing_raw,,,,,ERROR,missing_raw,ERROR,missing_raw,ERROR,missing_raw,"Command '['C:\\synopsys\\Hspice_T-2022.06\\WIN64\\hspice.com', '-i', 'audit_amp1p5_edge5_r50_hspice.sp', '-o', 'audit_amp1p5_edge5_r50_hspice']' timed out after 240 seconds"
Ch10_35_5F3N_n3_a9ef8f2b,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_n3.s4p,4,reduced_4p_rx_dominant_delay_rc,reduced_4p_rx_dominant_delay_rc,touchstone_time_domain,matched_50ohm_rx_through,WARN,reduced_4p_not_full_matrix;rx_edge_ringing_threshold_ambiguous;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,reduced_4p_rx_dominant_delay_rc,WARN,WARN,rx_settling_margin,WARN,rx_edge_ringing_threshold_ambiguous;rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,WARN,rx_settling_margin;rx_edge_ringing_threshold_ambiguous;rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,,FAIL,,,WARN,not_general_multiport_model;reduced_4p_not_full_matrix;rx_edge_ringing_threshold_ambiguous;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,audit_amp1p5_edge50_r50,-999,results/sparam_rx_trust_v2_2026-06-11/channels/Ch10_35_5F3N_n3_a9ef8f2b/hspice_audit/audit_amp1p5_edge50_r50_hspice.tr0,,results/sparam_rx_trust_v2_2026-06-11/channels/Ch10_35_5F3N_n3_a9ef8f2b/hspice_audit/ngspice/audit_amp1p5_edge50_r50.raw,results/sparam_rx_trust_v2_2026-06-11/channels/Ch10_35_5F3N_n3_a9ef8f2b/hspice_audit/ngspice/audit_amp1p5_edge50_r50.log,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,missing_raw,,,,ERROR,missing_raw,,,,,ERROR,missing_raw,ERROR,missing_raw,ERROR,missing_raw,"Command '['C:\\synopsys\\Hspice_T-2022.06\\WIN64\\hspice.com', '-i', 'audit_amp1p5_edge50_r50_hspice.sp', '-o', 'audit_amp1p5_edge50_r50_hspice']' timed out after 240 seconds"
Ch10_35_5F3N_n3_a9ef8f2b,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch10_35_5F3N_n3.s4p,4,reduced_4p_rx_dominant_delay_rc,reduced_4p_rx_dominant_delay_rc,touchstone_time_domain,matched_50ohm_rx_through,WARN,reduced_4p_not_full_matrix;rx_edge_ringing_threshold_ambiguous;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,reduced_4p_rx_dominant_delay_rc,WARN,WARN,rx_settling_margin,WARN,rx_edge_ringing_threshold_ambiguous;rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,WARN,rx_settling_margin;rx_edge_ringing_threshold_ambiguous;rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,,FAIL,,,WARN,not_general_multiport_model;reduced_4p_not_full_matrix;rx_edge_ringing_threshold_ambiguous;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,audit_amp1p5_edge500_r50,-999,results/sparam_rx_trust_v2_2026-06-11/channels/Ch10_35_5F3N_n3_a9ef8f2b/hspice_audit/audit_amp1p5_edge500_r50_hspice.tr0,,results/sparam_rx_trust_v2_2026-06-11/channels/Ch10_35_5F3N_n3_a9ef8f2b/hspice_audit/ngspice/audit_amp1p5_edge500_r50.raw,results/sparam_rx_trust_v2_2026-06-11/channels/Ch10_35_5F3N_n3_a9ef8f2b/hspice_audit/ngspice/audit_amp1p5_edge500_r50.log,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,missing_raw,,,,ERROR,missing_raw,,,,,ERROR,missing_raw,ERROR,missing_raw,ERROR,missing_raw,"Command '['C:\\synopsys\\Hspice_T-2022.06\\WIN64\\hspice.com', '-i', 'audit_amp1p5_edge500_r50_hspice.sp', '-o', 'audit_amp1p5_edge500_r50_hspice']' timed out after 240 seconds"
Ch1_10_5F3N_f1_8f9c2982,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch1_10_5F3N_f1.s4p,4,reduced_4p_rx_dominant_delay_rc,reduced_4p_rx_dominant_delay_rc,touchstone_time_domain,matched_50ohm_rx_through,WARN,reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,reduced_4p_rx_dominant_delay_rc,WARN,WARN,rx_settling_margin,WARN,rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,WARN,rx_settling_margin;rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,,FAIL,,,WARN,not_general_multiport_model;reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,audit_amp1p5_edge5_r50,0,results/sparam_rx_trust_v2_2026-06-11/channels/Ch1_10_5F3N_f1_8f9c2982/hspice_audit/audit_amp1p5_edge5_r50_hspice.tr0,results/sparam_rx_trust_v2_2026-06-11/channels/Ch1_10_5F3N_f1_8f9c2982/hspice_audit/audit_amp1p5_edge5_r50_hspice.lis,results/sparam_rx_trust_v2_2026-06-11/channels/Ch1_10_5F3N_f1_8f9c2982/hspice_audit/ngspice/audit_amp1p5_edge5_r50.raw,results/sparam_rx_trust_v2_2026-06-11/channels/Ch1_10_5F3N_f1_8f9c2982/hspice_audit/ngspice/audit_amp1p5_edge5_r50.log,0,0.01713535054885459,0.09308105480301021,4.4419607199776004e-05,0.00025161677437533336,3.059112e-78,0.7995747,0.39978735,-2.317779e-80,-0.0005093898,-0.0002546949,0.0,0.75,0.375,0.0,-0.0004687661341423599,-0.00023438306707117994,0.7995747,0.0005093898,0.75,0.0004687661341423599,-0.0002546949,0.03203368584522103,0.09308105480301021,5.016312033368566e-05,0.00025161677437533336,1,1,0,0,1.003453440592681,5.890351927349344,9.003291926425884,14.147182983441215,4886.898486756663,5143.891057015331,1,1,0,0,1.0026652490000003,5.945319386063054,9.002334751000001,13.93889131821276,4942.654137063054,4936.556567212759,55.755650306390635,-207.33448980257253,ok,results/sparam_rx_trust_v2_2026-06-11/channels/Ch1_10_5F3N_f1_8f9c2982/plots/audit_amp1p5_edge5_r50_hspice_vs_ngspice.png,low,hspice_rx_low_swing;ngspice_rx_low_swing,WARN,voltage_pass_threshold_delay_confidence_low,PASS,rx shape thresholds passed,WARN,rx_timing_threshold_confidence_low,WARN,rx_timing_threshold_confidence_low,PASS,reflection/TX thresholds passed,WARN,voltage_pass_threshold_delay_confidence_low,
Ch1_10_5F3N_f1_8f9c2982,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch1_10_5F3N_f1.s4p,4,reduced_4p_rx_dominant_delay_rc,reduced_4p_rx_dominant_delay_rc,touchstone_time_domain,matched_50ohm_rx_through,WARN,reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,reduced_4p_rx_dominant_delay_rc,WARN,WARN,rx_settling_margin,WARN,rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,WARN,rx_settling_margin;rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,,FAIL,,,WARN,not_general_multiport_model;reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,audit_amp1p5_edge50_r50,0,results/sparam_rx_trust_v2_2026-06-11/channels/Ch1_10_5F3N_f1_8f9c2982/hspice_audit/audit_amp1p5_edge50_r50_hspice.tr0,results/sparam_rx_trust_v2_2026-06-11/channels/Ch1_10_5F3N_f1_8f9c2982/hspice_audit/audit_amp1p5_edge50_r50_hspice.lis,results/sparam_rx_trust_v2_2026-06-11/channels/Ch1_10_5F3N_f1_8f9c2982/hspice_audit/ngspice/audit_amp1p5_edge50_r50.raw,results/sparam_rx_trust_v2_2026-06-11/channels/Ch1_10_5F3N_f1_8f9c2982/hspice_audit/ngspice/audit_amp1p5_edge50_r50.log,0,0.016901375725618194,0.0675648485609478,4.622708998383307e-05,0.00026112694423327006,3.059112e-78,0.7966173,0.39830865,-2.317779e-80,-0.0005092319,-0.00025461595,0.0,0.75,0.375,0.0,-0.0004685441931871676,-0.0002342720965935838,0.7966173,0.0005092319,0.75,0.0004685441931871676,-0.00025461595,0.03184279260003778,0.0675648485609478,5.228357878810616e-05,0.00026112694423327006,1,1,0,0,1.0262403685656458,5.850307975099888,9.024835228954645,14.09586175085389,4824.067606534241,5071.026521899245,1,1,0,0,1.02655391,5.9743813631615375,9.02344609,13.966632031170825,4947.827453161538,4943.185941170824,123.75984662729661,-127.84058072842163,ok,results/sparam_rx_trust_v2_2026-06-11/channels/Ch1_10_5F3N_f1_8f9c2982/plots/audit_amp1p5_edge50_r50_hspice_vs_ngspice.png,low,hspice_rx_low_swing;ngspice_rx_low_swing,WARN,voltage_pass_threshold_delay_confidence_low,PASS,rx shape thresholds passed,WARN,rx_timing_threshold_confidence_low,WARN,rx_timing_threshold_confidence_low,PASS,reflection/TX thresholds passed,WARN,voltage_pass_threshold_delay_confidence_low,
Ch1_10_5F3N_f1_8f9c2982,repo_local,cisco,calibration,hspice/sparam/Cisco_Backplane_channel_data/5F3N/Ch1_10_5F3N_f1.s4p,4,reduced_4p_rx_dominant_delay_rc,reduced_4p_rx_dominant_delay_rc,touchstone_time_domain,matched_50ohm_rx_through,WARN,reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,reduced_4p_rx_dominant_delay_rc,WARN,WARN,rx_settling_margin,WARN,rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,WARN,rx_settling_margin;rx_group_delay_metric_missing;rx_low_swing_metric_floor;rx_threshold_delay_confidence_low,,FAIL,,,WARN,not_general_multiport_model;reduced_4p_not_full_matrix;rx_low_swing_metric_floor;rx_settling_margin;threshold_delay_confidence_low;voltage_shape_ok_threshold_delay_low,audit_amp1p5_edge500_r50,0,results/sparam_rx_trust_v2_2026-06-11/channels/Ch1_10_5F3N_f1_8f9c2982/hspice_audit/audit_amp1p5_edge500_r50_hspice.tr0,results/sparam_rx_trust_v2_2026-06-11/channels/Ch1_10_5F3N_f1_8f9c2982/hspice_audit/audit_amp1p5_edge500_r50_hspice.lis,results/sparam_rx_trust_v2_2026-06-11/channels/Ch1_10_5F3N_f1_8f9c2982/hspice_audit/ngspice/audit_amp1p5_edge500_r50.raw,results/sparam_rx_trust_v2_2026-06-11/channels/Ch1_10_5F3N_f1_8f9c2982/hspice_audit/ngspice/audit_amp1p5_edge500_r50.log,0,0.01502059244049188,0.05915022958917899,4.1251536532418424e-05,0.00021273762671455079,3.059112e-78,0.7776173,0.38880865,-2.317779e-80,-0.0005085463,-0.00025427315,0.0,0.75,0.375,0.0,-0.0004673266935058055,-0.00023366334675290276,0.7776173,0.0005085463,0.75,0.0004673266935058055,-0.00025427315,0.02825107789471828,0.05915022958917899,4.6406151562531123e-05,0.00021273762671455079,1,1,0,0,1.2634640202654597,6.175463127878676,9.266769810298364,14.399414382181277,4911.999107613216,5132.6445718829145,1,1,0,0,1.2592057666666665,6.394737203982431,9.240794233333334,14.338592019581776,5135.531437315765,5097.797786248442,223.53232970254885,-34.846785634472326,ok,results/sparam_rx_trust_v2_2026-06-11/channels/Ch1_10_5F3N_f1_8f9c2982/plots/audit_amp1p5_edge500_r50_hspice_vs_ngspice.png,low,hspice_rx_low_swing;ngspice_rx_low_swing,WARN,voltage_pass_threshold_delay_confidence_low,PASS,rx shape thresholds passed,WARN,rx_timing_threshold_confidence_low,WARN,rx_timing_threshold_confidence_low,PASS,reflection/TX thresholds passed,WARN,voltage_pass_threshold_delay_confidence_low,
