case,return_code,raw,log,points,v(p1)_max_v,v(p3)_max_v
audit_amp1p5_edge5_r50,0,results/sparam_cisco_s11_strength_sweep_2026-06-09/Ch9_33_5F3N_t/strength_0p750/ngspice/audit_amp1p5_edge5_r50.raw,results/sparam_cisco_s11_strength_sweep_2026-06-09/Ch9_33_5F3N_t/strength_0p750/ngspice/audit_amp1p5_edge5_r50.log,7085,0.7631140229032147,0.6657352692840548
audit_amp1p5_edge50_r50,0,results/sparam_cisco_s11_strength_sweep_2026-06-09/Ch9_33_5F3N_t/strength_0p750/ngspice/audit_amp1p5_edge50_r50.raw,results/sparam_cisco_s11_strength_sweep_2026-06-09/Ch9_33_5F3N_t/strength_0p750/ngspice/audit_amp1p5_edge50_r50.log,7061,0.7630875519895799,0.6657351499935225
audit_amp1p5_edge500_r50,0,results/sparam_cisco_s11_strength_sweep_2026-06-09/Ch9_33_5F3N_t/strength_0p750/ngspice/audit_amp1p5_edge500_r50.raw,results/sparam_cisco_s11_strength_sweep_2026-06-09/Ch9_33_5F3N_t/strength_0p750/ngspice/audit_amp1p5_edge500_r50.log,7043,0.7628242198272421,0.6657257572378228
