case,return_code,raw,log,points,v(p1)_max_v,v(p3)_max_v
audit_amp1p5_edge5_r50,0,results/sparam_cisco_s11_strength_sweep_2026-06-09/Ch7_28_5F3N_t/strength_0p250/ngspice/audit_amp1p5_edge5_r50.raw,results/sparam_cisco_s11_strength_sweep_2026-06-09/Ch7_28_5F3N_t/strength_0p250/ngspice/audit_amp1p5_edge5_r50.log,7090,0.7530240114847103,0.6535745826947266
audit_amp1p5_edge50_r50,0,results/sparam_cisco_s11_strength_sweep_2026-06-09/Ch7_28_5F3N_t/strength_0p250/ngspice/audit_amp1p5_edge50_r50.raw,results/sparam_cisco_s11_strength_sweep_2026-06-09/Ch7_28_5F3N_t/strength_0p250/ngspice/audit_amp1p5_edge50_r50.log,7066,0.7530118300655554,0.6535745086555826
audit_amp1p5_edge500_r50,0,results/sparam_cisco_s11_strength_sweep_2026-06-09/Ch7_28_5F3N_t/strength_0p250/ngspice/audit_amp1p5_edge500_r50.raw,results/sparam_cisco_s11_strength_sweep_2026-06-09/Ch7_28_5F3N_t/strength_0p250/ngspice/audit_amp1p5_edge500_r50.log,7050,0.7528908234466194,0.6535679892777465
