time_ns,hspice_pad_v,ngspice_pybis_pad_v_interp,hspice_ku,ngspice_pybis_ku_interp,hspice_kd,ngspice_pybis_kd_interp
0.0,1.644683e-09,1.831349621123643e-06,0.0,0.0,1.0,1.0
0.001,1.644683e-09,1.8312825778368823e-06,0.0,0.0,1.0,1.0
0.002,1.644683e-09,1.8312166145014112e-06,0.0,0.0,1.0,1.0
0.0052,1.644683e-09,1.8310100519827904e-06,0.0,0.0,1.0,1.0
0.01544,1.644683e-09,1.830399392186203e-06,0.0,0.0,1.0,1.0
0.048208,1.644683e-09,1.8289891790429778e-06,0.0,0.0,1.0,1.0
0.1530656,1.644683e-09,1.8272914953796154e-06,0.0,0.0,1.0,1.0
0.4886099,1.644683e-09,1.826885149353285e-06,0.0,0.0,1.0,1.0
1.562352,1.644683e-09,1.826883002627068e-06,0.0,0.0,1.0,1.0
2.8123519999999997,1.644683e-09,1.826883002626995e-06,0.0,0.0,1.0,1.0
4.062352,1.644683e-09,1.826883002626995e-06,0.0,0.0,1.0,1.0
5.0,1.644683e-09,1.826860258194213e-06,0.0,0.0,1.0,1.0
5.000051,1.644683e-09,1.8268567277123872e-06,0.0,0.0,1.0,1.0
5.000216,1.644683e-09,1.8268469343870558e-06,0.0,0.0,1.0,1.0
5.000342,1.644683e-09,1.8268441257379507e-06,0.0,0.0,1.0,1.0
5.000545,5.948002e-07,1.8268529551288157e-06,0.0002589043,0.0,0.9997547,1.0
5.001,2.910546e-06,1.826881187031816e-06,0.0006440249,0.0,0.9993831,1.0
5.001035,3.176032e-06,1.8268839725679819e-06,0.0006736487,0.0,0.9993545,1.0
5.0010449999999995,3.252859e-06,1.826884768435458e-06,0.0006821155,0.0,0.9993464,1.0
5.001077,3.503557e-06,1.826886869048806e-06,0.0007092092,0.0,0.9993202,1.0
5.0011790000000005,4.370949e-06,1.8268884856709647e-06,0.000795909,0.0,0.9992366,1.0
5.001507,7.811981e-06,1.8268884279858558e-06,0.001073349,0.0,0.9989689,1.0
5.002556,2.557608e-05,1.8268969640955276e-06,0.001961155,0.0,0.9981123,1.0
5.005911,0.0001496403,1.8269169758775417e-06,0.004802136,0.0,0.9953712,1.0
5.016649,0.0006313136,0.00024321076576139862,0.004185237,0.003665925731417608,0.9963915,0.9978410120177756
5.026893,0.0008723202,0.0004977546375970031,0.002036787,0.002151850685167378,1.000572,1.000828351268623
5.039579,0.0009518101,0.000655331930730382,0.001585309,0.0017965730961256882,1.000122,1.00174693988063
5.055367,0.000973449,0.0007604783878297781,0.001311186,0.0014317926619169228,0.999148,1.0006820838242134
5.074487,0.0009381163,0.0007991223829286005,0.0009981774,0.0010685144637434811,0.9996753,1.0008711992625268
5.10782,0.0008162929,0.0007417459899571452,0.0007763174,0.000841687617717856,0.9996742,1.003005173361199
5.141153,0.0006750378,0.0006661125672246261,0.0005324155,0.0006962313809291536,0.9994714,1.0023635507183954
5.174487,0.0005308179,0.0005838991172901595,0.0003667746,0.0005782714005874342,0.9993337,1.001843216932765
5.20782,0.0004101271,0.0004986212671974555,0.0002916104,0.0004653787361029621,0.9992712,1.001345235606293
5.241153000000001,0.0003253889,0.0004114328494483114,0.0002738204,0.0003199224993141733,0.9992565,1.0007036129634892
5.274487000000001,0.0002614683,0.0003222641334363436,0.0001968353,0.0002019625189725402,0.9991925,1.000183279177858
5.3078199999999995,6.526497e-05,0.00020104975824208684,-0.0007848002,-0.0003320138527479804,0.9994464,1.001069605295015
5.341152999999999,-0.0002721159,-0.000257826437877364,-0.001292281,-0.001311884278514235,1.000851,1.003843260562286
