bench,bench_title,candidate,candidate_title,mode,cap_ns,softness,model,returncode,timed_out,wall_s,deck,output,rows,t_end_ns,completed,vout_last,vout_min,vout_max,nx_last,nx_max,compare_stop_ns,rmse_mv,max_abs_mv,mean_err_mv
channel_prbs7_80n,"50-ohm channel PRBS7, first 80 ns",edge50_flat4p2,edge/latch tanh50 + KUR/KDR flat tail 4.2 ns,hybrid,4.2,,driver_OutputInput_Typical_xyce_relaxed92_edge50_tailflat4p2.sub,0,False,6.05,xyce_pybis/tb_tailfix_channel_prbs7_80n_edge50_flat4p2.cir,xyce_pybis/tb_tailfix_channel_prbs7_80n_edge50_flat4p2.cir.csv,8001,80.0,True,1.47978975,-0.0103627334,1.5570777,5.96,5.96,80.0,30.339579491854447,73.37382046048901,-17.66303350680583
channel_prbs7_80n,"50-ohm channel PRBS7, first 80 ns",sel50_flat4p2,Ku/Kd selector tanh50 + KUR/KDR flat tail 4.2 ns,hybrid,4.2,,driver_OutputInput_Typical_xyce_relaxed92_sel50_tailflat4p2.sub,,True,70.01,xyce_pybis/tb_tailfix_channel_prbs7_80n_sel50_flat4p2.cir,xyce_pybis/tb_tailfix_channel_prbs7_80n_sel50_flat4p2.cir.csv,7021,70.2,False,0.000406705692,-0.00698018608,1.55656792,0.11,5.96,70.2,30.070560893430073,69.65774951812581,-17.479511160784348
channel_prbs7_80n,"50-ohm channel PRBS7, first 80 ns",ctrl75_flat4p2,all control tanh75 + KUR/KDR flat tail 4.2 ns,hybrid,4.2,,driver_OutputInput_Typical_xyce_relaxed92_ctrl75_tailflat4p2.sub,0,False,6.5,xyce_pybis/tb_tailfix_channel_prbs7_80n_ctrl75_flat4p2.cir,xyce_pybis/tb_tailfix_channel_prbs7_80n_ctrl75_flat4p2.cir.csv,8001,80.0,True,1.47978049,-0.0103043933,1.55728059,5.96,5.96,80.0,30.359761161727,74.21253546049256,-17.64653402861754
channel_prbs7_80n,"50-ohm channel PRBS7, first 80 ns",ctrl60_flat4p2,all control tanh60 + KUR/KDR flat tail 4.2 ns,hybrid,4.2,,driver_OutputInput_Typical_xyce_relaxed92_ctrl60_tailflat4p2.sub,0,False,6.08,xyce_pybis/tb_tailfix_channel_prbs7_80n_ctrl60_flat4p2.cir,xyce_pybis/tb_tailfix_channel_prbs7_80n_ctrl60_flat4p2.cir.csv,8001,80.0,True,1.47977238,-0.0103589264,1.55707661,5.96,5.96,80.0,30.341022905399974,72.7333139604881,-17.67471164834684
channel_prbs7_80n,"50-ohm channel PRBS7, first 80 ns",ctrl50_flat4p2,all control tanh50 + KUR/KDR flat tail 4.2 ns,hybrid,4.2,,driver_OutputInput_Typical_xyce_relaxed92_ctrl50_tailflat4p2.sub,0,False,6.2,xyce_pybis/tb_tailfix_channel_prbs7_80n_ctrl50_flat4p2.cir,xyce_pybis/tb_tailfix_channel_prbs7_80n_ctrl50_flat4p2.cir.csv,8001,80.0,True,1.47966545,-0.0103358215,1.55711249,5.96,5.96,80.0,30.41162068149439,73.30490046048915,-17.71248866077494
