bench,bench_title,candidate,candidate_title,mode,cap_ns,softness,model,returncode,timed_out,wall_s,deck,output,rows,t_end_ns,completed,vout_last,vout_min,vout_max,nx_last,nx_max,compare_stop_ns,rmse_mv,max_abs_mv,mean_err_mv
channel_prbs7_1000n,"50-ohm channel PRBS7, full 1000 ns",edge50_flat4p2,edge/latch tanh50 + KUR/KDR flat tail 4.2 ns,hybrid,4.2,,driver_OutputInput_Typical_xyce_relaxed92_edge50_tailflat4p2.sub,,True,260.02,xyce_pybis/tb_tailfix_channel_prbs7_1000n_edge50_flat4p2.cir,xyce_pybis/tb_tailfix_channel_prbs7_1000n_edge50_flat4p2.cir.csv,20528,205.27,False,1.47975628,-0.0103627334,1.55709835,0.15,5.96,205.27,32.62550110670452,73.37382046048901,-20.044564212269712
