bench,bench_title,candidate,candidate_title,mode,cap_ns,softness,model,returncode,timed_out,wall_s,deck,output,rows,t_end_ns,completed,vout_last,vout_min,vout_max,nx_last,nx_max,compare_stop_ns,rmse_mv,max_abs_mv,mean_err_mv
spisim_pulse200p,"SPISim-style T-line pulse, 200 ps edge",edge15_sel75_flat4p2,edge/latch tanh15 + selector tanh75 + KUR/KDR flat tail 4.2 ns,hybrid,4.2,,driver_OutputInput_Typical_xyce_relaxed92_edge15_sel75_tailflat4p2.sub,0,False,2.84,xyce_pybis/tb_tailfix_spisim_pulse200p_edge15_sel75_flat4p2.cir,xyce_pybis/tb_tailfix_spisim_pulse200p_edge15_sel75_flat4p2.cir.csv,2001,20.0,True,-0.0120372491,-0.0127929525,1.55745974,0.905854362,1.71619474,20.0,21.92703876184556,217.06086004914013,7.472218061367902
spisim_pulse200p,"SPISim-style T-line pulse, 200 ps edge",edge15_sel50_flat4p2,edge/latch tanh15 + selector tanh50 + KUR/KDR flat tail 4.2 ns,hybrid,4.2,,driver_OutputInput_Typical_xyce_relaxed92_edge15_sel50_tailflat4p2.sub,0,False,2.8,xyce_pybis/tb_tailfix_spisim_pulse200p_edge15_sel50_flat4p2.cir,xyce_pybis/tb_tailfix_spisim_pulse200p_edge15_sel50_flat4p2.cir.csv,2001,20.0,True,-0.0120181761,-0.0127674139,1.55746206,0.90626788,1.7165534,20.0,22.48178063008129,217.24069606955058,8.357339828150854
spisim_rfr200p,"SPISim-style T-line rise-fall-rise, 200 ps edge",edge15_sel75_flat4p2,edge/latch tanh15 + selector tanh75 + KUR/KDR flat tail 4.2 ns,hybrid,4.2,,driver_OutputInput_Typical_xyce_relaxed92_edge15_sel75_tailflat4p2.sub,,True,45.01,xyce_pybis/tb_tailfix_spisim_rfr200p_edge15_sel75_flat4p2.cir,xyce_pybis/tb_tailfix_spisim_rfr200p_edge15_sel75_flat4p2.cir.csv,2543,25.419999999999998,False,1.55283561,-0.0127964537,1.55760849,0.29,5.96,25.419999999999998,26.616034433323,54.41184568833091,-13.75201540527212
spisim_rfr200p,"SPISim-style T-line rise-fall-rise, 200 ps edge",edge15_sel50_flat4p2,edge/latch tanh15 + selector tanh50 + KUR/KDR flat tail 4.2 ns,hybrid,4.2,,driver_OutputInput_Typical_xyce_relaxed92_edge15_sel50_tailflat4p2.sub,,True,45.02,xyce_pybis/tb_tailfix_spisim_rfr200p_edge15_sel50_flat4p2.cir,xyce_pybis/tb_tailfix_spisim_rfr200p_edge15_sel50_flat4p2.cir.csv,2509,25.0800036,False,1.48443746,-0.0127198544,1.55757618,5.96,5.96,25.0800036,26.73639603446416,58.14523171967711,-13.97298162028256
