bench,bench_title,candidate,candidate_title,mode,cap_ns,softness,model,returncode,timed_out,wall_s,deck,output,rows,t_end_ns,completed,vout_last,vout_min,vout_max,nx_last,nx_max,compare_stop_ns,rmse_mv,max_abs_mv,mean_err_mv
channel_pulsetrain_200p,"50-ohm channel pulse train, 200 ps edge",edge50,edge/latch tanh50 only,hybrid,,,driver_OutputInput_Typical_xyce_relaxed92_edge50.sub,0,False,5.68,xyce_pybis/tb_tailfix_channel_pulsetrain_200p_edge50.cir,xyce_pybis/tb_tailfix_channel_pulsetrain_200p_edge50.cir.csv,4001,40.0,True,1.54352581,-0.0633923557,1.6842467,1.18,2.77,40.0,28.344359413980058,130.78145254253837,-0.010764056964780697
channel_pulsetrain_200p,"50-ohm channel pulse train, 200 ps edge",edge50_flat4p2,edge/latch tanh50 + KUR/KDR flat tail 4.2 ns,hybrid,4.2,,driver_OutputInput_Typical_xyce_relaxed92_edge50_tailflat4p2.sub,0,False,5.63,xyce_pybis/tb_tailfix_channel_pulsetrain_200p_edge50_flat4p2.cir,xyce_pybis/tb_tailfix_channel_pulsetrain_200p_edge50_flat4p2.cir.csv,4001,40.0,True,1.54352581,-0.0633923557,1.6842467,1.18,2.77,40.0,28.344359413980058,130.78145254253837,-0.010764056964780697
channel_pulsetrain_200p,"50-ohm channel pulse train, 200 ps edge",ctrl50_flat4p2,all control tanh50 + KUR/KDR flat tail 4.2 ns,hybrid,4.2,,driver_OutputInput_Typical_xyce_relaxed92_ctrl50_tailflat4p2.sub,0,False,5.74,xyce_pybis/tb_tailfix_channel_pulsetrain_200p_ctrl50_flat4p2.cir,xyce_pybis/tb_tailfix_channel_pulsetrain_200p_ctrl50_flat4p2.cir.csv,4001,40.0,True,1.54355352,-0.0632998731,1.68425149,1.18,2.77,40.0,28.337446943014832,130.76543754253868,0.024171420568309607
channel_bitpattern_200p,"50-ohm channel deterministic bit pattern, 200 ps edge",edge50,edge/latch tanh50 only,hybrid,,,driver_OutputInput_Typical_xyce_relaxed92_edge50.sub,0,False,6.14,xyce_pybis/tb_tailfix_channel_bitpattern_200p_edge50.cir,xyce_pybis/tb_tailfix_channel_bitpattern_200p_edge50.cir.csv,4501,45.0,True,2.30700191e-05,-0.0102758959,1.54917145,5.96,5.96,45.0,10.935314336199891,73.64905466551413,1.9316512624870603
channel_bitpattern_200p,"50-ohm channel deterministic bit pattern, 200 ps edge",edge50_flat4p2,edge/latch tanh50 + KUR/KDR flat tail 4.2 ns,hybrid,4.2,,driver_OutputInput_Typical_xyce_relaxed92_edge50_tailflat4p2.sub,0,False,5.95,xyce_pybis/tb_tailfix_channel_bitpattern_200p_edge50_flat4p2.cir,xyce_pybis/tb_tailfix_channel_bitpattern_200p_edge50_flat4p2.cir.csv,4501,45.0,True,1.91476094e-05,-0.010345487,1.55742718,5.96,5.96,45.0,19.79749562063592,71.89446723486553,-5.174156357728026
channel_bitpattern_200p,"50-ohm channel deterministic bit pattern, 200 ps edge",ctrl50_flat4p2,all control tanh50 + KUR/KDR flat tail 4.2 ns,hybrid,4.2,,driver_OutputInput_Typical_xyce_relaxed92_ctrl50_tailflat4p2.sub,0,False,6.08,xyce_pybis/tb_tailfix_channel_bitpattern_200p_ctrl50_flat4p2.cir,xyce_pybis/tb_tailfix_channel_bitpattern_200p_ctrl50_flat4p2.cir.csv,4501,45.0,True,4.64177193e-05,-0.010306724,1.55749086,5.96,5.96,45.0,19.827735013010095,71.83360823486534,-5.19001871605479
