bench,bench_title,candidate,candidate_title,mode,cap_ns,softness,model,returncode,timed_out,wall_s,deck,output,rows,t_end_ns,completed,vout_last,vout_min,vout_max,nx_last,nx_max,compare_stop_ns,rmse_mv,max_abs_mv,mean_err_mv
spisim_pulse200p,"SPISim-style T-line pulse, 200 ps edge",edge50_flat4p2,edge/latch tanh50 + KUR/KDR flat tail 4.2 ns,hybrid,4.2,,driver_OutputInput_Typical_xyce_relaxed92_edge50_tailflat4p2.sub,0,False,2.78,xyce_pybis/tb_tailfix_spisim_pulse200p_edge50_flat4p2.cir,xyce_pybis/tb_tailfix_spisim_pulse200p_edge50_flat4p2.cir.csv,2001,20.0,True,-0.0123091763,-0.0127771866,1.55697052,0.91,1.73,20.0,6.303963875110594,94.56009045896482,2.105517006443882
spisim_pulse200p,"SPISim-style T-line pulse, 200 ps edge",ctrl50_flat4p2,all control tanh50 + KUR/KDR flat tail 4.2 ns,hybrid,4.2,,driver_OutputInput_Typical_xyce_relaxed92_ctrl50_tailflat4p2.sub,0,False,2.78,xyce_pybis/tb_tailfix_spisim_pulse200p_ctrl50_flat4p2.cir,xyce_pybis/tb_tailfix_spisim_pulse200p_ctrl50_flat4p2.cir.csv,2001,20.0,True,-0.0122831339,-0.0127489139,1.55696985,0.91,1.73,20.0,6.353714197205127,94.66990209358237,2.1429874663714306
spisim_rfr200p,"SPISim-style T-line rise-fall-rise, 200 ps edge",edge50_flat4p2,edge/latch tanh50 + KUR/KDR flat tail 4.2 ns,hybrid,4.2,,driver_OutputInput_Typical_xyce_relaxed92_edge50_tailflat4p2.sub,0,False,3.33,xyce_pybis/tb_tailfix_spisim_rfr200p_edge50_flat4p2.cir,xyce_pybis/tb_tailfix_spisim_rfr200p_edge50_flat4p2.cir.csv,2601,26.0,True,0.793541634,-0.0127764573,1.55731316,0.88,5.96,26.0,26.31456354792342,54.41096687852354,-13.296437633426114
spisim_rfr200p,"SPISim-style T-line rise-fall-rise, 200 ps edge",ctrl50_flat4p2,all control tanh50 + KUR/KDR flat tail 4.2 ns,hybrid,4.2,,driver_OutputInput_Typical_xyce_relaxed92_ctrl50_tailflat4p2.sub,0,False,3.29,xyce_pybis/tb_tailfix_spisim_rfr200p_ctrl50_flat4p2.cir,xyce_pybis/tb_tailfix_spisim_rfr200p_ctrl50_flat4p2.cir.csv,2601,26.0,True,0.792175293,-0.0127465885,1.55731621,0.88,5.96,26.0,26.379506025147318,54.535800055452995,-13.340526843458688
