bench,bench_title,candidate,candidate_title,mode,cap_ns,softness,model,returncode,timed_out,wall_s,deck,output,rows,t_end_ns,completed,vout_last,vout_min,vout_max,nx_last,nx_max,compare_stop_ns,rmse_mv,max_abs_mv,mean_err_mv
channel_pulsetrain_200p,"50-ohm channel pulse train, 200 ps edge",tanh15,existing all-control tanh15,base,,,driver_OutputInput_Typical_xyce_relaxed15.sub,0,False,5.88,xyce_pybis/tb_tailfix_channel_pulsetrain_200p_tanh15.cir,xyce_pybis/tb_tailfix_channel_pulsetrain_200p_tanh15.cir.csv,4001,40.0,True,1.55401748,0.0,1.69552518,1.1720765,2.7578977,40.0,56.16628144573856,147.03016219114252,40.17420468819309
channel_pulsetrain_200p,"50-ohm channel pulse train, 200 ps edge",edge15_flat4p2,edge/latch tanh15 + KUR/KDR flat tail 4.2 ns,hybrid,4.2,,driver_OutputInput_Typical_xyce_relaxed92_edge15_tailflat4p2.sub,0,False,5.81,xyce_pybis/tb_tailfix_channel_pulsetrain_200p_edge15_flat4p2.cir,xyce_pybis/tb_tailfix_channel_pulsetrain_200p_edge15_flat4p2.cir.csv,4001,40.0,True,1.55087296,-0.0653898354,1.68702088,1.1720765,2.7578977,40.0,29.726106700039477,141.0234919212796,1.0586864748897045
channel_bitpattern_200p,"50-ohm channel deterministic bit pattern, 200 ps edge",tanh15,existing all-control tanh15,base,,,driver_OutputInput_Typical_xyce_relaxed15.sub,0,False,6.26,xyce_pybis/tb_tailfix_channel_bitpattern_200p_tanh15.cir,xyce_pybis/tb_tailfix_channel_bitpattern_200p_tanh15.cir.csv,4501,45.0,True,0.0293441428,0.0,1.57122231,5.96,5.96,45.0,64.85174488176378,111.20663950552267,-6.6846077642034345
channel_bitpattern_200p,"50-ohm channel deterministic bit pattern, 200 ps edge",edge15_flat4p2,edge/latch tanh15 + KUR/KDR flat tail 4.2 ns,hybrid,4.2,,driver_OutputInput_Typical_xyce_relaxed92_edge15_tailflat4p2.sub,0,False,6.22,xyce_pybis/tb_tailfix_channel_bitpattern_200p_edge15_flat4p2.cir,xyce_pybis/tb_tailfix_channel_bitpattern_200p_edge15_flat4p2.cir.csv,4501,45.0,True,-1.13383848e-05,-0.0104120404,1.55720924,5.96,5.96,45.0,19.650094941644085,69.7648814497675,-5.122307491961661
