bench,bench_title,candidate,candidate_title,mode,cap_ns,softness,model,returncode,timed_out,wall_s,deck,output,rows,t_end_ns,completed,vout_last,vout_min,vout_max,nx_last,nx_max,compare_stop_ns,rmse_mv,max_abs_mv,mean_err_mv
channel_prbs7_80n,"50-ohm channel PRBS7, first 80 ns",edge75_flat4p2,edge/latch tanh75 + KUR/KDR flat tail 4.2 ns,hybrid,4.2,,driver_OutputInput_Typical_xyce_relaxed92_edge75_tailflat4p2.sub,0,False,6.05,xyce_pybis/tb_tailfix_channel_prbs7_80n_edge75_flat4p2.cir,xyce_pybis/tb_tailfix_channel_prbs7_80n_edge75_flat4p2.cir.csv,8001,80.0,True,1.47978139,-0.0103056312,1.557227,5.96,5.96,80.0,30.35876923549747,74.19026446049237,-17.64560878338919
channel_prbs7_80n,"50-ohm channel PRBS7, first 80 ns",edge60_flat4p2,edge/latch tanh60 + KUR/KDR flat tail 4.2 ns,hybrid,4.2,,driver_OutputInput_Typical_xyce_relaxed92_edge60_tailflat4p2.sub,0,False,5.86,xyce_pybis/tb_tailfix_channel_prbs7_80n_edge60_flat4p2.cir,xyce_pybis/tb_tailfix_channel_prbs7_80n_edge60_flat4p2.cir.csv,8001,80.0,True,1.47978954,-0.0103627162,1.55706764,5.96,5.96,80.0,30.331010840245344,72.73877446048805,-17.667774991661997
