bench,bench_title,candidate,candidate_title,mode,cap_ns,softness,model,returncode,timed_out,wall_s,deck,output,rows,t_end_ns,completed,vout_last,vout_min,vout_max,nx_last,nx_max,compare_stop_ns,rmse_mv,max_abs_mv,mean_err_mv
spisim_pulse200p,"SPISim-style T-line pulse, 200 ps edge",tanh15,existing all-control tanh15,base,,,driver_OutputInput_Typical_xyce_relaxed15.sub,0,False,2.91,xyce_pybis/tb_tailfix_spisim_pulse200p_tanh15.cir,xyce_pybis/tb_tailfix_spisim_pulse200p_tanh15.cir.csv,2001,20.0,True,0.0181595201,0.0,1.55685839,0.907876471,1.71715107,20.0,50.44483435655074,250.92857697693705,38.75484757741984
spisim_pulse200p,"SPISim-style T-line pulse, 200 ps edge",edge15_flat4p2,edge/latch tanh15 + KUR/KDR flat tail 4.2 ns,hybrid,4.2,,driver_OutputInput_Typical_xyce_relaxed92_edge15_tailflat4p2.sub,,True,45.02,xyce_pybis/tb_tailfix_spisim_pulse200p_edge15_flat4p2.cir,xyce_pybis/tb_tailfix_spisim_pulse200p_edge15_flat4p2.cir.csv,1496,14.950000900000001,False,1.43161996,-0.0127904851,1.55745722,0.12,1.71569691,14.950000900000001,23.025385971681413,216.9305692298039,8.248005921559605
spisim_rfr200p,"SPISim-style T-line rise-fall-rise, 200 ps edge",tanh15,existing all-control tanh15,base,,,driver_OutputInput_Typical_xyce_relaxed15.sub,,True,45.02,xyce_pybis/tb_tailfix_spisim_rfr200p_tanh15.cir,xyce_pybis/tb_tailfix_spisim_rfr200p_tanh15.cir.csv,2248,22.47,False,1.41238724,0.0,1.55697449,5.37770524,5.96,22.47,77.43747455600885,136.87339668534437,-26.568412757196537
spisim_rfr200p,"SPISim-style T-line rise-fall-rise, 200 ps edge",edge15_flat4p2,edge/latch tanh15 + KUR/KDR flat tail 4.2 ns,hybrid,4.2,,driver_OutputInput_Typical_xyce_relaxed92_edge15_tailflat4p2.sub,0,False,3.42,xyce_pybis/tb_tailfix_spisim_rfr200p_edge15_flat4p2.cir,xyce_pybis/tb_tailfix_spisim_rfr200p_edge15_flat4p2.cir.csv,2601,26.0,True,0.806789985,-0.0127477708,1.55760669,0.871640916,5.96,26.0,26.328580790205088,57.338820842870234,-13.461113200670995
