simulator,candidate,model,returncode,timed_out,wall_s,deck,output,rows,t_end_ns,completed,ntst_min,ntst_max,pad_min,pad_max,candidate_title,nx_last,nx_max,compare_stop_ns,ntst_rmse_mv,ntst_max_abs_mv,ntst_mean_mv,pad_rmse_mv,pad_max_abs_mv
ngspice,direct,driver_OutputInput_Typical.sub,0,False,0.0,ngspice_pybis/tb_prbs7_tline_50ohm_200n_ngspice_pybis.sp,ngspice_pybis/tb_prbs7_tline_50ohm_200n_ngspice_pybis.raw,963925,125.5785908677463,False,-0.012793518107527076,1.5566121879390415,-0.012787547406684656,1.5566081208288642,,,,,,,,,
xyce,tanh92,driver_OutputInput_Typical_xyce_relaxed92.sub,0,False,0.0,xyce_pybis/tb_prbs7_tline_50ohm_200n_xyce_tanh92.cir,xyce_pybis/tb_prbs7_tline_50ohm_200n_xyce_tanh92.cir.csv,6526,65.25,False,-0.0125698565,1.54646051,-0.0125698565,1.54800017,baseline tanh92,0.13,5.96,65.25,2.724626175002883,37.99560699803561,0.8876326852772486,2.7260976832299932,38.00885363938744
xyce,flat4p2,driver_OutputInput_Typical_xyce_relaxed92_tailflat4p2.sub,0,False,0.0,xyce_pybis/tb_prbs7_tline_50ohm_200n_xyce_flat4p2.cir,xyce_pybis/tb_prbs7_tline_50ohm_200n_xyce_flat4p2.cir.csv,6545,65.44,False,-0.0125698565,1.55452463,-0.0125698565,1.55635617,KUR/KDR table flat tail after 4.2 ns,0.32,5.96,65.44,32.96007964319814,54.41096687851665,-20.03771534213262,32.94552714032868,54.41096687851643
xyce,edge50_flat4p2,driver_OutputInput_Typical_xyce_relaxed92_edge50_tailflat4p2.sub,0,False,0.0,xyce_pybis/tb_prbs7_tline_50ohm_200n_xyce_edge50_flat4p2.cir,xyce_pybis/tb_prbs7_tline_50ohm_200n_xyce_edge50_flat4p2.cir.csv,9545,95.44,False,-0.0127767735,1.55731098,-0.0127767519,1.55731098,edge/latch tanh50 + KUR/KDR flat tail 4.2 ns,0.32,5.96,95.44,42.61946330401904,54.41096687851976,-34.05697781689598,42.62554882058686,54.41096687851954
xyce,edge15_flat4p2,driver_OutputInput_Typical_xyce_relaxed92_edge15_tailflat4p2.sub,0,False,0.0,xyce_pybis/tb_prbs7_tline_50ohm_200n_xyce_edge15_flat4p2.cir,xyce_pybis/tb_prbs7_tline_50ohm_200n_xyce_edge15_flat4p2.cir.csv,4509,45.08,False,-0.0127853681,1.484562,-0.0127853681,1.484562,edge/latch tanh15 + KUR/KDR flat tail 4.2 ns,5.96,5.96,45.08,19.844490488286013,187.7024466539387,-6.738484109518534,19.556528941776577,166.40850168237822
