bench,bench_title,candidate,candidate_title,mode,cap_ns,softness,model,returncode,timed_out,wall_s,deck,output,rows,t_end_ns,completed,vout_last,vout_min,vout_max,nx_last,nx_max,compare_stop_ns,rmse_mv,max_abs_mv,mean_err_mv
channel_prbs7_200n,"50-ohm channel PRBS7, first 200 ns",edge75_flat4p2,edge/latch tanh75 + KUR/KDR flat tail 4.2 ns,hybrid,4.2,,driver_OutputInput_Typical_xyce_relaxed92_edge75_tailflat4p2.sub,,True,150.02,xyce_pybis/tb_tailfix_channel_prbs7_200n_edge75_flat4p2.cir,xyce_pybis/tb_tailfix_channel_prbs7_200n_edge75_flat4p2.cir.csv,10540,105.39,False,5.58420949e-05,-0.0103056312,1.557227,0.3,5.96,105.39,32.929101579185804,74.55624596281196,-21.01936452816834
channel_prbs7_200n,"50-ohm channel PRBS7, first 200 ns",edge60_flat4p2,edge/latch tanh60 + KUR/KDR flat tail 4.2 ns,hybrid,4.2,,driver_OutputInput_Typical_xyce_relaxed92_edge60_tailflat4p2.sub,,True,150.02,xyce_pybis/tb_tailfix_channel_prbs7_200n_edge60_flat4p2.cir,xyce_pybis/tb_tailfix_channel_prbs7_200n_edge60_flat4p2.cir.csv,10518,105.17,False,5.63333255e-05,-0.0103627162,1.55707846,0.08,5.96,105.17,32.937891175438466,72.73877446048805,-21.06899867102006
