channel_id,source,source_family,validation_split,channel_path,relative_path,ports,points,f_min_hz,f_max_hz,inventory_dominant_path,max_low_freq_start_hz,low_freq_coverage_ok,low_freq_coverage_ratio,min_frequency_points,frequency_point_count_ok,high_fmax_hz,sampled_max_sv,sampled_max_sv_freq_hz,sampled_is_passive,qualification_profile,candidate,return_code,raw,log,stop_ns,v(p1)_min_v,v(p1)_max_v,v(p1)_finite,v(p3)_min_v,v(p3)_max_v,v(p3)_finite,tx_low_v,tx_active_v,tx_threshold_v,rx_low_v,rx_active_v,rx_threshold_v,tx_rise50_ns,rx_rise50_ns,tx_fall50_ns,rx_fall50_ns,rx_minus_tx_rise50_ps,rx_minus_tx_fall50_ps,tx_pre_response_abs_v,tx_overshoot_v,tx_undershoot_v,tx_settling_abs_v,tx_rise_threshold_crossing_count,tx_fall_threshold_crossing_count,tx_swing_v,tx_ringing_threshold_ambiguous,tx_overshoot_pct_swing,tx_undershoot_pct_swing,tx_settling_pct_swing,tx_pre_response_pct_swing,rx_pre_response_abs_v,rx_overshoot_v,rx_undershoot_v,rx_settling_abs_v,rx_rise_threshold_crossing_count,rx_fall_threshold_crossing_count,rx_swing_v,rx_ringing_threshold_ambiguous,rx_overshoot_pct_swing,rx_undershoot_pct_swing,rx_settling_pct_swing,rx_pre_response_pct_swing,finite_reasonable,last_trouble,case,rsrc_ohm,edge_ps,amplitude_v,voltage_shape_score_v,threshold_delay_confidence,threshold_delay_confidence_reasons,v(p2)_min_v,v(p2)_max_v,v(p2)_finite
Agilent_E5071B_4f4fd1d7,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Agilent_E5071B.s4p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Agilent_E5071B.s4p,4,1346,500000000.0,4500000000.0,S12,5000000000.0,True,0.1,8,True,400000000000.0,0.974180745358752,500000000.0,True,fast_calibration,reduced_4p_rx_dominant_delay_rc,0,results/sparam_view_trust_smoke_2026-06-10/channels/Agilent_E5071B_4f4fd1d7/ngspice_smoke/reduced_4p_rx_dominant_delay_rc/amp0p5_edge5_ideal.raw,results/sparam_view_trust_smoke_2026-06-10/channels/Agilent_E5071B_4f4fd1d7/ngspice_smoke/reduced_4p_rx_dominant_delay_rc/amp0p5_edge5_ideal.log,13.1085854725,0.0,0.5,True,-0.005319696111151737,0.005431787944700769,True,0.0,0.5,0.25,0.0,0.001239747400209087,0.0006198737001045435,1.0025000000000002,2.1789391661490134,9.002500000000001,10.169667348483557,1176.439166149013,1167.1673484835574,0.0,0.0,0.0,0.0,1,1,0.5,False,0.0,0.0,0.0,0.0,0.0,0.004192040544491682,0.005319696111151737,0.000169213775500696,2,3,0.001239747400209087,True,338.13666750054745,429.09516166394496,13.649052659610948,0.0,True,,amp0p5_edge5_ideal,ideal,5.0,0.5,0.005319696111151737,low,rx_low_swing;rx_threshold_ambiguous,,,
Agilent_E5071B_4f4fd1d7,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Agilent_E5071B.s4p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Agilent_E5071B.s4p,4,1342,500000000.0,4500000000.0,S12,5000000000.0,True,0.1,8,True,400000000000.0,0.974180745358752,500000000.0,True,fast_calibration,reduced_4p_rx_dominant_delay_rc,0,results/sparam_view_trust_smoke_2026-06-10/channels/Agilent_E5071B_4f4fd1d7/ngspice_smoke/reduced_4p_rx_dominant_delay_rc/amp0p5_edge5_r50.raw,results/sparam_view_trust_smoke_2026-06-10/channels/Agilent_E5071B_4f4fd1d7/ngspice_smoke/reduced_4p_rx_dominant_delay_rc/amp0p5_edge5_r50.log,13.1085854725,0.0,0.25,True,-0.002654285168945211,0.002716851386877654,True,0.0,0.25,0.125,0.0,0.0006134774134439849,0.0003067387067219924,1.0025000000000002,2.1790474720516624,9.002500000000001,10.169493254051407,1176.547472051662,1166.9932540514067,0.0,0.0,0.0,0.0,1,1,0.25,False,0.0,0.0,0.0,0.0,0.0,0.002103373973433669,0.002654285168945211,8.45591920080783e-05,2,3,0.0006134774134439849,True,342.86086616059634,432.6622481574975,13.78358683710516,0.0,True,,amp0p5_edge5_r50,50.0,5.0,0.5,0.002654285168945211,low,rx_low_swing;rx_threshold_ambiguous,,,
Agilent_E5071B_4f4fd1d7,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Agilent_E5071B.s4p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Agilent_E5071B.s4p,4,1363,500000000.0,4500000000.0,S12,5000000000.0,True,0.1,8,True,400000000000.0,0.974180745358752,500000000.0,True,fast_calibration,reduced_4p_reflection,0,results/sparam_view_trust_smoke_2026-06-10/channels/Agilent_E5071B_4f4fd1d7/ngspice_smoke/reduced_4p_reflection/amp1p5_edge5_ideal.raw,results/sparam_view_trust_smoke_2026-06-10/channels/Agilent_E5071B_4f4fd1d7/ngspice_smoke/reduced_4p_reflection/amp1p5_edge5_ideal.log,13.1085854725,0.0,1.5,True,-0.03742162764204648,0.03970375812909855,True,0.0,1.5,0.75,0.0,0.01853380015695461,0.009266900078477304,1.0025,2.1945040215682803,9.002500000000001,10.175451395779673,1192.0040215682802,1172.9513957796726,0.0,0.0,0.0,0.0,1,1,1.5,False,0.0,0.0,0.0,0.0,0.0,0.02116995797214394,0.03742162764204648,0.002634741470326496,3,2,0.01853380015695461,True,114.2235148370268,201.9101712824092,14.215872880974374,0.0,True,,amp1p5_edge5_ideal,ideal,5.0,1.5,0.03742162764204648,low,rx_low_swing;rx_threshold_ambiguous,,,
Agilent_E5071B_4f4fd1d7,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Agilent_E5071B.s4p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Agilent_E5071B.s4p,4,1353,500000000.0,4500000000.0,S12,5000000000.0,True,0.1,8,True,400000000000.0,0.974180745358752,500000000.0,True,fast_calibration,reduced_4p_reflection,0,results/sparam_view_trust_smoke_2026-06-10/channels/Agilent_E5071B_4f4fd1d7/ngspice_smoke/reduced_4p_reflection/amp1p5_edge50_ideal.raw,results/sparam_view_trust_smoke_2026-06-10/channels/Agilent_E5071B_4f4fd1d7/ngspice_smoke/reduced_4p_reflection/amp1p5_edge50_ideal.log,13.1085854725,0.0,1.5,True,-0.03522382830193171,0.03771903652098715,True,0.0,1.5,0.75,0.0,0.018456604951177735,0.009228302475588868,1.0249999999999997,2.2171515581912646,9.025,10.195219148839161,1192.1515581912652,1170.2191488391607,0.0,0.0,0.0,0.0,1,1,1.5,False,0.0,0.0,0.0,0.0,0.0,0.01926243156980941,0.03522382830193171,0.002576638514805607,1,2,0.018456604951177735,True,104.3660609346263,190.84673695464255,13.960522650950434,0.0,True,,amp1p5_edge50_ideal,ideal,50.0,1.5,0.03522382830193171,low,rx_low_swing;rx_threshold_ambiguous,,,
Agilent_E5071B_4f4fd1d7,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Agilent_E5071B.s4p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Agilent_E5071B.s4p,4,1334,500000000.0,4500000000.0,S12,5000000000.0,True,0.1,8,True,400000000000.0,0.974180745358752,500000000.0,True,fast_calibration,reduced_4p_reflection,0,results/sparam_view_trust_smoke_2026-06-10/channels/Agilent_E5071B_4f4fd1d7/ngspice_smoke/reduced_4p_reflection/amp1p5_edge500_ideal.raw,results/sparam_view_trust_smoke_2026-06-10/channels/Agilent_E5071B_4f4fd1d7/ngspice_smoke/reduced_4p_reflection/amp1p5_edge500_ideal.log,13.1085854725,0.0,1.5,True,-0.01416834436813241,0.01878614308665072,True,0.0,1.5,0.75,0.0,0.018091092265599684,0.009045546132799842,1.2499999999999996,2.4459652412255237,9.250000000000002,,1195.965241225524,,0.0,0.0,0.0,0.0,1,1,1.5,False,0.0,0.0,0.0,0.0,0.0,0.0006950508210510353,0.01416834436813241,0.002335527883049249,1,0,0.018091092265599684,False,3.8419505624471246,78.31668845707894,12.909822407408031,0.0,True,,amp1p5_edge500_ideal,ideal,500.0,1.5,0.01416834436813241,low,rx_low_swing;rx_missing_50pct_crossing,,,
Agilent_E5071B_4f4fd1d7,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Agilent_E5071B.s4p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Agilent_E5071B.s4p,4,1378,500000000.0,4500000000.0,S12,5000000000.0,True,0.1,8,True,400000000000.0,0.974180745358752,500000000.0,True,fast_calibration,reduced_4p_reflection,0,results/sparam_view_trust_smoke_2026-06-10/channels/Agilent_E5071B_4f4fd1d7/ngspice_smoke/reduced_4p_reflection/amp1p5_edge5_r50.raw,results/sparam_view_trust_smoke_2026-06-10/channels/Agilent_E5071B_4f4fd1d7/ngspice_smoke/reduced_4p_reflection/amp1p5_edge5_r50.log,13.1085854725,-0.6641832597138859,0.7104107975801541,True,-0.01102145056377921,0.0113394709906123,True,0.0,0.08837175854947044,0.04418587927473522,0.0,0.0023380501490928504,0.0011690250745464252,1.0002977280609446,2.1813083117583667,9.000013749896308,10.173669968395505,1181.010583697422,1173.656218499197,0.0,0.6220390390306837,0.6641832597138859,0.004594798992640347,2,1,0.08837175854947044,True,703.8889451118785,751.5786384878567,5.1993974863227175,0.0,0.0,0.00900142084151945,0.01102145056377921,0.0004810409465018511,1,3,0.0023380501490928504,True,384.99691056720695,471.3949599436722,20.57444946972126,0.0,True,,amp1p5_edge5_r50,50.0,5.0,1.5,0.6641832597138859,low,rx_low_swing;rx_threshold_ambiguous;tx_threshold_ambiguous,,,
Agilent_E5071B_4f4fd1d7,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Agilent_E5071B.s4p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Agilent_E5071B.s4p,4,1363,500000000.0,4500000000.0,S12,5000000000.0,True,0.1,8,True,400000000000.0,0.974180745358752,500000000.0,True,fast_calibration,reduced_4p_reflection,0,results/sparam_view_trust_smoke_2026-06-10/channels/Agilent_E5071B_4f4fd1d7/ngspice_smoke/reduced_4p_reflection/amp1p5_edge50_r50.raw,results/sparam_view_trust_smoke_2026-06-10/channels/Agilent_E5071B_4f4fd1d7/ngspice_smoke/reduced_4p_reflection/amp1p5_edge50_r50.log,13.1085854725,-0.5109772259630531,0.5573438301097721,True,-0.01068030166174042,0.01100378346791959,True,0.0,0.08050203482480223,0.04025101741240111,0.0,0.002314135844033546,0.001157067922016773,1.0027857974170644,2.204186977874251,9.000406595562685,10.195331576143921,1201.4011804571867,1194.9249805812362,0.0,0.47684179528496984,0.5109772259630531,0.004816457124150818,2,3,0.08050203482480223,True,592.3350836071755,634.7382734797951,5.983025316854344,0.0,0.0,0.008689647623886044,0.01068030166174042,0.0004961827587491967,1,3,0.002314135844033546,True,375.5029181320644,461.52440399197235,21.441384265685485,0.0,True,,amp1p5_edge50_r50,50.0,50.0,1.5,0.5109772259630531,low,rx_low_swing;rx_threshold_ambiguous;tx_threshold_ambiguous,,,
Agilent_E5071B_4f4fd1d7,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Agilent_E5071B.s4p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Agilent_E5071B.s4p,4,1344,500000000.0,4500000000.0,S12,5000000000.0,True,0.1,8,True,400000000000.0,0.974180745358752,500000000.0,True,fast_calibration,reduced_4p_reflection,0,results/sparam_view_trust_smoke_2026-06-10/channels/Agilent_E5071B_4f4fd1d7/ngspice_smoke/reduced_4p_reflection/amp1p5_edge500_r50.raw,results/sparam_view_trust_smoke_2026-06-10/channels/Agilent_E5071B_4f4fd1d7/ngspice_smoke/reduced_4p_reflection/amp1p5_edge500_r50.log,13.1085854725,-0.330684313432161,0.3769602816348669,True,-0.00387990818462941,0.004223791172584299,True,0.0,0.1427831941668114,0.0713915970834057,0.0,0.002142838098041999,0.0010714190490209996,1.071864963238588,2.2749701226122228,,11.637024727862629,1203.105159373635,,0.0,0.2341770874680555,0.330684313432161,0.00501203788793215,2,0,0.1427831941668114,True,164.00885890987283,231.59890445217775,3.51024356695415,0.0,0.0,0.0020809530745422994,0.00387990818462941,0.0006634418515996526,1,0,0.002142838098041999,False,97.11200656940686,181.06399117015158,30.96089490875989,0.0,True,,amp1p5_edge500_r50,50.0,500.0,1.5,0.330684313432161,low,rx_low_swing;tx_missing_50pct_crossing;tx_threshold_ambiguous,,,
Agilent_E5071B_4f4fd1d7,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Agilent_E5071B.s4p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Agilent_E5071B.s4p,4,1351,500000000.0,4500000000.0,S12,5000000000.0,True,0.1,8,True,400000000000.0,0.974180745358752,500000000.0,True,fast_calibration,reduced_4p_reflection,0,results/sparam_view_trust_smoke_2026-06-10/channels/Agilent_E5071B_4f4fd1d7/ngspice_smoke/reduced_4p_reflection/amp0p05_edge5_ideal.raw,results/sparam_view_trust_smoke_2026-06-10/channels/Agilent_E5071B_4f4fd1d7/ngspice_smoke/reduced_4p_reflection/amp0p05_edge5_ideal.log,13.1085854725,0.0,0.05,True,-0.001247373290361925,0.001323453638144856,True,0.0,0.05,0.025,0.0,0.0006178883393446188,0.0003089441696723094,1.0025000000000002,2.1945050049774593,9.002500000000001,10.175450099655839,1192.0050049774593,1172.9500996558372,0.0,0.0,0.0,0.0,1,1,0.05,False,0.0,0.0,0.0,0.0,0.0,0.0007055652988002372,0.001247373290361925,8.78131039760005e-05,3,2,0.0006178883393446188,True,114.18977408581871,201.8768134846156,14.211807924574531,0.0,True,,amp0p05_edge5_ideal,ideal,5.0,0.05,0.001247373290361925,low,rx_low_swing;rx_threshold_ambiguous,,,
Agilent_E5071B_4f4fd1d7,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Agilent_E5071B.s4p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Agilent_E5071B.s4p,4,1360,500000000.0,4500000000.0,S12,5000000000.0,True,0.1,8,True,400000000000.0,0.974180745358752,500000000.0,True,fast_calibration,reduced_4p_reflection,0,results/sparam_view_trust_smoke_2026-06-10/channels/Agilent_E5071B_4f4fd1d7/ngspice_smoke/reduced_4p_reflection/amp0p05_edge5_r50.raw,results/sparam_view_trust_smoke_2026-06-10/channels/Agilent_E5071B_4f4fd1d7/ngspice_smoke/reduced_4p_reflection/amp0p05_edge5_r50.log,13.1085854725,-0.02213944199155412,0.02368035991933847,True,-0.0003667811571129668,0.0003766735224689014,True,0.0,0.002615950829444477,0.0013079754147222386,0.0,7.7221476350088e-05,3.8610738175044e-05,1.0002643973529872,2.1813227870873617,9.000047080650637,10.173347878730121,1181.0583897343745,1173.3007980794835,0.0,0.021064409089893994,0.02213944199155412,0.000162374043611577,2,3,0.002615950829444477,True,805.2295499134908,846.3248522242158,6.207075522365943,0.0,0.0,0.00029945204611881343,0.0003667811571129668,1.626012028289317e-05,1,3,7.7221476350088e-05,True,387.7833735802077,474.972992552154,21.05647424969834,0.0,True,,amp0p05_edge5_r50,50.0,5.0,0.05,0.02213944199155412,low,rx_low_swing;rx_threshold_ambiguous;tx_low_swing;tx_threshold_ambiguous,,,
Agilent_E5071B_4f4fd1d7,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Agilent_E5071B.s4p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Agilent_E5071B.s4p,4,1352,500000000.0,4500000000.0,S12,5000000000.0,True,0.1,8,True,400000000000.0,0.974180745358752,500000000.0,True,fast_calibration,reduced_4p_reflection,0,results/sparam_view_trust_smoke_2026-06-10/channels/Agilent_E5071B_4f4fd1d7/ngspice_smoke/reduced_4p_reflection/amp0p1_edge5_ideal.raw,results/sparam_view_trust_smoke_2026-06-10/channels/Agilent_E5071B_4f4fd1d7/ngspice_smoke/reduced_4p_reflection/amp0p1_edge5_ideal.log,13.1085854725,0.0,0.1,True,-0.0024947661472976,0.002650192187376516,True,0.0,0.1,0.05,0.0,0.001235868036718303,0.0006179340183591515,1.0025000000000002,2.1947210789068246,9.002500000000001,10.17544880367782,1192.2210789068242,1172.9488036778205,0.0,0.0,0.0,0.0,1,1,0.1,False,0.0,0.0,0.0,0.0,0.0,0.0014143241506582131,0.0024947661472976,0.0001756418535993343,3,2,0.001235868036718303,True,114.43973859974392,201.86347354060126,14.212023321335328,0.0,True,,amp0p1_edge5_ideal,ideal,5.0,0.1,0.0024947661472976,low,rx_low_swing;rx_threshold_ambiguous,,,
Agilent_E5071B_4f4fd1d7,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Agilent_E5071B.s4p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Agilent_E5071B.s4p,4,1362,500000000.0,4500000000.0,S12,5000000000.0,True,0.1,8,True,400000000000.0,0.974180745358752,500000000.0,True,fast_calibration,reduced_4p_reflection,0,results/sparam_view_trust_smoke_2026-06-10/channels/Agilent_E5071B_4f4fd1d7/ngspice_smoke/reduced_4p_reflection/amp0p1_edge5_r50.raw,results/sparam_view_trust_smoke_2026-06-10/channels/Agilent_E5071B_4f4fd1d7/ngspice_smoke/reduced_4p_reflection/amp0p1_edge5_r50.log,13.1085854725,-0.04427888398277553,0.04736071983867694,True,-0.0007367191195979603,0.0007557467100220138,True,0.0,0.00508565494965256,0.00254282747482628,0.0,0.0001543615735839048,7.71807867919524e-05,1.0002570066860126,2.1808844899834225,9.000054471327978,10.172669303927359,1180.6274832974098,1172.614832599381,0.0,0.04227506488902438,0.04427888398277553,0.00032114514122974074,2,3,0.00508565494965256,True,831.2609743984405,870.6623713392228,6.314725328577013,0.0,0.0,0.000601385136438109,0.0007367191195979603,3.307730265091893e-05,1,3,0.0001543615735839048,True,389.5951061364505,477.2684694079704,21.428456501798635,0.0,True,,amp0p1_edge5_r50,50.0,5.0,0.1,0.04427888398277553,low,rx_low_swing;rx_threshold_ambiguous;tx_low_swing;tx_threshold_ambiguous,,,
Agilent_E5071B_4f4fd1d7,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Agilent_E5071B.s4p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Agilent_E5071B.s4p,4,1360,500000000.0,4500000000.0,S12,5000000000.0,True,0.1,8,True,400000000000.0,0.974180745358752,500000000.0,True,fast_calibration,reduced_4p_reflection,0,results/sparam_view_trust_smoke_2026-06-10/channels/Agilent_E5071B_4f4fd1d7/ngspice_smoke/reduced_4p_reflection/amp0p5_edge5_ideal.raw,results/sparam_view_trust_smoke_2026-06-10/channels/Agilent_E5071B_4f4fd1d7/ngspice_smoke/reduced_4p_reflection/amp0p5_edge5_ideal.log,13.1085854725,0.0,0.5,True,-0.0124738518836558,0.01323601817156704,True,0.0,0.5,0.25,0.0,0.00617425283330883,0.003087126416654415,1.0025000000000002,2.194382813537081,9.002500000000001,10.175458747983782,1191.8828135370807,1172.9587479837812,0.0,0.0,0.0,0.0,1,1,0.5,False,0.0,0.0,0.0,0.0,0.0,0.007061765338258211,0.0124738518836558,0.0008782261453561535,3,2,0.00617425283330883,True,114.37441142937057,202.03014389630957,14.22400684044397,0.0,True,,amp0p5_edge5_ideal,ideal,5.0,0.5,0.0124738518836558,low,rx_low_swing;rx_threshold_ambiguous,,,
Agilent_E5071B_4f4fd1d7,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Agilent_E5071B.s4p,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Agilent_E5071B.s4p,4,1369,500000000.0,4500000000.0,S12,5000000000.0,True,0.1,8,True,400000000000.0,0.974180745358752,500000000.0,True,fast_calibration,reduced_4p_reflection,0,results/sparam_view_trust_smoke_2026-06-10/channels/Agilent_E5071B_4f4fd1d7/ngspice_smoke/reduced_4p_reflection/amp0p5_edge5_r50.raw,results/sparam_view_trust_smoke_2026-06-10/channels/Agilent_E5071B_4f4fd1d7/ngspice_smoke/reduced_4p_reflection/amp0p5_edge5_r50.log,13.1085854725,-0.2213944199099231,0.2368035991933847,True,-0.003681336596341879,0.003780709761488198,True,0.0,0.02650277630005909,0.013251388150029545,0.0,0.0007796766955048611,0.0003898383477524306,1.0002678668047456,2.1814046823357693,9.000043611194144,10.173398566656982,1181.136815531024,1173.3549554628362,0.0,0.2103008228933256,0.2213944199099231,0.0015581165254868789,2,3,0.02650277630005909,True,793.5048785543903,835.3631234831404,5.879069075051601,0.0,0.0,0.003001033065983337,0.003681336596341879,0.00016324763428493365,1,3,0.0007796766955048611,True,384.907370360748,472.1619380912901,20.937862478912045,0.0,True,,amp0p5_edge5_r50,50.0,5.0,0.5,0.2213944199099231,low,rx_low_swing;rx_threshold_ambiguous;tx_threshold_ambiguous,,,
Clarity_example_acf20e4a,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Clarity_example.S2P,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Clarity_example.S2P,2,1254,50000000.0,2000000000.0,S12,5000000000.0,True,0.01,8,True,400000000000.0,0.9981438316324364,50000000.0,True,fast_calibration,vector_3r3c,0,results/sparam_view_trust_smoke_2026-06-10/channels/Clarity_example_acf20e4a/ngspice_smoke/vector_3r3c/amp1p5_edge5_ideal.raw,results/sparam_view_trust_smoke_2026-06-10/channels/Clarity_example_acf20e4a/ngspice_smoke/vector_3r3c/amp1p5_edge5_ideal.log,12.0,-5.551115123125783e-17,1.5,True,,,,0.0,1.5,0.75,0.0,1.4975140562959388,0.7487570281479694,1.0024999999999997,1.360547781714895,9.002500000000001,9.360126000746737,358.04778171489517,357.62600074673617,0.0,0.0,5.551115123125783e-17,0.0,1,1,1.5,False,0.0,3.700743415417189e-15,0.0,0.0,0.0,0.2867929537521321,0.2826222092777254,0.002184258966641049,1,1,1.4975140562959388,False,19.151269568815056,18.872758361733442,0.14585899594450255,0.0,True,,amp1p5_edge5_ideal,ideal,5.0,1.5,0.2867929537521321,high,,-0.2826222092777254,1.784307010048071,True
Clarity_example_acf20e4a,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Clarity_example.S2P,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Clarity_example.S2P,2,1252,50000000.0,2000000000.0,S12,5000000000.0,True,0.01,8,True,400000000000.0,0.9981438316324364,50000000.0,True,fast_calibration,vector_3r3c,0,results/sparam_view_trust_smoke_2026-06-10/channels/Clarity_example_acf20e4a/ngspice_smoke/vector_3r3c/amp1p5_edge50_ideal.raw,results/sparam_view_trust_smoke_2026-06-10/channels/Clarity_example_acf20e4a/ngspice_smoke/vector_3r3c/amp1p5_edge50_ideal.log,12.0,-2.775557561562891e-17,1.5,True,,,,0.0,1.5,0.75,0.0,1.497513762936094,0.748756881468047,1.0250000000000001,1.3833694308680111,9.025000000000002,9.383051285432954,358.3694308680111,358.0512854329528,0.0,0.0,2.775557561562891e-17,0.0,1,1,1.5,False,0.0,1.850371707708594e-15,0.0,0.0,0.0,0.22252598980801408,0.2267987761984103,0.0022586310006870282,1,1,1.497513762936094,False,14.859695804846526,15.145021155180453,0.15082539183203586,0.0,True,,amp1p5_edge50_ideal,ideal,50.0,1.5,0.2267987761984103,high,,-0.2267987761984103,1.720039752744108,True
Clarity_example_acf20e4a,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Clarity_example.S2P,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Clarity_example.S2P,2,1240,50000000.0,2000000000.0,S12,5000000000.0,True,0.01,8,True,400000000000.0,0.9981438316324364,50000000.0,True,fast_calibration,vector_3r3c,0,results/sparam_view_trust_smoke_2026-06-10/channels/Clarity_example_acf20e4a/ngspice_smoke/vector_3r3c/amp1p5_edge500_ideal.raw,results/sparam_view_trust_smoke_2026-06-10/channels/Clarity_example_acf20e4a/ngspice_smoke/vector_3r3c/amp1p5_edge500_ideal.log,12.0,-2.775557561562891e-17,1.5,True,,,,0.0,1.5,0.75,0.0,1.497507642279809,0.7487538211399045,1.2500000000000002,1.6194902286016821,9.250000000000002,9.619604674362376,369.4902286016819,369.60467436237474,0.0,0.0,2.775557561562891e-17,0.0,1,1,1.5,False,0.0,1.850371707708594e-15,0.0,0.0,0.0,0.012402535865313924,0.01241564451224572,0.004153595438554461,1,1,1.497507642279809,False,0.8282118578328105,0.8290872221088712,0.27736722813855014,0.0,True,,amp1p5_edge500_ideal,ideal,500.0,1.5,0.01241564451224572,high,,-0.01241564451224572,1.509910178145123,True
Clarity_example_acf20e4a,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Clarity_example.S2P,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Clarity_example.S2P,2,1243,50000000.0,2000000000.0,S12,5000000000.0,True,0.01,8,True,400000000000.0,0.9981438316324364,50000000.0,True,fast_calibration,vector_3r3c,0,results/sparam_view_trust_smoke_2026-06-10/channels/Clarity_example_acf20e4a/ngspice_smoke/vector_3r3c/amp1p5_edge5_r50.raw,results/sparam_view_trust_smoke_2026-06-10/channels/Clarity_example_acf20e4a/ngspice_smoke/vector_3r3c/amp1p5_edge5_r50.log,12.0,-0.1120333957591606,0.8611988257423852,True,,,,0.0,0.7669970190034173,0.38349850950170866,0.0,0.7477399320156938,0.3738699660078469,1.0022135761712254,1.3570898128185902,9.002111428074164,9.35683813902901,354.87623664736475,354.72671095484696,0.0,0.09420180673896783,0.1120333957591606,0.0004368994117264504,1,1,0.7669970190034173,False,12.281899982006074,14.606757651382926,0.056962335041944125,0.0,0.0,0.16655536871030652,0.1605100184311936,0.0005117362547311622,1,1,0.7477399320156938,False,22.27450502226365,21.4660220163051,0.06843773253511647,0.0,True,,amp1p5_edge5_r50,50.0,5.0,1.5,0.16655536871030652,high,,-0.1605100184311936,0.9142953007260003,True
Clarity_example_acf20e4a,skrf_tests,skrf_tests,calibration,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Clarity_example.S2P,results/sparam_conversion_quality_2026-06-08/inputs/skrf_tests/Clarity_example.S2P,2,1241,50000000.0,2000000000.0,S12,5000000000.0,True,0.01,8,True,400000000000.0,0.9981438316324364,50000000.0,True,fast_calibration,vector_3r3c,0,results/sparam_view_trust_smoke_2026-06-10/channels/Clarity_example_acf20e4a/ngspice_smoke/vector_3r3c/amp1p5_edge50_r50.raw,results/sparam_view_trust_smoke_2026-06-10/channels/Clarity_example_acf20e4a/ngspice_smoke/vector_3r3c/amp1p5_edge50_r50.log,12.0,-0.05506402392152643,0.8034227106754632,True,,,,0.0,0.7653022939876839,0.38265114699384195,0.0,0.7477399039510225,0.37386995197551126,1.0229739568523433,1.3799534092358203,9.021971093567632,9.379743473384167,356.97945238347705,357.77237981653417,0.0,0.038120416687779324,0.05506402392152643,0.0004370772730030517,1,1,0.7653022939876839,False,4.9810926985660915,7.195068452573144,0.05711171604172477,0.0,0.0,0.12331483799103138,0.1270168027548445,0.0005231915263759159,1,1,0.7477399039510225,False,16.49167542609958,16.986762654192145,0.06996972123747797,0.0,True,,amp1p5_edge50_r50,50.0,50.0,1.5,0.1270168027548445,high,,-0.1270168027548445,0.8710547419420539,True
