case_id,description,pattern,pulse_width_ns,legacy_pad_active_rmse_v,legacy_ku_active_rmse,legacy_kd_active_rmse,legacy_ku_peak,legacy_kd_min,legacy_kd_recovery_delta_ns,legacy_overlap_energy_ns,legacy_coeff_range_ok,legacy_status,short_hybrid_pad_active_rmse_v,short_hybrid_ku_active_rmse,short_hybrid_kd_active_rmse,short_hybrid_ku_peak,short_hybrid_kd_min,short_hybrid_kd_recovery_delta_ns,short_hybrid_overlap_energy_ns,short_hybrid_coeff_range_ok,short_hybrid_status,gate_hybrid_pad_active_rmse_v,gate_hybrid_ku_active_rmse,gate_hybrid_kd_active_rmse,gate_hybrid_ku_peak,gate_hybrid_kd_min,gate_hybrid_kd_recovery_delta_ns,gate_hybrid_overlap_energy_ns,gate_hybrid_coeff_range_ok,gate_hybrid_status,dir_hybrid_pad_active_rmse_v,dir_hybrid_ku_active_rmse,dir_hybrid_kd_active_rmse,dir_hybrid_ku_peak,dir_hybrid_kd_min,dir_hybrid_kd_recovery_delta_ns,dir_hybrid_overlap_energy_ns,dir_hybrid_coeff_range_ok,dir_hybrid_status,charge_hybrid_pad_active_rmse_v,charge_hybrid_ku_active_rmse,charge_hybrid_kd_active_rmse,charge_hybrid_ku_peak,charge_hybrid_kd_min,charge_hybrid_kd_recovery_delta_ns,charge_hybrid_overlap_energy_ns,charge_hybrid_coeff_range_ok,charge_hybrid_status,charge_fast_pad_active_rmse_v,charge_fast_ku_active_rmse,charge_fast_kd_active_rmse,charge_fast_ku_peak,charge_fast_kd_min,charge_fast_kd_recovery_delta_ns,charge_fast_overlap_energy_ns,charge_fast_coeff_range_ok,charge_fast_status,charge_full_pad_active_rmse_v,charge_full_ku_active_rmse,charge_full_kd_active_rmse,charge_full_ku_peak,charge_full_kd_min,charge_full_kd_recovery_delta_ns,charge_full_overlap_energy_ns,charge_full_coeff_range_ok,charge_full_status
edge_1ps_base_50r_2pf,"Baseline 1 ps rise/fall, 50 ohm + 2 pF",rise_fall,,0.005289179270369432,0.0043424415275439545,0.005607643494728418,1.011993411977149,-0.07176545831892066,,0.08805064370584732,True,GOOD,0.00596063853635433,0.0046202973658805045,0.006920559707790945,1.0107700986407837,-0.07176309963310286,,0.08834100343973536,True,GOOD,0.00919367677954168,0.006838470045130951,0.010224374957060044,1.0100286494456414,-0.07185893493012933,,0.08819447766148272,True,WARN,0.009251276118568498,0.006895611330388315,0.010382100174294334,1.0100301672712173,-0.07185859803252789,,0.0882179476359385,True,WARN,0.009358144184347853,0.006964505346596142,0.010617927526833666,1.0100301672689105,-0.07185857356951716,,0.08827859677270436,True,WARN,0.3455728271978949,0.26502359505474055,0.00930403185693051,1.0100301672689105,-0.07185857526280526,,0.13109926751489537,True,CHECK,0.11025627675322419,0.06580048311205423,0.05293700903132001,0.9639980252365141,0.019608391493983815,,0.3698949894061301,True,CHECK
short_pulse_500ps_high,"500 ps high pulse with 1 ps edges, 50 ohm + 2 pF",short_high,0.5,0.6788631624717939,0.5024469167360023,0.5784688091362512,1.0125315794000251,-0.07171960195953175,2.9286780000000006,0.011619972980936467,True,CHECK,0.04757486682210295,0.07830824957260368,0.4925749162140876,0.20249162670194187,0.12327792804274404,0.0,0.11944765045939915,True,CHECK,0.011746015171110943,0.013814568733178604,0.6266791489941532,0.019496800226019385,0.0035526988734245145,0.0,0.0032099962743981935,True,CHECK,0.3750594532033554,0.39230345597346156,0.6271373977272441,0.015092377211441414,-0.005230043490593324,0.0,0.0009776857708950724,False,CHECK,0.015161034871685448,0.018009797020373412,0.6247412171519897,0.015211771512520284,0.00214479292350789,0.0,0.005624216741282589,True,CHECK,0.05953478514870889,0.10426046727898715,0.5902214844419204,0.4293969586595177,0.9858382034833595,0.0,0.19283825302459617,True,CHECK,0.018112018719856616,0.02012495987427836,0.6164389705487116,0.0019405931589532223,0.01787362222910551,0.0,0.004209678904721276,True,CHECK
short_pulse_1ns_high,"1 ns high pulse with 1 ps edges, 50 ohm + 2 pF",short_high,1.0,0.6532560845126897,0.4704147907901465,0.5038066834239642,1.012537321335477,-0.07176545831889017,2.9119069999999994,0.011341953063584136,True,CHECK,0.0878895046571619,0.12790855525562134,0.3699256409638254,0.36063915927990403,0.016774422217996493,0.0,0.1870632293483058,True,CHECK,0.02964772894699204,0.03120758961837705,0.48874376539884706,0.058609542308875454,0.0024890858084829887,0.0,0.006736463446375169,True,CHECK,0.2893457747764392,0.22878195171607155,0.5025768243968471,0.04398665105691466,-0.04484802188726717,0.0,0.01159996828381132,False,CHECK,0.02878946367758174,0.025921937813366828,0.48678605450095813,0.05860954230887553,0.0012268699603855814,0.0,0.026974740028519937,True,CHECK,0.1283712257942806,0.20498901815155848,0.5821438830741117,0.5867530695679435,0.2819792546127268,0.0,0.3676001135218052,True,CHECK,0.02687284690555469,0.028793296554797152,0.469602884683714,0.05860954230887548,0.02437779467228419,0.0,0.024412963715938072,True,CHECK
short_pulse_2ns_high,"2 ns high pulse with 1 ps edges, 50 ohm + 2 pF",short_high,2.0,0.3613616426183236,0.2833019281281989,0.23141813087362825,1.012537321335477,-0.07240746584312961,0.35017600000000115,0.04630958986444791,True,CHECK,0.116976240180345,0.08738695387805437,0.16077705306338091,0.5906026543886469,0.0013430374824426926,2.2328940000000017,0.05278624233561953,True,CHECK,0.062112885587674485,0.05488370019936523,0.22606230508361305,0.566020994226117,0.0010975044256644943,0.38351000000000113,0.04171820694336914,True,CHECK,0.11557129125848793,0.08280261612066858,0.2546001065696395,0.5249134439153917,-0.05149354125829288,0.6168440000000004,0.05254477169124565,True,CHECK,0.06396926314997739,0.05472389526572463,0.21874346390426955,0.5660585812878446,0.0010975044549051268,0.31684300000000043,0.04706401441455154,True,CHECK,0.47628537591197373,0.3538647563202834,0.4902115531348209,0.9855163979981251,0.004185485340535678,-1.6156529999999991,0.2008432984763293,True,CHECK,0.044827925816229665,0.05055816491231705,0.19882628317772544,0.5066649077501233,0.019494244367649884,0.2835100000000015,0.042313214446159715,True,CHECK
short_pulse_500ps_low,"500 ps low pulse after settled high, 50 ohm + 2 pF",short_low,0.5,0.6808194597727125,0.523050511748162,0.7421039561689352,1.0101618928878084,-0.0284836458097058,1.9364980000000003,0.04575320609447328,True,CHECK,0.6806451232289322,0.49824112486438343,0.7197643272836045,1.0102806801046682,-0.02848419232478244,1.9364980000000003,0.04627220909161329,True,CHECK,0.6781674069561322,0.48613640408009157,0.7088893732147817,1.0094959357565232,-0.028092538971043093,0.0,0.04818516835215517,True,CHECK,0.677863782223069,0.4860930737670296,0.7088547493511288,1.009496071456343,-0.028090461289347862,0.0,0.048193448857365886,True,CHECK,0.6779923169725272,0.4861273706912864,0.7088836571386404,1.0094960714563506,-0.028092379054455344,0.0,0.04819449346591748,True,CHECK,0.43310682533233474,0.3662907187057227,0.6182383818176301,1.0094960714563506,-0.02809237905447156,0.0,0.13141676984409997,True,CHECK,0.4980967123654634,0.39451153621079504,0.061660124324603834,0.9638690729161867,0.0066054375012475795,0.0,0.07505193504687609,True,CHECK
short_pulse_1ns_low,"1 ns low pulse after settled high, 50 ohm + 2 pF",short_low,1.0,0.508684032438304,0.4054065451694065,0.6549988875132998,1.0101618928878084,-0.07176545831889039,1.9430479999999992,0.04550009022016115,True,CHECK,0.5078892518501963,0.40484107928847574,0.6308069983664457,1.0102806801046682,-0.07176279708003912,1.9430479999999992,0.04608897134202313,True,CHECK,0.5090351537932986,0.40549361014931845,0.617714032649645,1.0094959357565232,-0.07186300825229108,0.0,0.046173794171019064,True,CHECK,0.509143775603883,0.4055323440169869,0.6177653872182497,1.009496071456343,-0.07186274916020413,0.0,0.04617011768613537,True,CHECK,0.5090832937301445,0.40553047686978794,0.6177622369867428,1.0094960714563506,-0.07186272379443041,0.0,0.04617071220336527,True,CHECK,0.3448558813298333,0.33077546642882094,0.6170827202797341,1.0094960714563506,-0.07186272250995358,0.0,0.1146600453034113,True,CHECK,0.49789346399620504,0.4003272316472755,0.0645373449927563,0.9638690729161867,0.031145078910652088,0.0,0.08006965216249728,True,CHECK
short_pulse_2ns_low,"2 ns low pulse after settled high, 50 ohm + 2 pF",short_low,2.0,0.018888382643368846,0.020990479212269788,0.3616978395600471,1.0101618928878084,-0.07176545831889039,1.9224500000000013,0.046061992812669976,True,CHECK,0.01896517775576315,0.02102174185875706,0.3348274106495849,1.0102806801046682,-0.07176279708003912,1.9224500000000013,0.04604243375459369,True,CHECK,0.020468714813805224,0.021630622966337536,0.32114258138815344,1.0094959357565232,-0.07186300825229108,0.0,0.04605704044607795,True,CHECK,0.020416859087573375,0.02163019664090129,0.32114130762904974,1.009496071456343,-0.07186274916020413,0.0,0.046062089760091074,True,CHECK,0.020349157221113443,0.021625274457326267,0.32114197712539577,1.0094960714563506,-0.07186272379443041,0.0,0.046061286407341216,True,CHECK,0.3497978868313057,0.2729911369856296,0.3211302863523106,1.0094960714563506,-0.07186272250995358,0.0,0.11015382022826133,True,CHECK,0.11778714491783751,0.07101935027759933,0.05788772949345853,0.9638690729161867,0.026755739740310713,0.0,0.10681821568832242,True,CHECK
double_toggle_1ps,"Two interrupted high pulses with 1 ps edges, 50 ohm + 2 pF",double_toggle,,0.6706700546569923,0.4909655633289554,0.5901006353016915,1.0125300656435587,-0.07222712683131503,,0.011778642934326632,True,CHECK,0.06132378716611337,0.08726798159434729,0.46949274250184736,0.23956849319443968,0.06266845444214815,,0.23264413563001723,True,CHECK,0.018158100330201925,0.02120065221322529,0.5676781882880663,0.01983847696946999,0.00165602183905891,,0.005249109219697705,True,CHECK,0.348112901655679,0.3719443461512319,0.5634515854812769,0.015092377211441414,-0.011869415788782058,,0.0010868227837304604,False,CHECK,,,,,,,,,failed,0.08108000214335709,0.14254211749546283,0.6575824796649004,0.46106192315827466,0.9858382034833595,,0.4554845731174117,True,CHECK,0.021215127323451356,0.02342283582337006,0.5945537889817625,0.00194059315895322,0.01787868829585131,,0.005194086323269564,True,CHECK
