case,flow,simulator,model,direction,ui_ns,length_cm,loss_scale,channel_delay_ui,t_end_ns,completed,edges,contexts,delay_50_median_ps,delay_50_std_ps,delay_50_p2p_ps,delay_50_p2p_ui,slew_20_80_median_ps,slew_20_80_std_ps,slew_20_80_p2p_ps,trace_residual_p95_mV,trace_residual_max_mV,v_min,v_max
ui2_len30cm_loss5_coarse10,ngspice_refspice,ngspice,io_buf.sp,rise,2.0,30,5.0,1.0379999999999998,75.99999999999999,True,8,00->10;00->11;10->10;10->11,3657.383644685937,44.67596228322824,113.4599448869908,0.05672997244349539,1020.1638896175245,3.980749511777574,9.514792828187524,789.9163197045854,1309.0526359794196,-0.1503615187079733,1.4494502882484601
ui2_len30cm_loss5_coarse10,ngspice_refspice,ngspice,io_buf.sp,fall,2.0,30,5.0,1.0379999999999998,75.99999999999999,True,8,01->00;01->01;11->00;11->01,2356.914127324125,63.27947669747713,145.10587641879283,0.07255293820939641,429.1218592955183,15.50722404139052,32.061559666431435,869.5255545725886,1439.0235455056863,-0.1503615187079733,1.4494502882484601
ui2_len30cm_loss5_coarse10,ngspice_pybis,ngspice,pybis,rise,2.0,30,5.0,1.0379999999999998,75.99999999999999,True,8,00->10;00->11;10->10;10->11,4124.453988971646,1767.1567106589855,4238.252703328823,2.1191263516644114,445.9722622588512,1911.4834204302304,4849.152163765503,899.4725457609746,1306.9534691887416,-0.11417907044787905,1.5185753418497991
ui2_len30cm_loss5_coarse10,ngspice_pybis,ngspice,pybis,fall,2.0,30,5.0,1.0379999999999998,75.99999999999999,True,8,01->00;01->01;11->00;11->01,2986.5503404901046,12.71517733373811,42.756050839040654,0.021378025419520323,386.16101762281505,63.55810443689146,168.09755867134334,1146.786067148549,1432.345965733872,-0.11417907044787905,1.5185753418497991
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,rise,2.0,30,5.0,1.0379999999999998,76.0,True,8,00->10;00->11;10->10;10->11,3659.0219288627623,43.02681986728731,107.27279310616086,0.053636396553080425,996.4528914926871,37.08736694174716,84.80871478684662,797.418816570823,1318.204320820072,-0.148495061,1.45121022
ui2_len30cm_loss5_coarse10,xyce_refspice,Xyce,io_buf.sp,fall,2.0,30,5.0,1.0379999999999998,76.0,True,8,01->00;01->01;11->00;11->01,2355.1538802715286,63.30598114473297,144.77674392636982,0.0723883719631849,440.9449241085705,8.974852323392513,20.579624065392807,892.343566027841,1417.4207243894448,-0.148495061,1.45121022
