time_ns,hspice_pad_v,ngspice_pybis_pad_v_interp,hspice_ku,ngspice_pybis_ku_interp,hspice_kd,ngspice_pybis_kd_interp
0.0,1.370752e-09,1.522407514265419e-06,0.0,0.0,1.0,1.0
0.001,1.370752e-09,1.5224108575454472e-06,0.0,0.0,1.0,1.0
0.002,1.370752e-09,1.522410650682897e-06,0.0,0.0,1.0,1.0
0.0052,1.370752e-09,1.522411358425947e-06,0.0,0.0,1.0,1.0
0.01544,1.370752e-09,1.5224111736205736e-06,0.0,0.0,1.0,1.0
0.048208,1.370752e-09,1.5224105830050623e-06,0.0,0.0,1.0,1.0
0.1530656,1.370752e-09,1.5224092606726297e-06,0.0,0.0,1.0,1.0
0.4886099,1.370752e-09,1.522407798356632e-06,0.0,0.0,1.0,1.0
1.562352,1.370752e-09,1.5224075094619163e-06,0.0,0.0,1.0,1.0
3.062352,1.370752e-09,1.522407508547123e-06,0.0,0.0,1.0,1.0
4.562352000000001,1.370752e-09,1.522407508546911e-06,0.0,0.0,1.0,1.0
5.0,1.370752e-09,1.522402595705706e-06,0.0,0.0,1.0,1.0
5.000051,1.370752e-09,1.5224025969811864e-06,0.0,0.0,1.0,1.0
5.000216,1.370752e-09,1.5224022164277932e-06,0.0,0.0,1.0,1.0
5.000342,1.370752e-09,1.522402141164104e-06,0.0,0.0,1.0,1.0
5.000545,1.711964e-07,1.5224031136155994e-06,0.0002589043,0.0,0.9997547,1.0
5.001,8.351718e-07,1.522403074793069e-06,0.0006440249,0.0,0.9993831,1.0
5.001035,9.113505e-07,1.5224023291305516e-06,0.0006736487,0.0,0.9993545,1.0
5.0010449999999995,9.333962e-07,1.5224021160841179e-06,0.0006821155,0.0,0.9993464,1.0
5.001077,1.005341e-06,1.5224016002601445e-06,0.0007092092,0.0,0.9993202,1.0
5.0011790000000005,1.254347e-06,1.5224018449451839e-06,0.000795909,0.0,0.9992366,1.0
5.001507,2.243341e-06,1.5223994025449727e-06,0.001073349,0.0,0.9989689,1.0
5.002556,7.369914e-06,1.5223925142542632e-06,0.001961155,0.0,0.9981123,1.0
5.005911,4.36681e-05,1.5223879852699017e-06,0.004802136,0.0,0.9953712,1.0
5.016649,0.0001931664,7.273757849086576e-05,0.004185237,0.003665925731417608,0.9963915,0.9978410120177756
5.026893,0.0002833311,0.00015685622115841155,0.002036787,0.002151850685167378,1.000572,1.000828351268623
5.039579,0.0003366653,0.00022202135698208035,0.001585309,0.0017965730961256882,1.000122,1.00174693988063
5.055367,0.0003803955,0.0002810812106693266,0.001311186,0.0014317926619169228,0.999148,1.0006820838242134
5.074487,0.0004113499,0.0003280019598065904,0.0009981774,0.0010685144637434811,0.9996753,1.0008711992625268
5.10782,0.0004318329,0.000364847133254048,0.0007763174,0.000841687617717856,0.9996742,1.003005173361199
5.141153,0.0004258779,0.0003813946043315447,0.0005324155,0.0006962313809291536,0.9994714,1.0023635507183954
5.174487,0.0004006099,0.00038266277173190405,0.0003667746,0.0005782714005874342,0.9993337,1.001843216932765
5.20782,0.0003675548,0.00037145863284720115,0.0002916104,0.0004653787361029621,0.9992712,1.001345235606293
5.241153000000001,0.0003353142,0.00034978572033287633,0.0002738204,0.0003199224993141733,0.9992565,1.0007036129634892
5.274487000000001,0.0003036639,0.00031908962886335673,0.0001968353,0.0002019625189725402,0.9991925,1.000183279177858
5.3078199999999995,0.0002247333,0.00027175616005111353,-0.0007848002,-0.0003320138527479804,0.9994464,1.001069605295015
5.341152999999999,8.493218e-05,0.00010189857282654682,-0.001292281,-0.001311884278514235,1.000851,1.003843260562286
5.374487,-7.610201e-05,-5.63418982987528e-05,-0.001677444,-0.0015804447025585782,0.9995753,1.002497080238741
5.40782,-0.0002529718,-0.00021634564759152403,-0.002150209,-0.0018374683283479483,0.9991818,1.001208729027072
5.441153,-0.0004212157,-0.0003770134627105818,-0.002097503,-0.0020989762414700386,1.002254,1.0027561738052748
5.474487,-0.0005738725,-0.000534334661405338,-0.002399813,-0.0023949332850860977,0.9999454,1.0023198399939979
5.50782,-0.000730228,-0.0006973521086311386,-0.002682884,-0.002687111912425908,0.9997096,1.001585172474266
