time_ns,input_v,ku,kd,pad_v
7.196181999999999,3.3,0.4613229,0.01899751,0.5674601
7.229515999999999,3.3,0.4742434,0.01880105,0.6142319
7.256556,3.3,0.4883245,0.01652142,0.6491248
7.2835410000000005,3.3,0.5020134,0.014269,0.6824235
7.3168750000000005,3.3,0.521256,0.01561213,0.7216789
7.350207999999999,3.3,0.5409274,0.01584598,0.7593068
7.383541,3.3,0.5478877,0.01592872,0.7936955
7.3914040000000005,3.3,0.55059,0.01507129,0.8010898
7.410730999999999,3.3,0.5583946,0.0144917,0.8189547
7.441816,3.3,0.5711988,0.01280001,0.8466439
7.473267999999999,3.3,0.5876241,0.01211338,0.8740654
7.506600999999999,3.3,0.600187,0.01379154,0.9019084
7.539934000000001,3.3,0.6123279,0.01137632,0.9280813
7.5732680000000006,3.3,0.6280903,0.01322838,0.9533443
7.606601,3.3,0.64178,0.01278301,0.9778421
7.639933999999999,3.3,0.6521289,0.01069773,1.001409
7.673267999999999,3.3,0.6673411,0.01228798,1.024096
7.706600999999999,3.3,0.6773496,0.009941167,1.046004
7.739934000000001,3.3,0.692911,0.01176771,1.067289
7.772666000000001,3.3,0.7007902,0.009896236,1.087336
7.803382,3.3,0.7151113,0.0111971,1.105532
7.813742,3.3,0.7176058,0.01121563,1.111491
7.827141,3.3,0.7238737,0.0112622,1.119246
7.851157000000001,3.3,0.7303371,0.009012562,1.133088
7.87062,3.3,0.7374265,0.01060531,1.143943
7.898212,3.3,0.7453219,0.01066006,1.158586
7.927473999999999,3.3,0.752543,0.008509565,1.173491
7.960807000000001,3.3,0.764745,0.01002365,1.18999
7.994141000000001,3.3,0.7766311,0.01010018,1.206203
8.027474,3.3,0.7869583,0.009384598,1.222205
8.060807,3.3,0.7937604,0.009425024,1.237222
8.094141,3.3,0.8012115,0.00887672,1.250999
8.127474,3.3,0.8099296,0.008727694,1.264142
8.160807,3.3,0.820583,0.008785734,1.277168
8.194141,3.3,0.8281036,0.008200058,1.289988
8.209979,3.3,0.8328791,0.007849484,1.296017
8.231137,3.3,0.8382204,0.008074401,1.303832
8.251232,3.3,0.839225,0.008079377,1.31078
8.284564999999999,3.3,0.8459144,0.008112508,1.321217
8.309963,3.3,0.8495711,0.007219786,1.328759
8.345636,3.3,0.8565837,0.007348854,1.338855
8.389141,3.3,0.865278,0.007387608,1.350653
8.444384,3.3,0.874578,0.006603675,1.364946
8.517636,3.3,0.8895854,0.006663137,1.383275
8.579015,3.3,0.8945718,0.005847625,1.396918
8.632189,3.3,0.9017946,0.005872666,1.406941
8.684977,3.3,0.9076252,0.005017541,1.416228
8.748563,3.3,0.9158837,0.005075709,1.426747
8.821242999999999,3.3,0.9251645,0.004834929,1.438246
8.915519000000002,3.3,0.9334112,0.004273333,1.451628
9.009556,3.3,0.9382209,0.00153601,1.462919
9.040929,3.3,0.942717,0.003437327,1.466286
9.059728000000002,3.3,0.9442107,0.003440287,1.468193
9.118704000000001,3.3,0.9485996,0.003448983,1.47391
9.163419000000001,3.3,0.950891,0.003453523,1.477822
9.263226999999999,3.3,0.9570098,0.002599538,1.48595
9.345801999999999,3.3,0.9630307,0.002608486,1.49266
9.465493,3.3,0.9700355,0.002611593,1.501682
9.587532,3.3,0.971672,0.00174798,1.508203
9.719096,3.3,0.9787881,0.001755032,1.514112
9.751552,3.3,0.9782785,0.001754527,1.515302
9.78074,3.3,0.9789376,0.00175518,1.516329
9.851505000000001,3.3,0.9847526,0.0008811378,1.519948
9.872555,3.3,0.9815891,0.0008795689,1.52097
9.884155999999999,3.3,0.9833025,0.0008804187,1.521376
9.89258,3.3,0.9813089,0.00087943,1.521633
9.912643,3.3,0.9839794,0.0008807543,1.522234
9.919221,3.3,0.982338,0.0008799403,1.522384
9.921685,3.3,0.9822123,0.000879878,1.522436
9.929572,3.3,0.9839614,0.0008807454,1.522661
9.935881,3.3,0.9863848,0.0008819472,1.522954
9.94082,3.3,0.9845474,0.000881036,1.523186
9.953363,3.3,0.9830738,0.0008803052,1.523539
9.963918999999999,3.3,0.9843636,0.0008809449,1.523797
9.971791,3.3,0.9872539,0.0008823782,1.524128
9.978089,3.3,0.9852483,0.0008813836,1.524402
9.992136,3.3,0.984024,0.0008807764,1.524753
10.00415,3.3,0.9869054,0.0008822054,1.525111
10.013770000000001,3.3,0.9864161,0.0008819627,1.525478
10.0328,3.3,0.9849748,0.000881248,1.525951
10.05371,3.3,0.9864444,0.0008819768,1.526386
10.084249999999999,3.3,0.989629,0.0008835561,1.527495
10.11937,3.3,0.9904296,0.0008839531,1.529023
10.16127,3.3,0.991395,0.0008844319,1.530606
10.21038,3.3,0.9897376,0.0008836099,1.531694
10.272269999999999,3.3,0.9908769,0.000884175,1.532399
10.32319,3.3,0.9916468,0.0008845568,1.533117
10.39494,3.3,0.9949731,1.360623e-06,1.535086
10.47601,3.3,0.993299,1.359319e-06,1.53699
10.53801,3.3,0.9942548,1.360064e-06,1.537533
10.60445,3.3,0.9952112,1.360809e-06,1.538322
10.6937,3.3,0.9961682,1.361554e-06,1.539429
10.89729,3.3,0.9990427,1.363794e-06,1.542143
10.97644,3.3,1.000002,1.364541e-06,1.543266
11.22926,3.3,1.0,0.0,1.544859
11.47447,3.3,1.0,0.0,1.544739
11.70843,3.3,1.0,0.0,1.544746
12.05137,3.3,1.0,0.0,1.544746
12.88751,3.3,1.0,0.0,1.544746
14.13751,3.3,1.0,0.0,1.544746
14.999999999999998,3.3,1.0,0.0,1.544746
15.000499999999999,1.650000000002931,1.0,0.0,1.544746
15.001,0.0,1.0,0.0,1.544746
15.001019999999999,0.0,0.9999655,2.280672e-05,1.544746
15.00104,0.0,0.9999581,2.716231e-05,1.544746
15.00104,0.0,0.9999565,2.806612e-05,1.544746
15.00104,0.0,0.999954,2.951222e-05,1.544746
15.001059999999999,0.0,0.9999461,3.413974e-05,1.544746
15.001120000000002,0.0,0.9999209,4.894779e-05,1.544746
15.001299999999999,0.0,0.99984,9.633355e-05,1.544745
15.001859999999999,0.0,0.9995814,0.000247968,1.544742
15.003680000000001,0.0,0.9987536,0.0007331982,1.544716
15.0095,0.0,0.998627,0.002408114,1.544527
15.01968,0.0,0.9950094,0.001082955,1.544022
15.03,0.0,1.009227,0.004081255,1.54395
15.04058,0.0,1.001498,0.001776634,1.544153
15.049790000000002,0.0,1.002353,0.001777481,1.544156
15.06011,0.0,1.004167,0.001779279,1.544286
15.075739999999998,0.0,1.00414,0.001779252,1.544587
15.09773,0.0,1.003413,0.001778532,1.54487
15.12479,0.0,1.004372,0.001779481,1.545176
15.158130000000002,0.0,1.005542,0.00178064,1.545758
15.191460000000001,0.0,1.012202,0.004760374,1.546701
15.224790000000002,0.0,1.012943,0.002238886,1.548335
15.25689,0.0,1.005585,-0.003945289,1.550226
15.266650000000002,0.0,1.003514,-0.003432128,1.550488
15.27993,0.0,1.002728,-0.005944244,1.550986
15.30344,0.0,1.000756,-0.007656601,1.55205
15.323419999999999,0.0,1.000985,-0.009956284,1.553126
15.331760000000001,0.0,0.9973968,-0.01084355,1.55356
15.357130000000002,0.0,0.9841602,-0.013792,1.55344
15.37799,0.0,0.9786497,-0.0152257,1.552199
15.403799999999999,0.0,0.9706811,-0.01735154,1.550004
15.43253,0.0,0.9597014,-0.02144599,1.546827
15.465869999999999,0.0,0.9304833,-0.02412067,1.539717
15.47253,0.0,0.9264457,-0.02484527,1.537615
15.486830000000001,0.0,0.9176821,-0.02650066,1.53295
15.517090000000001,0.0,0.8958944,-0.03253982,1.522196
15.550429999999999,0.0,0.8574531,-0.03683594,1.506687
15.58149,0.0,0.8071318,-0.04073765,1.485297
15.589820000000001,0.0,0.7958025,-0.04202915,1.478306
15.616489999999999,0.0,0.7640436,-0.04604922,1.454511
15.64982,0.0,0.7217438,-0.05191335,1.42215
15.656489999999998,0.0,0.6890067,-0.05204317,1.414498
15.66074,0.0,0.6743524,-0.05242782,1.408841
15.67242,0.0,0.6504707,-0.05439993,1.392224
15.675609999999999,0.0,0.6450735,-0.05498496,1.387506
15.68405,0.0,0.6325655,-0.05509701,1.374897
15.7043,0.0,0.5979892,-0.05828865,1.343507
15.719180000000001,0.0,0.5608101,-0.05871619,1.318414
15.741009999999998,0.0,0.5039268,-0.06358571,1.276959
15.76039,0.0,0.4624141,-0.06642577,1.236696
15.782610000000002,0.0,0.4118134,-0.06919135,1.187325
15.80468,0.0,0.3696101,-0.07124466,1.135485
15.82862,0.0,0.3180578,-0.07028614,1.07602
15.85129,0.0,0.276617,-0.07114688,1.016844
15.85978,0.0,0.2596043,-0.0713892,0.9940145
15.87412,0.0,0.2336135,-0.07150193,0.9551355
15.896880000000001,0.0,0.1934441,-0.07177395,0.8921649
15.92188,0.0,0.1565261,-0.07092119,0.8221937
15.952619999999998,0.0,0.1166169,-0.06409458,0.7360378
15.985959999999999,0.0,0.08295942,-0.05865891,0.6445184
16.018739999999998,0.0,0.07276391,-0.06304319,0.5626277
16.02629,0.0,0.06600024,-0.06011792,0.5452445
16.05044,0.0,0.04815585,-0.05073185,0.4903959
16.07006,0.0,0.04327617,-0.04713566,0.4480737
16.09834,0.0,0.03675481,-0.04347835,0.3927275
16.121950000000002,0.0,0.02769993,-0.04013964,0.3507465
16.15528,0.0,0.004536921,-0.03466279,0.2943884
16.16333,0.0,-0.000305392,-0.03296232,0.2811231
16.18648,0.0,-0.004898061,-0.02751976,0.2446351
16.210749999999997,0.0,-0.01700751,-0.02340884,0.2089399
16.22945,0.0,-0.002351311,-0.02035071,0.1848751
16.24682,0.0,0.008672358,-0.0151282,0.1670597
16.264400000000002,0.0,0.009076947,0.002357589,0.1515528
16.28603,0.0,0.0008909745,0.01107174,0.1332726
16.30201,0.0,-0.00178482,0.006909143,0.1203001
16.32456,0.0,-0.0008891081,-0.004420629,0.1040963
16.34799,0.0,0.002058855,-0.002361393,0.09012758
16.35416,0.0,0.001974007,-0.002132023,0.08692802
16.371769999999998,0.0,0.001438087,-0.0006016768,0.07820701
16.40466,0.0,1.90271e-05,-0.001618171,0.06390207
16.43269,0.0,-9.140874e-05,-0.001950845,0.05363329
16.46602,0.0,0.0004223964,0.002440364,0.04357007
16.49935,0.0,0.0002250226,-0.0007800784,0.03544515
16.52967,0.0,0.0001036983,0.0014257,0.02935841
16.56059,0.0,-5.701431e-05,-0.0003913698,0.02418796
16.593539999999997,0.0,-2.696282e-05,-0.0003913851,0.01965967
16.62688,0.0,8.756453e-05,0.002186288,0.01595553
16.66021,0.0,8.135778e-05,5.855352e-07,0.01296736
16.69354,0.0,7.536136e-05,5.855305e-07,0.0105475
16.72688,0.0,-3.113713e-05,5.854475e-07,0.008564965
16.76021,0.0,-4.597388e-05,5.85436e-07,0.006935737
16.79354,0.0,-7.654318e-05,5.854121e-07,0.005606142
16.82688,0.0,-0.0001033336,5.853913e-07,0.004517598
16.860210000000002,0.0,-0.0001327988,5.853683e-07,0.003624813
16.89354,0.0,-0.0001630599,5.853447e-07,0.002890258
16.92688,0.0,-0.0001930423,5.853214e-07,0.002283988
16.96021,0.0,-0.0003822209,5.85174e-07,0.001754605
16.99354,0.0,-0.0004796102,5.850981e-07,0.001276065
17.02688,0.0,-0.0005070976,5.850767e-07,0.000866444
17.060209999999998,0.0,0.0006579754,5.859844e-07,0.0007287844
17.09354,0.0,0.001054707,-0.002090432,0.0008847179
17.12688,0.0,0.001451143,-0.00110088,0.001147201
17.16021,0.0,0.002694007,-0.001896708,0.001640923
17.193540000000002,0.0,0.003429539,-0.004005016,0.002381598
17.22688,0.0,0.004565946,-0.004634775,0.003305142
17.26021,0.0,0.006279309,-0.003973041,0.00454366
17.29354,0.0,0.007479389,-0.005845102,0.006050765
17.32688,0.0,0.01668281,-0.007328142,0.009062612
17.33679,0.0,0.01805763,-0.00794343,0.01045376
17.35472,0.0,0.02027099,-0.01414317,0.01306106
17.38122,0.0,0.02527157,-0.01713051,0.0174542
17.400689999999997,0.0,0.03073062,-0.01893781,0.02135757
17.409,0.0,0.03219649,-0.02020127,0.02320926
17.41565,0.0,0.03340798,-0.02063322,0.02472582
17.42098,0.0,0.03467033,-0.01483492,0.02596498
17.433,0.0,0.03806999,0.00625908,0.02887612
17.444999999999997,0.0,0.04054925,0.009204942,0.03190499
17.45568,0.0,0.04280537,0.01230951,0.03467817
17.4692,0.0,0.03387994,0.01643823,0.03741771
17.47389,0.0,0.03236056,0.02317676,0.03797213
17.4791,0.0,0.03281834,0.04065918,0.03857002
17.4819,0.0,0.03337896,0.05070798,0.03888034
17.490460000000002,0.0,0.03365448,0.05870475,0.03979515
17.49749,0.0,0.0337802,0.06373804,0.04049976
17.5056,0.0,0.03402362,0.07120263,0.04126281
17.52265,0.0,0.03450127,0.08283423,0.0427148
17.52674,0.0,0.03517055,0.09209488,0.04304083
17.53983,0.0,0.03809741,0.1421032,0.04407206
17.54492,0.0,0.03848506,0.1502616,0.04445992
17.55435,0.0,0.03911717,0.163549,0.04513489
17.56525,0.0,0.03986659,0.1801451,0.04584518
17.58355,0.0,0.03996917,0.2069323,0.04676958
17.58969,0.0,0.03924803,0.2164758,0.04696347
17.5946,0.0,0.03934015,0.2225378,0.04707195
17.59852,0.0,0.04030784,0.240107,0.04715161
17.60527,0.0,0.04201962,0.2731382,0.0472834
17.612070000000003,0.0,0.04276008,0.2926756,0.04739684
17.62053,0.0,0.04346584,0.3142113,0.04749546
17.63038,0.0,0.04362288,0.3316038,0.04753751
17.6349,0.0,0.04391183,0.3427501,0.04752909
17.64754,0.0,0.04443802,0.3687058,0.04743164
17.65894,0.0,0.04497888,0.3938282,0.04725688
17.67494,0.0,0.04566758,0.4303326,0.04688165
17.70828,0.0,0.04642,0.5219614,0.04548664
17.733230000000002,0.0,0.04649408,0.5862863,0.04391996
17.756899999999998,0.0,0.04563409,0.6325871,0.04214434
17.76362,0.0,0.04563198,0.6525793,0.04159805
17.76859,0.0,0.04550651,0.6646951,0.04118253
17.78389,0.0,0.04489926,0.7041903,0.03983774
17.79588,0.0,0.04432908,0.7405647,0.03870074
17.80195,0.0,0.04380875,0.7512872,0.03809916
17.815929999999998,0.0,0.04209422,0.7638479,0.03668119
17.82003,0.0,0.04181346,0.7738389,0.0362572
17.83154,0.0,0.04100463,0.8030741,0.03504548
17.84332,0.0,0.04015725,0.8340553,0.0337776
17.85165,0.0,0.04005995,0.8558804,0.03289193
17.85832,0.0,0.03955933,0.8629917,0.03220922
17.87032,0.0,0.03759054,0.8527002,0.03101172
17.87323,0.0,0.03732872,0.8574394,0.03072437
17.87641,0.0,0.0370579,0.8633521,0.03041026
17.883110000000002,0.0,0.03647986,0.8752757,0.02975046
17.895410000000002,0.0,0.0353789,0.8976449,0.02854192
17.91648,0.0,0.03334326,0.9347706,0.02648176
17.92408,0.0,0.03221515,0.921216,0.02575902
17.93673,0.0,0.03079786,0.9197544,0.02461446
17.94603,0.0,0.02980944,0.9273804,0.02379946
17.961669999999998,0.0,0.02816342,0.9404083,0.02245106
17.97609,0.0,0.02663324,0.9541651,0.02122836
17.98442,0.0,0.02557401,0.9543239,0.02052878
18.001260000000002,0.0,0.02351139,0.9531249,0.01913935
18.01618,0.0,0.02280008,0.9590095,0.01800833
18.0359,0.0,0.02116345,0.9686395,0.0166626
18.05866,0.0,0.01915196,0.9726691,0.01519438
18.082629999999998,0.0,0.01698857,0.9761939,0.0137142
18.111,0.0,0.0151617,0.9816999,0.01210792
18.14434,0.0,0.01311114,0.9844739,0.01046919
18.17767,0.0,0.01102287,0.9896539,0.008995259
18.211,0.0,0.009211895,0.9895168,0.00764938
18.24434,0.0,0.008192469,0.9926749,0.00653024
18.27767,0.0,0.006905045,0.9935514,0.005605325
18.31841,0.0,0.005499103,0.9958513,0.004587896
18.365650000000002,0.0,0.004534288,0.9983703,0.003637023
18.43512,0.0,0.003068215,0.9973737,0.002582716
18.49764,0.0,0.002362532,0.997115,0.00188925
18.561059999999998,0.0,0.001617676,1.001278,0.001377815
18.633380000000002,0.0,0.001207814,1.002133,0.0009530562
18.68873,0.0,0.000831533,0.9987505,0.0007225061
18.71493,0.0,0.0007066938,0.9986468,0.0006210242
18.77845,0.0,0.0006077096,0.9995345,0.0004540671
18.84283,0.0,0.0004582658,0.9994103,0.0003547666
18.91844,0.0,0.0003298197,0.9993035,0.0002580492
19.027279999999998,0.0,0.0002032618,0.9991983,0.0001601585
19.37554,0.0,4.604624e-05,1.000038,3.031787e-05
19.818360000000002,0.0,3.607139e-06,1.000003,5.495638e-06
20.229,0.0,-9.316283e-07,0.999999,-1.947388e-06
20.8996,0.0,2.968618e-06,1.000002,2.50001e-06
21.00114,0.0,2.602017e-06,1.000002,1.687477e-06
21.32608,0.0,0.0,1.0,3.288748e-07
22.36587,0.0,0.0,1.0,-2.659882e-07
23.61587,0.0,0.0,1.0,2.271902e-07
24.86587,0.0,0.0,1.0,-1.917501e-07
25.0,0.0,0.0,1.0,2.328711e-08
