case_id,description,pattern,pulse_width_ns,variant,variant_label,edge_ns,r_load_ohm,c_load_pf,hspice_deck,ngspice_deck,ngspice_raw,pad_active_rmse_v,pad_active_max_v,ku_active_rmse,ku_active_max,kd_active_rmse,kd_active_max,hspice_ku_peak,ku_peak,hspice_kd_min,kd_min,ku_min,kd_max,coeff_range_ok,ku_jump_at_retrigger,kd_jump_at_retrigger,overlap_energy_ns,hspice_kd_recovery_ns,kd_recovery_ns,kd_recovery_delta_ns,status,kutarget_min,kutarget_max,kdtarget_min,kdtarget_max,kuleg_min,kuleg_max,kdleg_min,kdleg_max,hinterrupt_min,hinterrupt_max,hshort_min,hshort_max,highage_min,highage_max,lowage_min,lowage_max,gup_min,gup_max,gdn_min,gdn_max,kugate_min,kugate_max,kdgate_min,kdgate_max,ku_on_min,ku_on_max,ku_off_min,ku_off_max,kd_off_min,kd_off_max,kd_on_min,kd_on_max,kudir_min,kudir_max,kddir_min,kddir_max,hfall_after_rise_min,hfall_after_rise_max,hrise_after_fall_min,hrise_after_fall_max,hdiractive_min,hdiractive_max,halign_min,halign_max,haligned_min,haligned_max,koverlap_min,koverlap_max,ku_peak_time_ns,ku_min_time_ns,kd_min_time_ns,kd_max_time_ns,pad_peak_v,pad_min_v,pad_peak_time_ns,pad_min_time_ns,pad_worst_error_time_ns,ku_worst_error_time_ns,kd_worst_error_time_ns,hspice_pad_peak_v,hspice_pad_min_v,qpu_min,qpu_max,qpd_min,qpd_max,qputarget_min,qputarget_max,qpdtarget_min,qpdtarget_max,kuchg_min,kuchg_max,kdchg_min,kdchg_max,hchgactive_min,hchgactive_max,had_rise_min,had_rise_max,had_fall_min,had_fall_max,hchgunsettled_min,hchgunsettled_max,hfall_after_rise_active_start_ns,hfall_after_rise_active_end_ns,hfall_after_rise_active_count,hrise_after_fall_active_start_ns,hrise_after_fall_active_end_ns,hrise_after_fall_active_count,qpu_overcancel,qpd_overcancel,hchgactive_active_start_ns,hchgactive_active_end_ns,hchgactive_active_count,error
short_pulse_1ns_high,"1 ns high pulse with 1 ps edges, 50 ohm + 2 pF",short_high,1.0,dir_hybrid,DirectionalGateStateHybrid,0.001,50.0,2.0,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_1ns_high\hspice_native_ibis\short_pulse_1ns_high_hspice_native_ibis.sp,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_1ns_high\ngspice_dir_hybrid\short_pulse_1ns_high_ngspice_dir_hybrid.sp,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_1ns_high\ngspice_dir_hybrid\short_pulse_1ns_high_ngspice_dir_hybrid.raw,0.2893457747764392,0.6235074776522606,0.22878195171607155,0.6694860529431447,0.5025768243968471,1.0619319326378827,0.07455821,0.04398665105691466,-0.06318683,-0.04484802188726717,-0.6695582331931447,1.0051372780001788,False,0.008822985240003625,0.0015211093970374234,0.01159996828381132,0.00013600000000035806,0.00013600000000035806,0.0,CHECK,-0.6702532451457328,0.04398665105714765,-0.044848021887627765,1.006158578486266,-0.022218396976617684,1.0125373192465847,-0.07176545998114757,1.006158578486266,,,,,0.0,0.9964265958181044,361797338642.90405,999999999999.9974,,,,,,,,,0.0,0.9738469284488606,-1.0087129974789055,0.0,-1.0382997382083623,0.0,-0.051704021975781854,0.9358790156790331,-0.6702532451457328,0.04398665105714765,-0.044848021887627765,0.9987451026428787,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.04393145232498742,6.470947,6.963379,8.229621,5.90782,0.025303972124110105,-0.6209030766522605,6.470947,7.030045,7.030045,6.963379,6.386647,0.06159213,-0.01111205,,,,,,,,,,,,,,,,,,,,,6.000636,8.97921,164,nan,nan,0,,,,,,
short_pulse_1ns_high,"1 ns high pulse with 1 ps edges, 50 ohm + 2 pF",short_high,1.0,charge_hybrid,ChargeLimitedGateHybrid,0.001,50.0,2.0,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_1ns_high\hspice_native_ibis\short_pulse_1ns_high_hspice_native_ibis.sp,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_1ns_high\ngspice_charge_hybrid\short_pulse_1ns_high_ngspice_charge_hybrid.sp,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_1ns_high\ngspice_charge_hybrid\short_pulse_1ns_high_ngspice_charge_hybrid.raw,0.02878946367758174,0.08764822662301651,0.025921937813366828,0.07808668230887551,0.48678605450095813,1.0617976260502506,0.07455821,0.05860954230887553,-0.06318683,0.0012268699603855814,-0.021243878451317883,1.0051290586211226,True,0.005060933970432688,0.0015735378787322674,0.026974740028519937,0.00013600000000035806,0.00013600000000035806,0.0,CHECK,-0.022218450775737492,0.05860954230916861,0.0012241069674641559,1.0061585784862657,-0.022218450775737492,1.0125373192465847,-0.07176545937358011,1.0061585784862657,,,,,0.0,0.9964265957666903,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,0.0,0.058528121642653246,6.510206,5.874487,8.456045,5.90782,0.08927496919852361,-0.01086709495656609,7.096712,5.941153,7.130045,6.58737,6.386647,0.06159213,-0.01111205,0.0,0.10087584334651818,0.00021181028838654833,0.9999999999999992,0.0,1.0,0.0,1.0,0.001940593158962918,0.05860954230916861,0.001224106967464157,0.9986107960552464,0.0,1.0,0.0,1.0,0.0,1.0,7.105427357601002e-15,1.0,6.000636,8.97921,164,nan,nan,0,False,False,6.000636,8.97921,164,
short_pulse_1ns_high,"1 ns high pulse with 1 ps edges, 50 ohm + 2 pF",short_high,1.0,charge_fast,ChargeLimitedGateFastRecover,0.001,50.0,2.0,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_1ns_high\hspice_native_ibis\short_pulse_1ns_high_hspice_native_ibis.sp,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_1ns_high\ngspice_charge_fast\short_pulse_1ns_high_ngspice_charge_fast.sp,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_1ns_high\ngspice_charge_fast\short_pulse_1ns_high_ngspice_charge_fast.raw,0.1283712257942806,0.31319268890369284,0.20498901815155848,0.5508872595679435,0.5821438830741117,1.061797626050251,0.07455821,0.5867530695679435,-0.06318683,0.2819792546127268,-0.021248535866517145,1.005130962120746,True,0.1756548731986742,0.0015745751392853835,0.3676001135218052,0.00013600000000035806,0.00013600000000035806,0.0,CHECK,-0.022218450775737492,0.5879881579833314,0.2772413231615674,1.0061585784862657,-0.022218450775737492,1.012537321335477,-0.07176545831889167,1.0061585784862657,,,,,0.0,0.996425890662454,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,0.0,0.5858556681175449,6.452465,5.874487,6.719769,5.90782,0.35541179681239476,-0.010869502340069014,6.470947,5.941153,6.58737,6.452465,6.386647,0.06159213,-0.01111205,0.0,0.5991862357982436,0.318715677131831,0.9999999999999992,0.0,1.0,0.0,0.9999999999999999,0.001940593158962918,0.5879881579833314,0.2772413231615674,0.9986107960552464,0.0,1.0,0.0,1.0,0.0,1.0,7.105427357601002e-15,1.0,6.000636,8.97921,164,nan,nan,0,False,False,6.000636,8.97921,164,
short_pulse_1ns_high,"1 ns high pulse with 1 ps edges, 50 ohm + 2 pF",short_high,1.0,charge_full,ChargeLimitedGateFull diagnostic,0.001,50.0,2.0,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_1ns_high\hspice_native_ibis\short_pulse_1ns_high_hspice_native_ibis.sp,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_1ns_high\ngspice_charge_full\short_pulse_1ns_high_ngspice_charge_full.sp,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_1ns_high\ngspice_charge_full\short_pulse_1ns_high_ngspice_charge_full.raw,0.02687284690555469,0.07333090122217228,0.028793296554797152,0.07808668230887546,0.469602884683714,1.0617976260502502,0.07455821,0.05860954230887548,-0.06318683,0.02437779467228419,0.0019405931589532093,0.9986107960502542,True,1.0842021724855044e-18,9.992007221626409e-16,0.024412963715938072,0.00013600000000035806,0.00013600000000035806,0.0,CHECK,0.001940593158962918,0.05860954230916861,0.024659211658847834,0.9986107960552464,-0.022217508448944535,1.012548492444341,-0.07176384470047042,1.006158578486267,,,,,0.0,0.9964901022041277,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,0.00014423677882090044,0.05852812158959571,6.530206,5.002556,7.4967120000000005,5.001507,0.07650603422217228,0.001175910777844665,6.996712,6.29289,6.996712,6.58737,6.386647,0.06159213,-0.01111205,-2.24072617436691e-38,0.0910736514082091,0.04719271997674274,0.9999999999999992,0.0,0.9095884380089357,0.03377267305319462,1.0,0.001940593158962918,0.05860954230916861,0.024659211658847834,0.9986107960552464,1.0,1.0,0.0,1.0,0.0,1.0,,,6.000636,8.97921,164,nan,nan,0,False,False,5.0,8.97921,212,
short_pulse_2ns_high,"2 ns high pulse with 1 ps edges, 50 ohm + 2 pF",short_high,2.0,legacy,legacy pybis,0.001,50.0,2.0,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_2ns_high\hspice_native_ibis\short_pulse_2ns_high_hspice_native_ibis.sp,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_2ns_high\ngspice_legacy\short_pulse_2ns_high_ngspice_legacy.sp,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_2ns_high\ngspice_legacy\short_pulse_2ns_high_ngspice_legacy.raw,0.3613616426183236,0.9468966623382855,0.2833019281281989,0.7207869,0.23141813087362825,0.7982299065828886,0.5431727,1.012537321335477,-0.07198926,-0.07240746584312961,-0.02221839669661043,1.006158578486266,True,0.7330050250303745,0.053807035572748026,0.04630958986444791,2.5561859999999994,2.9063620000000006,0.35017600000000115,CHECK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.19504,5.874487,7.906235000000001,5.90782,1.5213845112415332,-0.011048494844779662,7.440078,5.90782,7.727422999999999,7.001,9.501303,0.8250917,-0.01111205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short_pulse_2ns_high,"2 ns high pulse with 1 ps edges, 50 ohm + 2 pF",short_high,2.0,short_hybrid,ShortPulseHybrid,0.001,50.0,2.0,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_2ns_high\hspice_native_ibis\short_pulse_2ns_high_hspice_native_ibis.sp,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_2ns_high\ngspice_short_hybrid\short_pulse_2ns_high_ngspice_short_hybrid.sp,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_2ns_high\ngspice_short_hybrid\short_pulse_2ns_high_ngspice_short_hybrid.raw,0.116976240180345,0.3463873533282154,0.08738695387805437,0.26933960240090105,0.16077705306338091,0.39582490204704285,0.5431727,0.5906026543886469,-0.07198926,0.0013430374824426926,-0.022212661896960216,1.0061709537402663,True,0.08020559291827373,0.018141022164225445,0.05278624233561953,2.5561859999999994,4.789080000000001,2.2328940000000017,CHECK,-0.022218397093284447,0.590638841652231,0.0013419953076405874,1.006158578953084,-0.022218397093284447,1.012537321335477,-0.07240746584312958,1.006158578953084,,,0.0,1.0,0.0,2.000161152518774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.440078,5.874487,8.414621,5.90782,0.9259359578845137,-0.010964939259702777,7.4786909999999995,5.90782,7.872069,7.636360000000001,9.064973,0.8250917,-0.01111205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short_pulse_2ns_high,"2 ns high pulse with 1 ps edges, 50 ohm + 2 pF",short_high,2.0,gate_hybrid,GateStateHybrid,0.001,50.0,2.0,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_2ns_high\hspice_native_ibis\short_pulse_2ns_high_hspice_native_ibis.sp,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_2ns_high\ngspice_gate_hybrid\short_pulse_2ns_high_ngspice_gate_hybrid.sp,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_2ns_high\ngspice_gate_hybrid\short_pulse_2ns_high_ngspice_gate_hybrid.raw,0.062112885587674485,0.18637412234174844,0.05488370019936523,0.28399623833254006,0.22606230508361305,0.8399074036650257,0.5431727,0.566020994226117,-0.07198926,0.0010975044256644943,-0.021285195786803855,1.0051342159228025,True,0.06102002819760294,0.006251858224498086,0.04171820694336914,2.5561859999999994,2.9396960000000005,0.38351000000000113,CHECK,-0.02221839669661066,0.5684105925076319,0.0010974674244385758,1.006158578486266,-0.02221839669661066,1.012537321335477,-0.07240746584312978,1.006158578486266,0.0,1.0,,,0.0,2.00016434155366,,,0.0,0.5859342926523806,2.8367384673565706e-06,0.9999999999999992,0.0,0.5684105925076319,0.0010974674244385758,0.9986107960552464,,,,,,,,,,,,,,,,,,,,,,,0.0,0.03929764045067582,7.440078,5.874487,9.479429,5.90782,0.8744271528900945,-0.010888109305713387,7.4786909999999995,5.941153,7.603026000000001,7.569693000000001,9.501303,0.8250917,-0.01111205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short_pulse_2ns_high,"2 ns high pulse with 1 ps edges, 50 ohm + 2 pF",short_high,2.0,dir_hybrid,DirectionalGateStateHybrid,0.001,50.0,2.0,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_2ns_high\hspice_native_ibis\short_pulse_2ns_high_hspice_native_ibis.sp,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_2ns_high\ngspice_dir_hybrid\short_pulse_2ns_high_ngspice_dir_hybrid.sp,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_2ns_high\ngspice_dir_hybrid\short_pulse_2ns_high_ngspice_dir_hybrid.raw,0.11557129125848793,0.3568826108402489,0.08280261612066858,0.3188777465266196,0.2546001065696395,0.8568198717447907,0.5431727,0.5249134439153917,-0.07198926,-0.05149354125829288,-0.1950934381057962,1.0051372780001788,True,0.00936181328155139,0.019828174118404707,0.05254477169124565,2.5561859999999994,3.17303,0.6168440000000004,CHECK,-0.1952845669498888,0.5249134439306712,-0.051493541258675675,1.006158578486266,-0.022218396976617684,1.012537321335477,-0.07240747184127648,1.006158578486266,,,,,0.0,1.996426084355344,361665267686.72955,999999999999.9977,,,,,,,,,0.0,1.027022596280221,-1.011695705631335,0.0,-1.0435578620943424,0.0,-0.05170402197546333,0.9382720666389824,-0.1952845669498888,0.5249134439306712,-0.051493541258675675,0.9987451026428787,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.07886262381057982,7.460078,8.032092,9.144063,5.90782,0.8434089529267846,-0.2805011741236195,7.569693000000001,8.347954,7.727422999999999,7.538691,9.525859,0.8250917,-0.01111205,,,,,,,,,,,,,,,,,,,,,7.001,9.973529,160,nan,nan,0,,,,,,
short_pulse_2ns_high,"2 ns high pulse with 1 ps edges, 50 ohm + 2 pF",short_high,2.0,charge_hybrid,ChargeLimitedGateHybrid,0.001,50.0,2.0,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_2ns_high\hspice_native_ibis\short_pulse_2ns_high_hspice_native_ibis.sp,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_2ns_high\ngspice_charge_hybrid\short_pulse_2ns_high_ngspice_charge_hybrid.sp,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_2ns_high\ngspice_charge_hybrid\short_pulse_2ns_high_ngspice_charge_hybrid.raw,0.06396926314997739,0.18911884773883791,0.05472389526572463,0.29259145527095404,0.21874346390426955,0.8370992984423309,0.5431727,0.5660585812878446,-0.07198926,0.0010975044549051268,-0.021243878451317883,1.0051290586211226,True,0.06096666133405071,0.007603243740309955,0.04706401441455154,2.5561859999999994,2.873029,0.31684300000000043,CHECK,-0.022218450775737492,0.5684481958456495,0.0010974674530630508,1.0061585784862657,-0.022218450775737492,1.012537321335477,-0.07240746584312985,1.0061585784862657,,,,,0.0,1.996425986985962,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,0.0,0.06697201775132032,7.440078,5.874487,9.479429,5.90782,0.8729921399002919,-0.01086709495656609,7.4786909999999995,5.941153,7.603026000000001,7.569693000000001,9.501303,0.8250917,-0.01111205,0.0,0.5859597461388278,2.8367857018750255e-06,0.9999999999999992,0.0,1.0,0.0,1.0,0.001940593158962918,0.5684481958456495,0.0010974674530630493,0.9986107960552464,0.0,1.0,0.0,1.0,0.0,1.0,7.105427357601002e-15,1.0,7.001,9.973529,160,nan,nan,0,False,False,7.001,9.973529,160,
short_pulse_2ns_high,"2 ns high pulse with 1 ps edges, 50 ohm + 2 pF",short_high,2.0,charge_fast,ChargeLimitedGateFastRecover,0.001,50.0,2.0,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_2ns_high\hspice_native_ibis\short_pulse_2ns_high_hspice_native_ibis.sp,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_2ns_high\ngspice_charge_fast\short_pulse_2ns_high_ngspice_charge_fast.sp,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_2ns_high\ngspice_charge_fast\short_pulse_2ns_high_ngspice_charge_fast.raw,0.47628537591197373,1.0190359732117074,0.3538647563202834,0.7975136351029076,0.4902115531348209,1.0132350333938553,0.5431727,0.9855163979981251,-0.07198926,0.004185485340535678,-0.021248535866517145,1.005130962120746,True,0.0013212160918623095,0.003198347855912047,0.2008432984763293,2.5561859999999994,0.9405330000000003,-1.6156529999999991,CHECK,-0.022218450775737492,0.9855629955295468,0.004120378378071854,1.0061585784862657,-0.022218450775737492,1.012537321335478,-0.07240746586708784,1.0061585784862657,,,,,0.0,1.996426084304777,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,,,,,,,0.0,0.36925652043435103,7.440078,5.874487,7.706081000000001,5.90782,1.5049021250993857,-0.010869502340069014,7.460078,5.941153,7.01628,6.825105000000001,9.058306,0.8250917,-0.01111205,0.0,0.953229251133507,0.004991076730321663,0.9999999999999992,0.0,1.0,0.0,0.9999999999999999,0.001940593158962918,0.9855629955295468,0.004120378378071856,0.9986107960552464,0.0,1.0,0.0,1.0,0.0,1.0,7.105427357601002e-15,1.0,7.001,9.973529,160,6.613859000000001,7.000305,26,False,False,6.613859000000001,9.973529,186,
short_pulse_2ns_high,"2 ns high pulse with 1 ps edges, 50 ohm + 2 pF",short_high,2.0,charge_full,ChargeLimitedGateFull diagnostic,0.001,50.0,2.0,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_2ns_high\hspice_native_ibis\short_pulse_2ns_high_hspice_native_ibis.sp,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_2ns_high\ngspice_charge_full\short_pulse_2ns_high_ngspice_charge_full.sp,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_2ns_high\ngspice_charge_full\short_pulse_2ns_high_ngspice_charge_full.raw,0.044827925816229665,0.09686989358707394,0.05055816491231705,0.23881010776448972,0.19882628317772544,0.7756509409159045,0.5431727,0.5066649077501233,-0.07198926,0.019494244367649884,0.0019405931589532093,0.9986107960502542,True,0.007161784007231081,0.0035248109863155602,0.042313214446159715,2.5561859999999994,2.839696000000001,0.2835100000000015,CHECK,0.001940593158962918,0.5089600248227696,0.019390195556474726,0.9986107960552464,-0.022217508448944535,1.012537321335477,-0.0724073034062345,1.006158578486267,,,,,0.0,1.996490102202436,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,0.0002964280760135056,0.0585281216526639,7.440078,5.002556,7.4786909999999995,5.001507,0.7822475081519827,0.0011759752449310597,7.538691,5.874487,8.547954,7.538691,9.501303,0.8250917,-0.01111205,-2.24072617436691e-38,0.5392646924213984,0.03329399504934026,0.9999999999999992,0.0,0.9203869685619483,0.02054349048705812,1.0,0.001940593158962918,0.5089600248227696,0.019390195556474726,0.9986107960552464,1.0,1.0,0.0,1.0,0.0,1.0,,,7.001,9.973529,160,nan,nan,0,False,False,4.68861,9.973529,254,
short_pulse_500ps_low,"500 ps low pulse after settled high, 50 ohm + 2 pF",short_low,0.5,legacy,legacy pybis,0.001,50.0,2.0,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_500ps_low\hspice_native_ibis\short_pulse_500ps_low_hspice_native_ibis.sp,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_500ps_low\ngspice_legacy\short_pulse_500ps_low_ngspice_legacy.sp,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_500ps_low\ngspice_legacy\short_pulse_500ps_low_ngspice_legacy.raw,0.6808194597727125,1.388297605163003,0.523050511748162,0.9293765057980719,0.7421039561689352,1.0746465021815514,1.013494,1.0101618928878084,-0.072523,-0.0284836458097058,-0.02221839669661069,1.0059633510050079,True,0.767750625423389,0.8645257504430812,0.04575320609447328,0.0001619999999995514,1.9366599999999998,1.9364980000000003,CHECK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.191161000000001,9.375824999999999,8.500143,9.403713999999999,1.5558988564001994,-0.010991010881487625,8.344467,9.437048,10.30383,9.869804,8.842183,1.553932,0.003474157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short_pulse_500ps_low,"500 ps low pulse after settled high, 50 ohm + 2 pF",short_low,0.5,short_hybrid,ShortPulseHybrid,0.001,50.0,2.0,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_500ps_low\hspice_native_ibis\short_pulse_500ps_low_hspice_native_ibis.sp,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_500ps_low\ngspice_short_hybrid\short_pulse_500ps_low_ngspice_short_hybrid.sp,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_500ps_low\ngspice_short_hybrid\short_pulse_500ps_low_ngspice_short_hybrid.raw,0.6806451232289322,1.3879282564288185,0.49824112486438343,0.9293157799438057,0.7197643272836045,1.074658280031117,1.013494,1.0102806801046682,-0.072523,-0.02848419232478244,-0.022226742809822824,1.0060726703456055,True,0.20595935193363735,0.23192093487490337,0.04627220909161329,0.0001619999999995514,1.9366599999999998,1.9364980000000003,CHECK,-0.022216254071467424,1.0125373293147248,-0.02848364628021276,1.0062113156461145,-0.022216254071467424,1.0125373293147248,-0.02848364628021276,1.0062113156461145,,,0.0,0.0,4.511535076537877,7.976062103543695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.222068,9.375824999999999,8.5,9.403713999999999,1.554990239579034,-0.010984936567094273,8.344467,9.437048,10.30383,9.869804,8.842183,1.553932,0.003474157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short_pulse_500ps_low,"500 ps low pulse after settled high, 50 ohm + 2 pF",short_low,0.5,gate_hybrid,GateStateHybrid,0.001,50.0,2.0,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_500ps_low\hspice_native_ibis\short_pulse_500ps_low_hspice_native_ibis.sp,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_500ps_low\ngspice_gate_hybrid\short_pulse_500ps_low_ngspice_gate_hybrid.sp,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_500ps_low\ngspice_gate_hybrid\short_pulse_500ps_low_ngspice_gate_hybrid.raw,0.6781674069561322,1.3895647241846607,0.48613640408009157,0.9295488208941916,0.7088893732147817,1.074648048591929,1.013494,1.0094959357565232,-0.072523,-0.028092538971043093,-0.021687239400951627,1.0038449141024373,True,0.2967358481714639,0.33356172144302537,0.04818516835215517,0.0001619999999995514,0.0001619999999995514,0.0,CHECK,-0.02221839669661047,1.0125379137853057,-0.028483645809703015,1.0061547265459814,-0.02221839669661047,1.0125379137853057,-0.028483645809703015,1.0061547265459814,0.0,0.0,,,4.511535076531929,7.976063740887663,,,0.02259915073903365,0.9469189821558719,0.0011750429287037702,0.011474670905360187,0.05316739812168816,0.9826250576098461,0.0017021605229680953,0.00804937409840707,,,,,,,,,,,,,,,,,,,,,,,0.0003845511084786082,0.00672309106160267,8.222068,9.375824999999999,8.500342,9.403713999999999,1.5559257402600615,-0.011027271442983077,8.344467,9.437048,10.30383,9.868422,8.866814999999999,1.553932,0.003474157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
short_pulse_500ps_low,"500 ps low pulse after settled high, 50 ohm + 2 pF",short_low,0.5,dir_hybrid,DirectionalGateStateHybrid,0.001,50.0,2.0,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_500ps_low\hspice_native_ibis\short_pulse_500ps_low_hspice_native_ibis.sp,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_500ps_low\ngspice_dir_hybrid\short_pulse_500ps_low_ngspice_dir_hybrid.sp,results\io_buf_charge_limited_gate_retrigger_2026-06-22\cases\short_pulse_500ps_low\ngspice_dir_hybrid\short_pulse_500ps_low_ngspice_dir_hybrid.raw,0.677863782223069,1.3893591032568084,0.4860930737670296,0.9295357444344279,0.7088547493511288,1.0746396434295256,1.013494,1.009496071456343,-0.072523,-0.028090461289347862,-0.021717698287174448,1.0039733751366653,True,0.2919428127608729,0.32817050261457076,0.048193448857365886,0.0001619999999995514,0.0001619999999995514,0.0,CHECK,-0.02221772208793461,1.0125377374617226,-0.0284836458097058,1.0061996538425946,-0.02221772208793461,1.0125377374617226,-0.0284836458097058,1.0061996538425946,,,,,1.8684216456358633,4.996426593312719,361685018216.5133,986852876393.7814,,,,,,,,,0.940386880703643,1.7534832418523785,-1.011448459633051,-0.0007646644264138064,-1.9748057587384489,-1.0053845141177595,-0.050626760267706676,1.0034872248863325,-0.009416736506138834,1.0009315212619607,-0.9383379305435223,0.027292262208368445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.020621352766803627,8.222068,9.375824999999999,8.500342,9.403713999999999,1.5555578537850163,-0.011025997153826305,8.344467,9.437048,10.30383,9.868422,8.866814999999999,1.553932,0.003474157,,,,,,,,,,,,,,,,,,,,,nan,nan,0,nan,nan,0,,,,,,
